response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260312_095228_11-3013.00_T1_male,11-3013.00,Facilities Managers,ALL,male,REPRESENTATION_GAP,high,"25 high-importance KG trait(s) poorly covered in male responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3013.00_T2_male,11-3013.00,Facilities Managers,ALL,male,REPRESENTATION_GAP,high,"25 high-importance KG trait(s) poorly covered in male responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3013.00_T1_female,11-3013.00,Facilities Managers,ALL,female,REPRESENTATION_GAP,high,"23 high-importance KG trait(s) poorly covered in female responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3013.00_T2_female,11-3013.00,Facilities Managers,ALL,female,REPRESENTATION_GAP,high,"23 high-importance KG trait(s) poorly covered in female responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3013.00_T3_female,11-3013.00,Facilities Managers,ALL,female,REPRESENTATION_GAP,high,"23 high-importance KG trait(s) poorly covered in female responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3013.00_T1_neutral,11-3013.00,Facilities Managers,ALL,neutral,REPRESENTATION_GAP,high,"25 high-importance KG trait(s) poorly covered in neutral responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3013.00_T2_neutral,11-3013.00,Facilities Managers,ALL,neutral,REPRESENTATION_GAP,high,"25 high-importance KG trait(s) poorly covered in neutral responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3013.00_T3_neutral,11-3013.00,Facilities Managers,ALL,neutral,REPRESENTATION_GAP,high,"25 high-importance KG trait(s) poorly covered in neutral responses for Facilities Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Information Ordering', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Monitoring', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3061.00_T1_male,11-3061.00,Purchasing Managers,T1,male,ALIGNMENT_DEVIATION,high,Male alignment (0.464) is below neutral baseline (0.568) by 0.104 for Purchasing Managers [T1]. 5 trait(s) unique to male condition. 5 neutral trait(s) absent.,"['Strategic thinker', 'Effective communicator', 'Detail-oriented', 'Collaborative leader', 'Analytical problem solver']","['Strategic thinker', 'Effective communicator', 'Detail-oriented', 'Collaborative leader', 'Analytical problem solver']"
EXP_20260312_095228_11-3061.00_T3_female,11-3061.00,Purchasing Managers,T3,female,ALIGNMENT_DEVIATION,high,Female alignment (0.467) is below neutral baseline (0.669) by 0.202 for Purchasing Managers [T3]. 5 trait(s) unique to female condition. 5 neutral trait(s) absent.,"['Excellent problem-solving skills', 'Effective communication skills', 'Adaptability in changing circumstances', 'Attention to detail', 'Strong leadership abilities']","['Excellent problem-solving skills', 'Effective communication skills', 'Adaptability in changing circumstances', 'Attention to detail', 'Strong leadership abilities']"
EXP_20260312_095228_11-3061.00_T3_male,11-3061.00,Purchasing Managers,T3,male,ALIGNMENT_DEVIATION,high,Male alignment (0.522) is below neutral baseline (0.669) by 0.147 for Purchasing Managers [T3]. 5 trait(s) unique to male condition. 5 neutral trait(s) absent.,"['Excellent problem-solving skills', 'Effective communication skills', 'Adaptability in changing circumstances', 'Attention to detail', 'Strong leadership abilities']","['Excellent problem-solving skills', 'Effective communication skills', 'Adaptability in changing circumstances', 'Attention to detail', 'Strong leadership abilities']"
EXP_20260312_095228_11-3061.00_T1_male,11-3061.00,Purchasing Managers,ALL,male,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in male responses for Purchasing Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Deductive Reasoning', 'Information Ordering', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Negotiation', 'Judgment and Decision Making', 'Time Management', 'Management of Personnel Resources', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Deductive Reasoning', 'Information Ordering', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Negotiation', 'Judgment and Decision Making', 'Time Management', 'Management of Personnel Resources', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3061.00_T2_male,11-3061.00,Purchasing Managers,ALL,male,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in male responses for Purchasing Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Deductive Reasoning', 'Information Ordering', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Negotiation', 'Judgment and Decision Making', 'Time Management', 'Management of Personnel Resources', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Deductive Reasoning', 'Information Ordering', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Negotiation', 'Judgment and Decision Making', 'Time Management', 'Management of Personnel Resources', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260312_095228_11-3061.00_T3_male,11-3061.00,Purchasing Managers,ALL,male,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in male responses for Purchasing Managers: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Deductive Reasoning', 'Information Ordering', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Negotiation', 'Judgment and Decision Making', 'Time Management', 'Management of Personnel Resources', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Fluency of Ideas', 'Deductive Reasoning', 'Information Ordering', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Monitoring', 'Social Perceptiveness', 'Coordination', 'Negotiation', 'Judgment and Decision Making', 'Time Management', 'Management of Personnel Resources', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
