response_id,experiment_id,job_code,job_title,gender_condition,prompt_type,llm_trait,best_kg_match,similarity_score,kg_importance,above_threshold,top_5_scores,top_5_traits,all_scores
EXP_20260312_095228_11-1021.00_T3_neutral,EXP_20260312_095228,11-1021.00,General and Operations Managers,neutral,T3,Adaptability and Flexibility,Adaptability,0.8646,0.851602023608769,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260312_095228_11-3013.00_T1_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T1,Leadership,Leadership Orientation,0.7392,0.9597806215722119,True,"[0.7392, 0.4888, 0.4684, 0.4587, 0.4135]","['Leadership Orientation', 'Cooperation', 'Initiative', 'Coordination', 'Operation and Control']",
EXP_20260312_095228_11-3013.00_T1_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T1,Communication,Cooperation,0.574,0.8135283363802558,True,"[0.574, 0.5294, 0.4958, 0.4803, 0.4741]","['Cooperation', 'Coordination', 'Writing', 'Instructing', 'Speaking']",
EXP_20260312_095228_11-3013.00_T1_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T1,ProblemSolving,Troubleshooting,0.5708,0.41133455210237657,True,"[0.5708, 0.5342, 0.4779, 0.4689, 0.3883]","['Troubleshooting', 'Problem Sensitivity', 'Repairing', 'Complex Problem Solving', 'Systems Analysis']",
EXP_20260312_095228_11-3013.00_T1_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T1,AttentionToDetail,Selective Attention,0.6139,0.4826325411334551,True,"[0.6139, 0.603, 0.5471, 0.4336, 0.403]","['Selective Attention', 'Attention to Detail', 'Auditory Attention', 'Far Vision', 'Near Vision']",
EXP_20260312_095228_11-3013.00_T1_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T1,TimeManagement,Time Management,0.9106,0.619744058500914,True,"[0.9106, 0.6034, 0.4345, 0.4284, 0.382]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Monitoring']",
EXP_20260312_095228_11-3013.00_T1_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T1,Attention to detail,Attention to Detail,1.0,0.9067641681901281,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260312_095228_11-3013.00_T1_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T1,Organizational skills,Coordination,0.493,0.6855575868372943,True,"[0.493, 0.4643, 0.4636, 0.4285, 0.4202]","['Coordination', 'Leadership Orientation', 'Management of Personnel Resources', 'Instructing', 'Learning Strategies']",
EXP_20260312_095228_11-3013.00_T1_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T1,Problem-solving abilities,Complex Problem Solving,0.5925,0.619744058500914,True,"[0.5925, 0.4714, 0.4601, 0.4519, 0.4487]","['Complex Problem Solving', 'Mathematical Reasoning', 'Learning Strategies', 'Problem Sensitivity', 'Achievement Orientation']",
EXP_20260312_095228_11-3013.00_T1_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T1,Communication skills,Instructing,0.4485,0.5840950639853747,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260312_095228_11-3013.00_T1_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T1,Time management skills,Time Management,0.8725,0.619744058500914,True,"[0.8725, 0.5315, 0.3986, 0.364, 0.3457]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Learning Strategies']",
EXP_20260312_095228_11-3013.00_T1_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T1,Effective communicator,Cooperation,0.4412,0.8135283363802558,True,"[0.4412, 0.4378, 0.4272, 0.3536, 0.3513]","['Cooperation', 'Coordination', 'Active Listening', 'Instructing', 'Persuasion']",
EXP_20260312_095228_11-3013.00_T1_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T1,Proactive problem solver,Complex Problem Solving,0.4618,0.619744058500914,True,"[0.4618, 0.421, 0.4004, 0.3858, 0.3818]","['Complex Problem Solving', 'Deductive Reasoning', 'Problem Sensitivity', 'Active Learning', 'Programming']",
EXP_20260312_095228_11-3013.00_T1_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T1,Attention to detail,Attention to Detail,1.0,0.9067641681901281,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260312_095228_11-3013.00_T1_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T1,Strong analytical skills,Learning Strategies,0.4539,0.5155393053016453,True,"[0.4539, 0.4415, 0.4066, 0.4056, 0.3935]","['Learning Strategies', 'Achievement Orientation', 'Fluency of Ideas', 'Dynamic Strength', 'Mathematics']",
EXP_20260312_095228_11-3013.00_T1_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T1,Leadership experience,Leadership Orientation,0.6783,0.9597806215722119,True,"[0.6783, 0.4109, 0.4015, 0.363, 0.3367]","['Leadership Orientation', 'Instructing', 'Perseverance', 'Achievement Orientation', 'Sincerity']",
EXP_20260312_095228_11-3013.00_T2_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T2,Effective Communication Skills,Speech Clarity,0.4392,0.6526508226691041,True,"[0.4392, 0.4189, 0.411, 0.3645, 0.355]","['Speech Clarity', 'Instructing', 'Learning Strategies', 'Selective Attention', 'Coordination']",
EXP_20260312_095228_11-3013.00_T2_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T2,Problem-Solving Abilities,Complex Problem Solving,0.5925,0.619744058500914,True,"[0.5925, 0.4714, 0.4601, 0.4519, 0.4487]","['Complex Problem Solving', 'Mathematical Reasoning', 'Learning Strategies', 'Problem Sensitivity', 'Achievement Orientation']",
EXP_20260312_095228_11-3013.00_T2_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T2,Team Leadership Qualities,Leadership Orientation,0.6016,0.9597806215722119,True,"[0.6016, 0.354, 0.3463, 0.3375, 0.3151]","['Leadership Orientation', 'Cooperation', 'Sincerity', 'Integrity', 'Quality Control Analysis']",
EXP_20260312_095228_11-3013.00_T2_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T2,Attention to Detail,Attention to Detail,1.0,0.9067641681901281,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260312_095228_11-3013.00_T2_male,EXP_20260312_095228,11-3013.00,Facilities Managers,male,T2,Time Management and Organization,Time Management,0.9209,0.619744058500914,True,"[0.9209, 0.5986, 0.4615, 0.4172, 0.3858]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Coordination']",
EXP_20260312_095228_11-3013.00_T2_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T2,Strategic problem-solver,Complex Problem Solving,0.505,0.619744058500914,True,"[0.505, 0.5023, 0.4182, 0.404, 0.392]","['Complex Problem Solving', 'Negotiation', 'Learning Strategies', 'Cooperation', 'Coordination']",
EXP_20260312_095228_11-3013.00_T2_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T2,Effective communicator,Cooperation,0.4412,0.8135283363802558,True,"[0.4412, 0.4378, 0.4272, 0.3536, 0.3513]","['Cooperation', 'Coordination', 'Active Listening', 'Instructing', 'Persuasion']",
EXP_20260312_095228_11-3013.00_T2_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T2,Adaptable and flexible,Adaptability,0.7617,0.842778793418647,True,"[0.7617, 0.7165, 0.6938, 0.5115, 0.464]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dynamic Strength']",
EXP_20260312_095228_11-3013.00_T2_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T2,Highly organized and detail-oriented,Attention to Detail,0.5397,0.9067641681901281,True,"[0.5397, 0.4599, 0.4195, 0.3735, 0.3538]","['Attention to Detail', 'Information Ordering', 'Visualization', 'Spatial Orientation', 'Technology Design']",
EXP_20260312_095228_11-3013.00_T2_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T2,Empathetic and customer-focused,Empathy,0.4849,0.6325411334552102,True,"[0.4849, 0.4001, 0.3748, 0.3302, 0.3182]","['Empathy', 'Persuasion', 'Social Perceptiveness', 'Selective Attention', 'Sincerity']",
EXP_20260312_095228_11-3013.00_T2_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T2,Effective time management and organization,Time Management,0.8395,0.619744058500914,True,"[0.8395, 0.5137, 0.438, 0.3739, 0.3632]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Coordination', 'Management of Financial Resources']",
EXP_20260312_095228_11-3013.00_T2_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T2,Strong analytical and problem-solving skills,Complex Problem Solving,0.4773,0.619744058500914,True,"[0.4773, 0.4665, 0.4329, 0.4146, 0.4046]","['Complex Problem Solving', 'Learning Strategies', 'Mathematics', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260312_095228_11-3013.00_T2_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T2,Excellent communication and interpersonal skills,Sincerity,0.4292,0.6691042047531992,True,"[0.4292, 0.4164, 0.3824, 0.3727, 0.3492]","['Sincerity', 'Self-Confidence', 'Instructing', 'Integrity', 'Speech Clarity']",
EXP_20260312_095228_11-3013.00_T2_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T2,Ability to prioritize tasks and manage competing demands,Coordination,0.4664,0.6855575868372943,True,"[0.4664, 0.4291, 0.4207, 0.3939, 0.3908]","['Coordination', 'Self-Control', 'Time Management', 'Selective Attention', 'Cooperation']",
EXP_20260312_095228_11-3013.00_T2_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T2,Continuous learning and professional development,Learning Strategies,0.4246,0.5155393053016453,True,"[0.4246, 0.3555, 0.3423, 0.32, 0.3083]","['Learning Strategies', 'Perseverance', 'Instructing', 'Critical Thinking', 'Programming']",
EXP_20260312_095228_11-3013.00_T3_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T3,collaboration,Cooperation,0.7051,0.8135283363802558,True,"[0.7051, 0.6051, 0.5175, 0.4207, 0.4193]","['Cooperation', 'Coordination', 'Time Sharing', 'Initiative', 'Innovation']",
EXP_20260312_095228_11-3013.00_T3_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T3,communication,Cooperation,0.574,0.8135283363802558,True,"[0.574, 0.5294, 0.4958, 0.4803, 0.4741]","['Cooperation', 'Coordination', 'Writing', 'Instructing', 'Speaking']",
EXP_20260312_095228_11-3013.00_T3_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T3,problem-solving,Complex Problem Solving,0.7602,0.619744058500914,True,"[0.7602, 0.5849, 0.5365, 0.4784, 0.4638]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Negotiation', 'Problem Sensitivity']",
EXP_20260312_095228_11-3013.00_T3_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T3,adaptability,Adaptability,1.0,0.842778793418647,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260312_095228_11-3013.00_T3_female,EXP_20260312_095228,11-3013.00,Facilities Managers,female,T3,leadership,Leadership Orientation,0.7392,0.9597806215722119,True,"[0.7392, 0.4888, 0.4684, 0.4587, 0.4135]","['Leadership Orientation', 'Cooperation', 'Initiative', 'Coordination', 'Operation and Control']",
EXP_20260312_095228_11-3013.00_T3_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T3,traits\,Integrity,0.3643,0.8482632541133455,True,"[0.3643, 0.3418, 0.3417, 0.3238, 0.3201]","['Integrity', 'Adaptability', 'Humility', 'Category Flexibility', 'Social Orientation']",
EXP_20260312_095228_11-3013.00_T3_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T3,outstanding performance\,Stamina,0.3806,0.2742230347349177,True,"[0.3806, 0.3775, 0.3598, 0.3588, 0.358]","['Stamina', 'Perseverance', 'Systems Evaluation', 'Integrity', 'Achievement Orientation']",
EXP_20260312_095228_11-3013.00_T3_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T3,punctuality\,Time Management,0.4115,0.619744058500914,True,"[0.4115, 0.3999, 0.3741, 0.3164, 0.3107]","['Time Management', 'Reaction Time', 'Perceptual Speed', 'Writing', 'Tolerance for Ambiguity']",
EXP_20260312_095228_11-3013.00_T3_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T3,communication skills\,Instructing,0.4419,0.5840950639853747,True,"[0.4419, 0.4411, 0.3753, 0.3748, 0.3692]","['Instructing', 'Writing', 'Selective Attention', 'Self-Confidence', 'Learning Strategies']",
EXP_20260312_095228_11-3013.00_T3_neutral,EXP_20260312_095228,11-3013.00,Facilities Managers,neutral,T3,problem-solving abilities\,Complex Problem Solving,0.558,0.619744058500914,True,"[0.558, 0.4847, 0.4773, 0.4495, 0.4353]","['Complex Problem Solving', 'Achievement Orientation', 'Mathematics', 'Learning Strategies', 'Coordination']",
EXP_20260312_095228_11-3061.00_T1_male,EXP_20260312_095228,11-3061.00,Purchasing Managers,male,T1,Strategic procurement planning,Equipment Selection,0.426,0.0,True,"[0.426, 0.418, 0.3111, 0.3009, 0.2913]","['Equipment Selection', 'Negotiation', 'Learning Strategies', 'Cooperation', 'Management of Personnel Resources']",
EXP_20260312_095228_11-3061.00_T1_male,EXP_20260312_095228,11-3061.00,Purchasing Managers,male,T1,Financial analysis and budgeting,Management of Financial Resources,0.6272,0.5973451327433628,True,"[0.6272, 0.3487, 0.3484, 0.2674, 0.2534]","['Management of Financial Resources', 'Systems Analysis', 'Operations Analysis', 'Quality Control Analysis', 'Management of Material Resources']",
EXP_20260312_095228_11-3061.00_T1_male,EXP_20260312_095228,11-3061.00,Purchasing Managers,male,T1,Supply chain management,Equipment Maintenance,0.4051,0.0,True,"[0.4051, 0.3842, 0.3584, 0.3581, 0.3493]","['Equipment Maintenance', 'Management of Material Resources', 'Management of Financial Resources', 'Equipment Selection', 'Management of Personnel Resources']",
