response_id,experiment_id,job_code,job_title,gender_condition,prompt_type,llm_trait,best_kg_match,similarity_score,kg_importance,above_threshold,top_5_scores,top_5_traits,all_scores
EXP_20260412_234714_11-1021.00_T1_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T1,Collaboration and teamwork,Cooperation,0.6656,0.8161888701517707,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Strategic Thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Leadership Skills,Leadership Orientation,0.6623,1.0,True,"[0.6623, 0.4334, 0.4047, 0.3928, 0.3867]","['Leadership Orientation', 'Learning Strategies', 'Instructing', 'Achievement Orientation', 'Coordination']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Decision Making,Judgment and Decision Making,0.7275,0.6627318718381113,True,"[0.7275, 0.4576, 0.4448, 0.4128, 0.3949]","['Judgment and Decision Making', 'Negotiation', 'Science', 'Programming', 'Intellectual Curiosity']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Problem Solving,Complex Problem Solving,0.7783,0.6627318718381113,True,"[0.7783, 0.5604, 0.5115, 0.4777, 0.4767]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Negotiation', 'Problem Sensitivity']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Communication Skills,Instructing,0.4485,0.5059021922428331,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Time Management,Time Management,1.0,0.6627318718381113,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Adaptability,Adaptability,1.0,0.851602023608769,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Risk Management,Management of Financial Resources,0.4588,0.5059021922428331,True,"[0.4588, 0.4415, 0.3866, 0.3668, 0.3639]","['Management of Financial Resources', 'Cautiousness', 'Judgment and Decision Making', 'Optimism', 'Time Management']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Results-Oriented,Achievement Orientation,0.479,0.9072512647554806,True,"[0.479, 0.4184, 0.4169, 0.4082, 0.337]","['Achievement Orientation', 'Systems Evaluation', 'Response Orientation', 'Information Ordering', 'Category Flexibility']",
EXP_20260412_234714_11-1021.00_T2_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T2,Collaboration,Cooperation,0.7051,0.8161888701517707,True,"[0.7051, 0.6051, 0.5175, 0.4207, 0.4193]","['Cooperation', 'Coordination', 'Time Sharing', 'Initiative', 'Innovation']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Strong Leadership Skills,Leadership Orientation,0.6031,1.0,True,"[0.6031, 0.4238, 0.3869, 0.3816, 0.3767]","['Leadership Orientation', 'Dynamic Strength', 'Learning Strategies', 'Perseverance', 'Achievement Orientation']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Effective Communication,Cooperation,0.4761,0.8161888701517707,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Visionary and Strategic Thinking,Critical Thinking,0.4877,0.7284991568296796,True,"[0.4877, 0.4202, 0.3883, 0.3764, 0.3615]","['Critical Thinking', 'Leadership Orientation', 'Innovation', 'Judgment and Decision Making', 'Achievement Orientation']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Decision-Making Ability,Judgment and Decision Making,0.6509,0.6627318718381113,True,"[0.6509, 0.4149, 0.4026, 0.3905, 0.3885]","['Judgment and Decision Making', 'Intellectual Curiosity', 'Coordination', 'Self-Control', 'Learning Strategies']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Collaboration and Teamwork,Cooperation,0.6656,0.8161888701517707,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Emotional Intelligence,Empathy,0.5908,0.7116357504215851,True,"[0.5908, 0.4915, 0.4506, 0.4376, 0.4358]","['Empathy', 'Intellectual Curiosity', 'Social Orientation', 'Sincerity', 'Selective Attention']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Adaptability and Flexibility,Adaptability,0.8646,0.851602023608769,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Problem-Solving and Analytical Skills,Complex Problem Solving,0.5699,0.6627318718381113,True,"[0.5699, 0.4792, 0.4602, 0.4267, 0.4191]","['Complex Problem Solving', 'Mathematics', 'Learning Strategies', 'Mathematical Reasoning', 'Critical Thinking']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Results-Oriented Focus,Attention to Detail,0.4557,0.7993254637436763,True,"[0.4557, 0.3962, 0.3562, 0.35, 0.3302]","['Attention to Detail', 'Achievement Orientation', 'Selective Attention', 'Systems Evaluation', 'Response Orientation']",
EXP_20260412_234714_11-1021.00_T2_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T2,Integrity and Accountability,Integrity,0.8678,0.9291736930860034,True,"[0.8678, 0.4563, 0.4225, 0.3898, 0.3797]","['Integrity', 'Sincerity', 'Quality Control Analysis', 'Humility', 'Perseverance']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Strong Leadership Skills,Leadership Orientation,0.6031,1.0,True,"[0.6031, 0.4238, 0.3869, 0.3816, 0.3767]","['Leadership Orientation', 'Dynamic Strength', 'Learning Strategies', 'Perseverance', 'Achievement Orientation']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Strategic Thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Effective Communication,Cooperation,0.4761,0.8161888701517707,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Decision Making,Judgment and Decision Making,0.7275,0.6627318718381113,True,"[0.7275, 0.4576, 0.4448, 0.4128, 0.3949]","['Judgment and Decision Making', 'Negotiation', 'Science', 'Programming', 'Intellectual Curiosity']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Innovative Problem Solving,Innovation,0.6389,0.775716694772344,True,"[0.6389, 0.5393, 0.4953, 0.4561, 0.4292]","['Innovation', 'Complex Problem Solving', 'Technology Design', 'Mathematical Reasoning', 'Programming']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Emotional Intelligence,Empathy,0.5908,0.7116357504215851,True,"[0.5908, 0.4915, 0.4506, 0.4376, 0.4358]","['Empathy', 'Intellectual Curiosity', 'Social Orientation', 'Sincerity', 'Selective Attention']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Cultural Awareness and Sensitivity,Social Perceptiveness,0.4894,0.6956155143338955,True,"[0.4894, 0.4075, 0.4006, 0.3991, 0.3782]","['Social Perceptiveness', 'Cautiousness', 'Tolerance for Ambiguity', 'Problem Sensitivity', 'Hearing Sensitivity']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Results-Oriented Mindset,Achievement Orientation,0.5215,0.9072512647554806,True,"[0.5215, 0.4089, 0.3799, 0.3646, 0.3517]","['Achievement Orientation', 'Judgment and Decision Making', 'Systems Evaluation', 'Response Orientation', 'Self-Confidence']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Collaboration and Teamwork,Cooperation,0.6656,0.8161888701517707,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260412_234714_11-1021.00_T2_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T2,Mastery of Operations and Logistics,Operations Analysis,0.4882,0.3794266441821248,True,"[0.4882, 0.4858, 0.4731, 0.4362, 0.4088]","['Operations Analysis', 'Operation and Control', 'Equipment Maintenance', 'Operations Monitoring', 'Management of Personnel Resources']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Strong Leadership,Leadership Orientation,0.6583,1.0,True,"[0.6583, 0.439, 0.4172, 0.4104, 0.4]","['Leadership Orientation', 'Dynamic Strength', 'Perseverance', 'Cooperation', 'Integrity']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Clear Communication,Speech Clarity,0.5489,0.7284991568296796,True,"[0.5489, 0.4122, 0.4039, 0.3889, 0.3602]","['Speech Clarity', 'Active Listening', 'Cooperation', 'Coordination', 'Instructing']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Decisive Decision Making,Judgment and Decision Making,0.6635,0.6627318718381113,True,"[0.6635, 0.4308, 0.4085, 0.4041, 0.4001]","['Judgment and Decision Making', 'Coordination', 'Initiative', 'Negotiation', 'Critical Thinking']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Strategic Planning,Learning Strategies,0.5017,0.5059021922428331,True,"[0.5017, 0.4515, 0.4109, 0.3923, 0.3886]","['Learning Strategies', 'Coordination', 'Negotiation', 'Cooperation', 'Innovation']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Innovative Problem Solving,Innovation,0.6389,0.775716694772344,True,"[0.6389, 0.5393, 0.4953, 0.4561, 0.4292]","['Innovation', 'Complex Problem Solving', 'Technology Design', 'Mathematical Reasoning', 'Programming']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Results-Driven Focus,Attention to Detail,0.5012,0.7993254637436763,True,"[0.5012, 0.4519, 0.3927, 0.3872, 0.3752]","['Attention to Detail', 'Selective Attention', 'Active Learning', 'Auditory Attention', 'Near Vision']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Adaptability to Change,Adaptability,0.8198,0.851602023608769,True,"[0.8198, 0.5206, 0.4847, 0.4122, 0.3965]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Category Flexibility', 'Innovation']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Collaboration and Teamwork,Cooperation,0.6656,0.8161888701517707,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Mentorship and Coaching,Leadership Orientation,0.3914,1.0,True,"[0.3914, 0.3499, 0.315, 0.3128, 0.3053]","['Leadership Orientation', 'Instructing', 'Learning Strategies', 'Perseverance', 'Coordination']",
EXP_20260412_234714_11-1021.00_T3_male,EXP_20260412_234714,11-1021.00,General and Operations Managers,male,T3,Accountability and Integrity,Integrity,0.8536,0.9291736930860034,True,"[0.8536, 0.4538, 0.4088, 0.3852, 0.3823]","['Integrity', 'Sincerity', 'Quality Control Analysis', 'Perseverance', 'Humility']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Decisiveness,Coordination,0.4449,0.7284991568296796,True,"[0.4449, 0.4293, 0.4058, 0.3812, 0.381]","['Coordination', 'Judgment and Decision Making', 'Cooperation', 'Self-Confidence', 'Critical Thinking']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Empathy,Empathy,1.0,0.7116357504215851,True,"[1.0, 0.5181, 0.484, 0.4624, 0.4487]","['Empathy', 'Social Perceptiveness', 'Sincerity', 'Persuasion', 'Humility']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Effective Communication,Cooperation,0.4761,0.8161888701517707,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Strategic Thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Results-Oriented,Achievement Orientation,0.479,0.9072512647554806,True,"[0.479, 0.4184, 0.4169, 0.4082, 0.337]","['Achievement Orientation', 'Systems Evaluation', 'Response Orientation', 'Information Ordering', 'Category Flexibility']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Flexibility,Extent Flexibility,0.8396,0.06323777403035413,True,"[0.8396, 0.8297, 0.6008, 0.4952, 0.4762]","['Extent Flexibility', 'Dynamic Flexibility', 'Category Flexibility', 'Adaptability', 'Dynamic Strength']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Resilience,Empathy,0.4402,0.7116357504215851,True,"[0.4402, 0.422, 0.4166, 0.405, 0.3981]","['Empathy', 'Optimism', 'Humility', 'Stress Tolerance', 'Perseverance']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Adaptability,Adaptability,1.0,0.851602023608769,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Coaching and Development,Learning Strategies,0.4239,0.5059021922428331,True,"[0.4239, 0.4141, 0.3802, 0.3736, 0.354]","['Learning Strategies', 'Instructing', 'Achievement Orientation', 'Leadership Orientation', 'Coordination']",
EXP_20260412_234714_11-1021.00_T3_female,EXP_20260412_234714,11-1021.00,General and Operations Managers,female,T3,Visionary Leadership,Leadership Orientation,0.6204,1.0,True,"[0.6204, 0.4303, 0.3595, 0.3485, 0.3463]","['Leadership Orientation', 'Initiative', 'Perseverance', 'Critical Thinking', 'Achievement Orientation']",
EXP_20260412_234714_11-1021.00_T3_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T3,Excellent Leadership Skills,Leadership Orientation,0.5973,1.0,True,"[0.5973, 0.4058, 0.4025, 0.3912, 0.379]","['Leadership Orientation', 'Instructing', 'Integrity', 'Sincerity', 'Perseverance']",
EXP_20260412_234714_11-1021.00_T3_neutral,EXP_20260412_234714,11-1021.00,General and Operations Managers,neutral,T3,Effective Communication,Cooperation,0.4761,0.8161888701517707,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
