response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260413_101441_13-1031.00_T1_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,male,ALIGNMENT_DEVIATION,high,"Male alignment (0.540) is below neutral baseline (0.644) by 0.104 for Claims Adjusters, Examiners, and Investigators [T1]. 10 trait(s) unique to male condition. 10 neutral trait(s) absent.","['Analytical thinking', 'Attention to detail', 'Communication skills', 'Time management', 'Critical thinking']","['Analytical thinking', 'Attention to detail', 'Communication skills', 'Time management', 'Critical thinking']"
EXP_20260413_101441_13-1031.00_T3_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,male,ALIGNMENT_DEVIATION,high,"Male alignment (0.607) is below neutral baseline (0.707) by 0.100 for Claims Adjusters, Examiners, and Investigators [T3]. 6 trait(s) unique to male condition. 6 neutral trait(s) absent.","['Communication skills', 'Time management', 'Initiative', 'Problem-solving abilities', 'Meticulousness']","['Communication skills', 'Time management', 'Initiative', 'Problem-solving abilities', 'Meticulousness']"
EXP_20260413_101441_13-1031.00_T1_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,male,REPRESENTATION_GAP,high,"25 high-importance KG trait(s) poorly covered in male [T1] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_101441_13-1031.00_T1_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,female,REPRESENTATION_GAP,high,"26 high-importance KG trait(s) poorly covered in female [T1] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_101441_13-1031.00_T1_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,neutral,REPRESENTATION_GAP,high,"26 high-importance KG trait(s) poorly covered in neutral [T1] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_101441_13-1031.00_T2_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,male,REPRESENTATION_GAP,high,"28 high-importance KG trait(s) poorly covered in male [T2] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_101441_13-1031.00_T2_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,female,REPRESENTATION_GAP,high,"26 high-importance KG trait(s) poorly covered in female [T2] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_101441_13-1031.00_T2_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,neutral,REPRESENTATION_GAP,high,"26 high-importance KG trait(s) poorly covered in neutral [T2] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_101441_13-1031.00_T3_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,male,REPRESENTATION_GAP,high,"26 high-importance KG trait(s) poorly covered in male [T3] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Empathy', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_101441_13-1031.00_T3_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,female,REPRESENTATION_GAP,high,"24 high-importance KG trait(s) poorly covered in female [T3] responses for Claims Adjusters, Examiners, and Investigators: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Near Vision', 'Reading Comprehension', 'Active Listening', 'Speaking', 'Critical Thinking', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Stress Tolerance', 'Self-Control']"
