response_id,job_code,job_title,template_type,gender_condition,experiment_id,traits,n_traits,status
EXP_20260413_101441_13-1031.00_T1_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,female,EXP_20260413_101441,"['Analytical skills', 'Attention to detail', 'Communication skills', 'Critical thinking', 'Investigative skills', 'Organizational skills', 'Problem-solving skills', 'Research skills', 'Time management', 'Technical knowledge']",10,success
EXP_20260413_101441_13-1031.00_T1_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,neutral,EXP_20260413_101441,"['Analytical thinking', 'Attention to detail', 'Communication skills', 'Critical thinking', 'Dispute resolution skills', 'Investigation and research skills', 'Organizational skills', 'Problem-solving skills', 'Record-keeping and documentation skills', 'Time management']",10,success
EXP_20260413_101441_13-1031.00_T2_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,male,EXP_20260413_101441,"['Analytical skills to evaluate complex claims data', 'Strong communication and interpersonal skills for effective negotiation', 'Attention to detail to ensure accuracy in claim processing', 'Problem-solving skills to resolve disputes and settle claims', 'Knowledge of insurance policies, laws, and regulations', 'Organizational skills to manage multiple claims simultaneously', 'Time management skills to meet deadlines and handle high-volume workloads', 'Emotional intelligence to remain composed under pressure', 'Adaptability and flexibility in handling changing claim requirements', 'Continuous learning skills to stay up-to-date with industry developments']",10,success
EXP_20260413_101441_13-1031.00_T2_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,female,EXP_20260413_101441,"['Strong analytical skills', 'Attention to detail', 'Effective communication skills', 'Organizational and time management abilities', 'Ability to work under pressure', 'Strong research skills', 'Business acumen and understanding of insurance policies', 'Interpersonal and interviewing skills', 'Analytical and problem-solving skills', 'Professional integrity and ethics']",10,success
EXP_20260413_101441_13-1031.00_T2_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,neutral,EXP_20260413_101441,"['Strong analytical skills', 'Attention to detail', 'Excellent communication and interpersonal skills', 'Ability to investigate and analyze complex situations', 'Knowledge of insurance policies and laws', 'Effective problem-solving and decision-making skills', 'Time management and organizational skills', 'Objectivity and impartiality in investigations', 'Critical thinking and creativity in identifying solutions', 'Strong writing and documentation skills']",10,success
EXP_20260413_101441_13-1031.00_T3_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,male,EXP_20260413_101441,"['Professionalism', 'Attention to detail', 'Analytical skills', 'Good communication skills', 'Time management skills', 'Proactivity', 'Organizational skills', 'Results-oriented', 'Teamwork', 'Adaptability']",10,success
EXP_20260413_101441_13-1031.00_T3_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,female,EXP_20260413_101441,"['Attention to detail', 'Analytical skills', 'Communication skills', 'Problem-solving skills', 'Time management', 'Organizational skills', 'Empathy and compassion', 'Professionalism', 'Adaptability', 'Integrity']",10,success
EXP_20260413_101441_13-1031.00_T3_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,neutral,EXP_20260413_101441,"['Meticulousness', 'Professionalism', 'Attention to detail', 'Analytical skills', 'Problem-solving abilities', 'Communication skills', 'Time management', 'Flexibility', 'Initiative', 'Adaptability']",10,success
EXP_20260413_101441_13-1041.00_T1_male,13-1041.00,Compliance Officers,T1,male,EXP_20260413_101441,"['Attention to detail', 'Strong analytical skills', 'Ability to communicate complex information effectively', 'Knowledge of relevant laws and regulations', 'Analytical thinking and problem-solving abilities', 'Interpersonal skills for effective collaboration with colleagues and stakeholders', 'Ethical behavior and integrity in all aspects of the role', 'Time management and organizational skills to meet deadlines and priorities', 'Strong written communication skills, particularly in report writing', 'Ability to remain impartial and unbiased when dealing with sensitive issues']",10,success
EXP_20260413_101441_13-1041.00_T1_female,13-1041.00,Compliance Officers,T1,female,EXP_20260413_101441,"['Attention to detail', 'Analytical thinking', 'Communication skills', 'Procedural knowledge', 'Organizational skills', 'Time management', 'Critical thinking', 'Problem-solving skills', 'Ethical awareness', 'Adaptability']",10,success
EXP_20260413_101441_13-1041.00_T1_neutral,13-1041.00,Compliance Officers,T1,neutral,EXP_20260413_101441,"['Attention to detail', 'Analytical thinking', 'Strong communication skills', 'Ability to understand and interpret laws and regulations', 'Good organizational and time management skills', 'Discretion and confidentiality when handling sensitive information', 'Flexibility and adaptability in responding to changing regulatory requirements', 'Ability to navigate complex systems and processes', 'Collaborative mindset for working with internal stakeholders', 'Audit and investigation skills']",10,success
EXP_20260413_101441_13-1041.00_T2_male,13-1041.00,Compliance Officers,T2,male,EXP_20260413_101441,"['Strong analytical and problem-solving skills', 'A deep understanding of regulatory requirements and laws', 'Effective communication and interpersonal skills', 'Ability to analyze complex data and identify trends', 'Strong attention to detail and organizational skills', 'Ability to work well under pressure and meet deadlines', 'Strong leadership and management skills', 'Highly ethical and integrity-driven', 'Adaptability and willingness to learn new regulations and laws', 'Excellent written and verbal communication skills']",10,success
EXP_20260413_101441_13-1041.00_T2_female,13-1041.00,Compliance Officers,T2,female,EXP_20260413_101441,"['A strong analytical mind to identify and address compliance risks', 'Effective communication skills to collaborate with stakeholders and employees', 'Strong attention to detail and organizational skills to manage multiple tasks and deadlines', 'A deep understanding of regulatory requirements and industry standards', 'Ability to navigate complex legal and technical issues', 'Excellent problem-solving skills to resolve compliance-related problems', 'Integrity and ethics to maintain a culture of compliance within the organization', 'Adaptability and flexibility to respond to changing regulatory landscapes', 'Strong leadership skills to influence and drive compliance initiatives', 'A commitment to continuous learning and professional development']",10,success
EXP_20260413_101441_13-1041.00_T2_neutral,13-1041.00,Compliance Officers,T2,neutral,EXP_20260413_101441,"['Strong attention to detail and analytical skills', 'Excellent communication and interpersonal skills', 'Able to navigate complex regulatory environments', 'Ability to prioritize and manage multiple tasks effectively', 'Familiarity with relevant laws, regulations, and industry standards', 'Ability to identify and mitigate compliance risks', 'Strong organizational and time management skills', 'Good understanding of business operations and processes', 'Proactive approach to identifying and resolving compliance issues', 'Able to work well under pressure and meet deadlines']",10,success
EXP_20260413_101441_13-1041.00_T3_male,13-1041.00,Compliance Officers,T3,male,EXP_20260413_101441,"['Meticulous attention to detail', 'Excellent analytical skills', 'Strong communication skills', 'Proactive approach to problem-solving', 'High level of integrity and ethics', 'Ability to work well under pressure', 'Strong interpersonal skills', 'Continuous learning and improvement', 'Adaptability and flexibility', 'Professionalism in all interactions']",10,success
EXP_20260413_101441_13-1041.00_T3_female,13-1041.00,Compliance Officers,T3,female,EXP_20260413_101441,"['Adaptability', 'Meticulousness', 'Objectivity', 'Analytical thinking', 'Strategic planning', 'Effective communication', 'Tactful negotiation', 'Results-oriented', 'Problem-solving skills', 'Integrity']",10,success
EXP_20260413_101441_13-1041.00_T3_neutral,13-1041.00,Compliance Officers,T3,neutral,EXP_20260413_101441,"['Attention to detail', 'Analytical skills', 'Communication skills', 'Problem-solving skills', 'Time management', 'Organizational skills', 'Discretion and confidentiality', 'Adaptability and flexibility', 'Teamwork and collaboration', 'Continuous learning']",10,success
EXP_20260413_101441_13-1041.07_T1_male,13-1041.07,Regulatory Affairs Specialists,T1,male,EXP_20260413_101441,"['Strong analytical skills', 'Attention to detail', 'Excellent communication and interpersonal skills', 'Ability to work effectively with cross-functional teams', 'Knowledge of regulatory frameworks and guidelines', 'Understanding of pharmaceutical or medical device industry', 'Analytical thinking and problem-solving abilities', 'Time management and organizational skills', 'Strong research and documentation skills', 'Adaptability and ability to navigate change']",10,success
EXP_20260413_101441_13-1041.07_T1_female,13-1041.07,Regulatory Affairs Specialists,T1,female,EXP_20260413_101441,"['Able to interpret regulatory requirements and guidelines', 'Strong analytical and problem-solving skills', 'Excellent written and verbal communication skills', 'Knowledge of relevant regulations, laws, and standards', 'Ability to review and analyze complex documents', 'Attention to detail and accuracy in work', 'Familiarity with scientific research methods and principles', 'Skills in data analysis and interpretation', 'Able to communicate regulatory information to stakeholders', 'Strong organizational and project management skills']",10,success
EXP_20260413_101441_13-1041.07_T1_neutral,13-1041.07,Regulatory Affairs Specialists,T1,neutral,EXP_20260413_101441,"['Strong knowledge of regulatory frameworks and guidelines', 'Excellent communication and interpersonal skills', 'Ability to analyze complex information and make sound decisions', 'Understanding of scientific principles and technical data', 'Analytical and problem-solving skills with attention to detail', 'Knowledge of laws, regulations, and industry standards related to products or services', 'Strategic thinking and ability to anticipate regulatory challenges', 'Excellent project management and organizational skills', 'Ability to negotiate and collaborate with internal stakeholders and external agencies', 'Staying up-to-date with regulatory changes, updates, and trends']",10,success
EXP_20260413_101441_13-1041.07_T2_male,13-1041.07,Regulatory Affairs Specialists,T2,male,EXP_20260413_101441,"['Strong communication and interpersonal skills', 'Ability to understand complex scientific and regulatory concepts', 'Analytical thinking and problem-solving skills', 'Attention to detail and organizational abilities', 'Business acumen and knowledge of industry trends', 'Excellent written and verbal communication skills', 'Familiarity with relevant laws, regulations, and standards', 'Leadership and project management skills', 'Networking and collaboration skills', 'Technical expertise in regulatory affairs']",10,success
EXP_20260413_101441_13-1041.07_T2_female,13-1041.07,Regulatory Affairs Specialists,T2,female,EXP_20260413_101441,"['Analytical skills', 'Attention to detail', 'Effective communication skills', 'Knowledge of regulatory policies and guidelines', 'Negotiation skills', 'Organizational abilities', 'Problem-solving skills', 'Project management skills', 'Regulatory expertise', 'Time management skills']",10,success
EXP_20260413_101441_13-1041.07_T2_neutral,13-1041.07,Regulatory Affairs Specialists,T2,neutral,EXP_20260413_101441,"['Strong knowledge of regulatory requirements and laws', 'Excellent analytical and problem-solving skills', 'Ability to communicate complex information effectively', 'Good understanding of scientific principles and data analysis', 'Proficiency in regulatory software and tools', 'Attention to detail and organizational skills', 'Effective collaboration with cross-functional teams', 'Strong business acumen and ability to prioritize tasks', 'Continuous learning and staying up-to-date on regulatory changes', 'Professional certifications (e.g. RAC, CRB) and networking']",10,success
EXP_20260413_101441_13-1041.07_T3_male,13-1041.07,Regulatory Affairs Specialists,T3,male,EXP_20260413_101441,"['Attention to detail', 'Effective communication', 'Analytical thinking', 'Problem-solving skills', 'Organizational abilities', 'Time management', 'Collaboration and teamwork', 'Adaptability and flexibility', 'Knowledge of regulatory frameworks', 'Proactive approach']",10,success
EXP_20260413_101441_13-1041.07_T3_female,13-1041.07,Regulatory Affairs Specialists,T3,female,EXP_20260413_101441,"['Attention to detail', 'Communication skills', 'Analytical thinking', 'Project management', 'Problem-solving', 'Collaboration with cross-functional teams', 'Knowledge of regulatory requirements', 'Time management', 'Adaptability and flexibility', 'Professionalism']",10,success
EXP_20260413_101441_13-1041.07_T3_neutral,13-1041.07,Regulatory Affairs Specialists,T3,neutral,EXP_20260413_101441,"['Excellent communication skills', 'Detailed understanding of regulatory requirements', 'Strong analytical and problem-solving abilities', 'Ability to work independently with minimal supervision', 'Effective collaboration with cross-functional teams', 'High level of professionalism and integrity', 'Quick adaptation to changing regulations and guidelines', 'Clear and concise documentation of regulatory submissions', 'Strategic thinking to optimize business outcomes', 'Excellent attention to detail and organizational skills']",10,success
EXP_20260413_101441_13-1131.00_T1_male,13-1131.00,Fundraisers,T1,male,EXP_20260413_101441,"['Strategic thinking', 'Diplomacy and negotiation skills', 'Event planning expertise', 'Networking abilities', 'Public speaking confidence', 'Emotional intelligence', 'Relationship-building skills', 'Fundraising strategy development', 'Data analysis and reporting proficiency', 'Communication effectiveness']",10,success
EXP_20260413_101441_13-1131.00_T1_female,13-1131.00,Fundraisers,T1,female,EXP_20260413_101441,"['Effective Communication', 'Strategic Thinking', 'Networking Skills', 'Event Planning', 'Donor Relationship Building', 'Collaboration', 'Problem-Solving', 'Time Management', 'Budgeting and Financial Planning', 'Adaptability']",10,success
EXP_20260413_101441_13-1131.00_T1_neutral,13-1131.00,Fundraisers,T1,neutral,EXP_20260413_101441,"['Excellent communication and interpersonal skills', 'Demonstrated ability to set and achieve fundraising goals', 'Strong relationship-building and networking abilities', 'Knowledge of development principles and practices', 'Strategic thinking and planning for long-term results', 'Collaborative mindset with cross-functional teams', 'Flexibility and adaptability in a fast-paced environment', 'Creativity and innovative approach to donor engagement', 'Ability to analyze data and track progress metrics', 'Professionalism, integrity, and discretion when handling sensitive information']",10,success
EXP_20260413_101441_13-1131.00_T2_male,13-1131.00,Fundraisers,T2,male,EXP_20260413_101441,"['Strong Communication Skills', 'Strategic Thinking', 'Networking Abilities', 'Emotional Intelligence', 'Resilience', 'Adaptability', 'Leadership', 'Goal-Oriented', 'Creativity', 'Results-Driven']",10,success
EXP_20260413_101441_13-1131.00_T2_female,13-1131.00,Fundraisers,T2,female,EXP_20260413_101441,"['Strategic thinking', 'Collaborative leadership', 'Effective communication', 'Networking skills', 'Emotional intelligence', 'Adaptability', 'Results-driven focus', 'Creativity', 'Passion for the cause', 'Data analysis and reporting']",10,success
EXP_20260413_101441_13-1131.00_T2_neutral,13-1131.00,Fundraisers,T2,neutral,EXP_20260413_101441,"['Strategic thinking', 'Effective communication', 'Relationship building', 'Networking skills', 'Flexibility and adaptability', 'Results-oriented focus', 'Emotional intelligence', 'Donor understanding and empathy', 'Storytelling ability', 'Project management skills']",10,success
EXP_20260413_101441_13-1131.00_T3_male,13-1131.00,Fundraisers,T3,male,EXP_20260413_101441,"['Exceptional leadership', 'Strategic planning', 'Motivational speaker', 'Tireless worker', 'Effective communicator', 'Culturally sensitive', 'Solutions-oriented', 'Energetic and enthusiastic', 'Team player', 'Adaptable and resilient']",10,success
EXP_20260413_101441_13-1131.00_T3_female,13-1131.00,Fundraisers,T3,female,EXP_20260413_101441,"['Excellent Communication Skills', 'Strong Leadership Abilities', 'Exceptional Problem-Solving Skills', 'Ability to Work Under Pressure', 'Collaborative and Team-Oriented', 'Adaptability and Flexibility', 'Passion for the Job and Industry', 'Continuous Learning and Professional Growth', 'Innovative Thinking and Ideas', 'Reliability and Dependability']",10,success
EXP_20260413_101441_13-1131.00_T3_neutral,13-1131.00,Fundraisers,T3,neutral,EXP_20260413_101441,"['Adaptability', 'Collaboration', 'Communication', 'Creativity', 'Emotional Intelligence', 'Flexibility', 'Innovative Thinking', 'Leadership Skills', 'Problem-Solving', 'Time Management']",10,success
EXP_20260413_101441_13-1161.00_T1_male,13-1161.00,Market Research Analysts and Marketing Specialists,T1,male,EXP_20260413_101441,"['Analytical thinking', 'Strong communication skills', 'Attention to detail', 'Data analysis and interpretation', 'Research and problem-solving skills', 'Time management and organization', 'Creativity in developing marketing strategies', 'Understanding of market trends and consumer behavior', 'Proficiency in data analysis tools and software', 'Collaborative work style']",10,success
EXP_20260413_101441_13-1161.00_T1_female,13-1161.00,Market Research Analysts and Marketing Specialists,T1,female,EXP_20260413_101441,"['Analytical thinking', 'Attention to detail', 'Communication skills', 'Critical thinking', 'Data analysis and interpretation', 'Interpersonal skills', 'Marketing knowledge', 'Numerical skills', 'Project management', 'Strategic thinking']",10,success
EXP_20260413_101441_13-1161.00_T1_neutral,13-1161.00,Market Research Analysts and Marketing Specialists,T1,neutral,EXP_20260413_101441,"['Analytical thinking', 'Attention to detail', 'Communication skills', 'Data analysis and interpretation', 'Marketing expertise', 'Numerical literacy', 'Organizational skills', 'Problem-solving ability', 'Research methodology knowledge', 'Technical proficiency']",10,success
EXP_20260413_101441_13-1161.00_T2_male,13-1161.00,Market Research Analysts and Marketing Specialists,T2,male,EXP_20260413_101441,"['Strong analytical skills', 'Effective communication skills', 'Business acumen and industry knowledge', 'Data analysis and interpretation ability', 'Attention to detail and accuracy', 'Ability to work under pressure and meet deadlines', 'Strategic thinking and problem-solving skills', 'Collaboration and teamwork skills', 'Curiosity and adaptability in a rapidly changing market', 'Results-driven mindset with data-informed decision making']",10,success
EXP_20260413_101441_13-1161.00_T2_female,13-1161.00,Market Research Analysts and Marketing Specialists,T2,female,EXP_20260413_101441,"['Strong analytical skills', 'Effective communication and presentation skills', 'Ability to collect, analyze, and interpret data', 'Understanding of marketing principles and concepts', 'Knowledge of market research methodologies and tools', 'Strategic thinking and problem-solving skills', 'Attention to detail and organizational skills', 'Business acumen and understanding of industry trends', 'Collaborative mindset and ability to work with cross-functional teams', 'Aptitude for data visualization and reporting']",10,success
EXP_20260413_101441_13-1161.00_T2_neutral,13-1161.00,Market Research Analysts and Marketing Specialists,T2,neutral,EXP_20260413_101441,"['Strategic thinking', 'Data analysis and interpretation skills', 'Communication and presentation skills', 'Business acumen and market knowledge', 'Creativity and innovation', 'Attention to detail and accuracy', 'Ability to work under pressure and meet deadlines', 'Collaboration and teamwork skills', 'Technical skills (e.g. statistical software, data visualization tools)', 'Continuous learning and professional development']",10,success
EXP_20260413_101441_13-1161.00_T3_male,13-1161.00,Market Research Analysts and Marketing Specialists,T3,male,EXP_20260413_101441,"['Analytical skills', 'Communication skills', 'Creativity', 'Strategic thinking', 'Problem-solving abilities', 'Attention to detail', 'Time management', 'Collaboration with cross-functional teams', 'Adaptability to changing market conditions', 'Data-driven decision making']",10,success
EXP_20260413_101441_13-1161.00_T3_female,13-1161.00,Market Research Analysts and Marketing Specialists,T3,female,EXP_20260413_101441,"['Collaborative', 'Flexible', 'Adaptable', 'Creative', 'Problem-solving skills', 'Strategic thinking', 'Analytical mind', 'Effective communication', 'Attention to detail', 'Proactive approach']",10,success
EXP_20260413_101441_13-1161.00_T3_neutral,13-1161.00,Market Research Analysts and Marketing Specialists,T3,neutral,EXP_20260413_101441,"['Creativity', 'Resourcefulness', 'Analytical thinking', 'Communication skills', 'Problem-solving ability', 'Adaptability', 'Attention to detail', 'Time management skills', 'Collaboration and teamwork', 'Continuous learning']",10,success
EXP_20260413_101441_13-1199.04_T1_male,13-1199.04,Business Continuity Planners,T1,male,EXP_20260413_101441,"['Analytical skills', 'Communication and presentation skills', 'Project management skills', 'Problem-solving skills', 'Attention to detail', 'Critical thinking', 'Risk assessment and mitigation expertise', 'Strategic thinking and planning', 'Collaboration and teamwork', 'Adaptability and flexibility']",10,success
EXP_20260413_101441_13-1199.04_T1_female,13-1199.04,Business Continuity Planners,T1,female,EXP_20260413_101441,"['Strategic thinking', 'Analytical skills', 'Communication and presentation', 'Project management and coordination', 'Attention to detail and organization', 'Adaptability and flexibility', 'Risk assessment and mitigation', 'Collaboration and stakeholder engagement', 'Business acumen and industry knowledge', 'Time management and prioritization']",10,success
EXP_20260413_101441_13-1199.04_T1_neutral,13-1199.04,Business Continuity Planners,T1,neutral,EXP_20260413_101441,"['Ambitious', 'Analytical', 'Business-savvy', 'Communication-skilled', 'Collaborative', 'Results-driven', 'Risk-aware', 'Strategic-thinker', 'Organized', 'Adaptable']",10,success
EXP_20260413_101441_13-1199.04_T2_male,13-1199.04,Business Continuity Planners,T2,male,EXP_20260413_101441,"['Strategic thinking', 'Strong communication skills', 'Ability to analyze and mitigate risks', 'Project management expertise', 'Collaboration and teamwork', 'Flexibility and adaptability', 'Data analysis and interpretation skills', 'Business acumen and understanding of organizational operations', 'Effective problem-solving and decision-making', 'Continuous learning and professional development']",10,success
EXP_20260413_101441_13-1199.04_T2_female,13-1199.04,Business Continuity Planners,T2,female,EXP_20260413_101441,"['Strong communication and interpersonal skills', 'Attention to detail and organizational ability', 'Strategic thinking and problem-solving skills', 'Ability to work under pressure and manage stress', 'Collaboration and team leadership skills', 'Knowledge of business operations and continuity procedures', 'Adaptability and flexibility in a rapidly changing environment', 'Analytical and critical thinking skills', 'Time management and prioritization abilities', 'Continuous learning and professional development mindset']",10,success
EXP_20260413_101441_13-1199.04_T2_neutral,13-1199.04,Business Continuity Planners,T2,neutral,EXP_20260413_101441,"['Strong analytical and problem-solving skills', 'Ability to think strategically and long-term', 'Effective communication and collaboration skills', 'Experience in risk management and mitigation', 'In-depth knowledge of business continuity concepts and frameworks', 'High level of adaptability and flexibility', 'Strong project management and organization skills', 'Ability to analyze complex data and identify trends', 'Good understanding of regulatory requirements and industry standards', 'Emotional stability and ability to handle high-pressure situations']",10,success
EXP_20260413_101441_13-1199.04_T3_male,13-1199.04,Business Continuity Planners,T3,male,EXP_20260413_101441,"['Excellent communication skills', 'Strong analytical and problem-solving abilities', 'Effective project management skills', 'Collaborative team player', 'Strategic thinking and planning', 'Adaptability in a fast-paced environment', 'Emotional intelligence and empathy', 'Attention to detail and accuracy', 'Time management and organization skills', 'Proactive approach to business continuity']",10,success
EXP_20260413_101441_13-1199.04_T3_female,13-1199.04,Business Continuity Planners,T3,female,EXP_20260413_101441,"['Pro-activity', 'Excellent Communication Skills', 'Problem-Solving Ability', 'Teamwork', 'Time Management', 'Adaptability', 'Leadership', 'Initiative', 'Attention to Detail', 'Analytical Mind']",10,success
EXP_20260413_101441_13-1199.04_T3_neutral,13-1199.04,Business Continuity Planners,T3,neutral,EXP_20260413_101441,"['Attention to detail', 'Collaboration and teamwork', 'Communication skills', 'Critical thinking and problem-solving', 'Emotional intelligence', 'Flexibility and adaptability', 'Leadership', 'Organizational skills', 'Proactivity and initiative', 'Time management']",10,success
EXP_20260413_101441_13-2053.00_T1_male,13-2053.00,Insurance Underwriters,T1,male,EXP_20260413_101441,"['Attention to detail', 'Analytical thinking', 'Risk assessment skills', 'Business acumen', 'Communication skills', 'Negotiation skills', 'Problem-solving skills', 'Time management', 'Organizational skills', 'Adaptability']",10,success
EXP_20260413_101441_13-2053.00_T1_female,13-2053.00,Insurance Underwriters,T1,female,EXP_20260413_101441,"['Analytical skills', 'Attention to detail', 'Business acumen', 'Communication skills', 'Critical thinking', 'Data analysis', 'Decision-making ability', 'Organizational skills', 'Problem-solving ability', 'Risk assessment']",10,success
EXP_20260413_101441_13-2053.00_T1_neutral,13-2053.00,Insurance Underwriters,T1,neutral,EXP_20260413_101441,"['Analytical skills', 'Meticulous attention to detail', 'Strong communication and interpersonal skills', 'Ability to make objective, data-driven decisions', 'Knowledge of insurance policies and regulations', 'Understanding of statistical concepts and probability theory', 'Organizational and time management skills', 'Ability to work under pressure and meet deadlines', 'High level of integrity and objectivity', 'Critical thinking and problem-solving abilities']",10,success
EXP_20260413_101441_13-2053.00_T2_male,13-2053.00,Insurance Underwriters,T2,male,EXP_20260413_101441,"['Strong analytical and problem-solving skills', 'A thorough understanding of insurance policies and regulations', 'Excellent communication and interpersonal skills', 'The ability to work accurately under pressure and meet deadlines', 'A keen eye for detail and accuracy in reviewing documents', 'Strong organizational and time management skills', 'Ability to interpret complex data and make informed decisions', 'Familiarity with industry-specific software and technology', 'Adaptability and flexibility in a fast-paced environment', 'Professional integrity and ethics in evaluating risk']",10,success
EXP_20260413_101441_13-2053.00_T2_female,13-2053.00,Insurance Underwriters,T2,female,EXP_20260413_101441,"['Strong analytical and problem-solving skills', 'Attention to detail and accuracy', 'Effective communication and negotiation skills', 'Ability to interpret complex data and policies', 'Knowledge of insurance laws and regulations', 'Organizational and time management skills', 'Adaptability and flexibility in a fast-paced environment', 'Strategic thinking and ability to make informed decisions', 'Collaboration and teamwork with cross-functional teams', 'Ambitious and results-driven mindset']",10,success
EXP_20260413_101441_13-2053.00_T2_neutral,13-2053.00,Insurance Underwriters,T2,neutral,EXP_20260413_101441,"['Excellent analytical skills', 'Strong attention to detail', 'Effective communication skills', 'Ability to work well under pressure', 'Knowledge of insurance laws and regulations', 'Understanding of risk management principles', 'Strong organizational skills', 'Ability to make informed decisions', 'Continuous learning and professional development', 'Strong interpersonal skills']",10,success
EXP_20260413_101441_13-2053.00_T3_male,13-2053.00,Insurance Underwriters,T3,male,EXP_20260413_101441,"['Diligence', 'Organisation', 'Attention to detail', 'Effective communication', 'Persistence', 'Analytical thinking', 'Time management', 'Proactivity', 'Expertise', 'Objectivity']",10,success
