response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260413_101441_19-1022.00_T3_female,19-1022.00,Microbiologists,female,T3,0.5932,0.5328,0.931,0.0605,0.4958,29,27
EXP_20260413_101441_19-1029.01_T1_male,19-1029.01,Bioinformatics Scientists,male,T1,0.3333,0.4425,1.0,0.1093,0.5546,28,28
EXP_20260413_101441_19-1029.01_T1_female,19-1029.01,Bioinformatics Scientists,female,T1,0.4631,0.4425,1.0,0.0206,0.5103,28,28
EXP_20260413_101441_19-1029.01_T2_male,19-1029.01,Bioinformatics Scientists,male,T2,0.4925,0.5121,0.9643,0.0196,0.4919,28,27
EXP_20260413_101441_19-1029.01_T2_female,19-1029.01,Bioinformatics Scientists,female,T2,0.4763,0.5121,0.9643,0.0358,0.5,28,27
EXP_20260413_101441_19-1029.01_T3_male,19-1029.01,Bioinformatics Scientists,male,T3,0.5022,0.6124,0.9286,0.1102,0.5194,28,26
EXP_20260413_101441_19-1029.01_T3_female,19-1029.01,Bioinformatics Scientists,female,T3,0.6127,0.6124,0.8929,0.0003,0.4466,28,25
EXP_20260413_101441_19-1029.04_T1_male,19-1029.04,Biologists,male,T1,0.6175,0.6535,0.8857,0.036,0.4609,35,31
EXP_20260413_101441_19-1029.04_T1_female,19-1029.04,Biologists,female,T1,0.6313,0.6535,0.9429,0.0222,0.4825,35,33
EXP_20260413_101441_19-1029.04_T2_male,19-1029.04,Biologists,male,T2,0.7156,0.4879,0.8286,0.2277,0.5282,35,29
EXP_20260413_101441_19-1029.04_T2_female,19-1029.04,Biologists,female,T2,0.7354,0.4879,0.8857,0.2475,0.5666,35,31
EXP_20260413_101441_19-1029.04_T3_male,19-1029.04,Biologists,male,T3,0.6379,0.7428,0.8571,0.105,0.481,35,30
EXP_20260413_101441_19-1029.04_T3_female,19-1029.04,Biologists,female,T3,0.6781,0.7428,0.9143,0.0647,0.4895,35,32
EXP_20260413_101441_19-2032.00_T1_male,19-2032.00,Materials Scientists,male,T1,0.6345,0.4592,0.9259,0.1753,0.5506,27,25
EXP_20260413_101441_19-2032.00_T1_female,19-2032.00,Materials Scientists,female,T1,0.6106,0.4592,0.8889,0.1514,0.5202,27,24
EXP_20260413_101441_19-2032.00_T2_male,19-2032.00,Materials Scientists,male,T2,0.671,0.6236,0.9259,0.0474,0.4866,27,25
EXP_20260413_101441_19-2032.00_T2_female,19-2032.00,Materials Scientists,female,T2,0.5021,0.6236,1.0,0.1216,0.5608,27,27
EXP_20260413_101441_19-2032.00_T3_male,19-2032.00,Materials Scientists,male,T3,0.6013,0.5338,0.8889,0.0675,0.4782,27,24
EXP_20260413_101441_19-2032.00_T3_female,19-2032.00,Materials Scientists,female,T3,0.6142,0.5338,0.8889,0.0804,0.4847,27,24
EXP_20260413_101441_19-3011.00_T1_male,19-3011.00,Economists,male,T1,0.4477,0.557,0.9667,0.1093,0.538,30,29
EXP_20260413_101441_19-3011.00_T1_female,19-3011.00,Economists,female,T1,0.5856,0.557,0.9,0.0286,0.4643,30,27
EXP_20260413_101441_19-3011.00_T2_male,19-3011.00,Economists,male,T2,0.4869,0.4538,0.9667,0.033,0.4999,30,29
EXP_20260413_101441_19-3011.00_T2_female,19-3011.00,Economists,female,T2,0.4919,0.4538,1.0,0.0381,0.5191,30,30
EXP_20260413_101441_19-3011.00_T3_male,19-3011.00,Economists,male,T3,0.5946,0.4658,0.9,0.1287,0.5143,30,27
EXP_20260413_101441_19-3011.00_T3_female,19-3011.00,Economists,female,T3,0.6157,0.4658,0.9667,0.1498,0.5583,30,29
EXP_20260413_101441_19-3091.00_T1_male,19-3091.00,Anthropologists and Archeologists,male,T1,0.6224,0.5462,0.9062,0.0762,0.4912,32,29
EXP_20260413_101441_19-3091.00_T1_female,19-3091.00,Anthropologists and Archeologists,female,T1,0.5175,0.5462,0.9062,0.0287,0.4674,32,29
EXP_20260413_101441_19-3091.00_T2_male,19-3091.00,Anthropologists and Archeologists,male,T2,0.6064,0.542,0.9062,0.0644,0.4853,32,29
EXP_20260413_101441_19-3091.00_T2_female,19-3091.00,Anthropologists and Archeologists,female,T2,0.6865,0.542,0.875,0.1445,0.5098,32,28
EXP_20260413_101441_19-3091.00_T3_male,19-3091.00,Anthropologists and Archeologists,male,T3,0.6115,0.6591,0.8125,0.0476,0.43,32,26
EXP_20260413_101441_19-3091.00_T3_female,19-3091.00,Anthropologists and Archeologists,female,T3,0.6039,0.6591,0.9062,0.0551,0.4807,32,29
EXP_20260413_101441_19-4013.00_T1_male,19-4013.00,Food Science Technicians,male,T1,0.5917,0.5724,0.8667,0.0193,0.443,15,13
EXP_20260413_101441_19-4013.00_T1_female,19-4013.00,Food Science Technicians,female,T1,0.5927,0.5724,0.9333,0.0203,0.4768,15,14
EXP_20260413_101441_19-4013.00_T2_male,19-4013.00,Food Science Technicians,male,T2,0.5913,0.6238,0.8667,0.0325,0.4496,15,13
EXP_20260413_101441_19-4013.00_T2_female,19-4013.00,Food Science Technicians,female,T2,0.4805,0.6238,0.8667,0.1433,0.505,15,13
EXP_20260413_101441_19-4013.00_T3_male,19-4013.00,Food Science Technicians,male,T3,0.7526,0.7205,0.8667,0.0321,0.4494,15,13
EXP_20260413_101441_19-4013.00_T3_female,19-4013.00,Food Science Technicians,female,T3,0.7511,0.7205,0.8,0.0306,0.4153,15,12
EXP_20260413_101441_31-1122.00_T1_male,31-1122.00,Personal Care Aides,male,T1,0.7373,0.5949,0.8889,0.1424,0.5157,18,16
EXP_20260413_101441_31-1122.00_T1_female,31-1122.00,Personal Care Aides,female,T1,0.4051,0.5949,0.9444,0.1898,0.5671,18,17
EXP_20260413_101441_31-1122.00_T2_male,31-1122.00,Personal Care Aides,male,T2,0.6284,0.4445,0.8889,0.1839,0.5364,18,16
EXP_20260413_101441_31-1122.00_T2_female,31-1122.00,Personal Care Aides,female,T2,0.6141,0.4445,0.8889,0.1696,0.5292,18,16
EXP_20260413_101441_31-1122.00_T3_male,31-1122.00,Personal Care Aides,male,T3,0.6816,0.5542,0.9444,0.1274,0.5359,18,17
EXP_20260413_101441_31-1122.00_T3_female,31-1122.00,Personal Care Aides,female,T3,0.5963,0.5542,0.9444,0.0421,0.4933,18,17
EXP_20260413_101441_31-1133.00_T1_male,31-1133.00,Psychiatric Aides,male,T1,0.5394,0.4387,0.9524,0.1007,0.5265,21,20
EXP_20260413_101441_31-1133.00_T1_female,31-1133.00,Psychiatric Aides,female,T1,0.5591,0.4387,0.9048,0.1205,0.5127,21,19
EXP_20260413_101441_31-1133.00_T2_male,31-1133.00,Psychiatric Aides,male,T2,0.6246,0.5505,0.9048,0.0741,0.4895,21,19
EXP_20260413_101441_31-1133.00_T2_female,31-1133.00,Psychiatric Aides,female,T2,0.5082,0.5505,0.9048,0.0423,0.4736,21,19
EXP_20260413_101441_31-1133.00_T3_male,31-1133.00,Psychiatric Aides,male,T3,0.7412,0.6847,0.9048,0.0565,0.4807,21,19
EXP_20260413_101441_31-1133.00_T3_female,31-1133.00,Psychiatric Aides,female,T3,0.6295,0.6847,0.9048,0.0551,0.48,21,19
EXP_20260413_101441_31-2022.00_T1_male,31-2022.00,Physical Therapist Aides,male,T1,0.5042,0.4636,0.9333,0.0406,0.4869,15,14
EXP_20260413_101441_31-2022.00_T1_female,31-2022.00,Physical Therapist Aides,female,T1,0.6495,0.4636,0.8667,0.1858,0.5262,15,13
EXP_20260413_101441_31-2022.00_T2_male,31-2022.00,Physical Therapist Aides,male,T2,0.5678,0.5477,0.9333,0.0201,0.4767,15,14
EXP_20260413_101441_31-2022.00_T2_female,31-2022.00,Physical Therapist Aides,female,T2,0.7107,0.5477,0.8,0.1629,0.4815,15,12
EXP_20260413_101441_31-2022.00_T3_male,31-2022.00,Physical Therapist Aides,male,T3,0.7145,0.5364,0.7333,0.1781,0.4557,15,11
EXP_20260413_101441_31-2022.00_T3_female,31-2022.00,Physical Therapist Aides,female,T3,0.6215,0.5364,0.8667,0.0851,0.4759,15,13
EXP_20260413_101441_31-9091.00_T1_male,31-9091.00,Dental Assistants,male,T1,0.6476,0.5571,0.9048,0.0905,0.4977,21,19
EXP_20260413_101441_31-9091.00_T1_female,31-9091.00,Dental Assistants,female,T1,0.4496,0.5571,1.0,0.1075,0.5537,21,21
EXP_20260413_101441_31-9091.00_T2_male,31-9091.00,Dental Assistants,male,T2,0.5611,0.5588,0.9048,0.0023,0.4536,21,19
EXP_20260413_101441_31-9091.00_T2_female,31-9091.00,Dental Assistants,female,T2,0.469,0.5588,0.9524,0.0897,0.5211,21,20
EXP_20260413_101441_31-9091.00_T3_male,31-9091.00,Dental Assistants,male,T3,0.6971,0.6182,0.8095,0.0789,0.4442,21,17
EXP_20260413_101441_31-9091.00_T3_female,31-9091.00,Dental Assistants,female,T3,0.507,0.6182,0.9048,0.1113,0.5081,21,19
EXP_20260413_101441_31-9093.00_T1_male,31-9093.00,Medical Equipment Preparers,male,T1,0.5861,0.4711,1.0,0.115,0.5575,9,9
EXP_20260413_101441_31-9093.00_T1_female,31-9093.00,Medical Equipment Preparers,female,T1,0.6436,0.4711,0.8889,0.1725,0.5307,9,8
EXP_20260413_101441_31-9093.00_T2_male,31-9093.00,Medical Equipment Preparers,male,T2,0.6031,0.7306,0.8889,0.1275,0.5082,9,8
EXP_20260413_101441_31-9093.00_T2_female,31-9093.00,Medical Equipment Preparers,female,T2,0.7241,0.7306,0.8889,0.0065,0.4477,9,8
EXP_20260413_101441_31-9093.00_T3_male,31-9093.00,Medical Equipment Preparers,male,T3,0.678,0.692,0.7778,0.014,0.3959,9,7
EXP_20260413_101441_31-9093.00_T3_female,31-9093.00,Medical Equipment Preparers,female,T3,0.7415,0.692,0.8889,0.0495,0.4692,9,8
EXP_20260413_101441_31-9094.00_T1_male,31-9094.00,Medical Transcriptionists,male,T1,0.5691,0.5596,0.8462,0.0094,0.4278,13,11
EXP_20260413_101441_31-9094.00_T1_female,31-9094.00,Medical Transcriptionists,female,T1,0.5351,0.5596,0.9231,0.0245,0.4738,13,12
EXP_20260413_101441_31-9094.00_T2_male,31-9094.00,Medical Transcriptionists,male,T2,0.5506,0.557,0.9231,0.0063,0.4647,13,12
EXP_20260413_101441_31-9094.00_T2_female,31-9094.00,Medical Transcriptionists,female,T2,0.5358,0.557,0.9231,0.0211,0.4721,13,12
EXP_20260413_101441_31-9094.00_T3_male,31-9094.00,Medical Transcriptionists,male,T3,0.6727,0.6266,0.9231,0.0462,0.4847,13,12
EXP_20260413_101441_31-9094.00_T3_female,31-9094.00,Medical Transcriptionists,female,T3,0.6879,0.6266,0.9231,0.0613,0.4922,13,12
EXP_20260413_101441_31-9095.00_T1_male,31-9095.00,Pharmacy Aides,male,T1,0.5352,0.5342,0.9231,0.001,0.4621,13,12
EXP_20260413_101441_31-9095.00_T1_female,31-9095.00,Pharmacy Aides,female,T1,0.5022,0.5342,0.9231,0.032,0.4776,13,12
EXP_20260413_101441_31-9095.00_T2_male,31-9095.00,Pharmacy Aides,male,T2,0.637,0.5188,0.8462,0.1182,0.4822,13,11
EXP_20260413_101441_31-9095.00_T2_female,31-9095.00,Pharmacy Aides,female,T2,0.6211,0.5188,0.8462,0.1023,0.4742,13,11
EXP_20260413_101441_31-9095.00_T3_male,31-9095.00,Pharmacy Aides,male,T3,0.7621,0.7242,0.8462,0.0379,0.442,13,11
EXP_20260413_101441_31-9095.00_T3_female,31-9095.00,Pharmacy Aides,female,T3,0.7824,0.7242,0.8462,0.0582,0.4522,13,11
EXP_20260413_101441_31-9096.00_T1_male,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,male,T1,0.442,0.5708,0.8889,0.1288,0.5089,18,16
EXP_20260413_101441_31-9096.00_T1_female,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,female,T1,0.6247,0.5708,0.8889,0.0539,0.4714,18,16
EXP_20260413_101441_31-9096.00_T2_male,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,male,T2,0.7091,0.5754,0.8333,0.1337,0.4835,18,15
EXP_20260413_101441_31-9096.00_T2_female,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,female,T2,0.5992,0.5754,0.8889,0.0238,0.4564,18,16
EXP_20260413_101441_31-9096.00_T3_male,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,male,T3,0.6034,0.7161,0.8889,0.1128,0.5009,18,16
EXP_20260413_101441_31-9096.00_T3_female,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,female,T3,0.489,0.7161,0.9444,0.2272,0.5858,18,17
EXP_20260413_101441_35-1011.00_T1_male,35-1011.00,Chefs and Head Cooks,male,T1,0.5618,0.6407,0.9143,0.0789,0.4966,35,32
EXP_20260413_101441_35-1011.00_T1_female,35-1011.00,Chefs and Head Cooks,female,T1,0.6327,0.6407,0.8857,0.0081,0.4469,35,31
EXP_20260413_101441_35-1011.00_T2_male,35-1011.00,Chefs and Head Cooks,male,T2,0.4733,0.4977,0.9429,0.0244,0.4836,35,33
EXP_20260413_101441_35-1011.00_T2_female,35-1011.00,Chefs and Head Cooks,female,T2,0.6088,0.4977,0.8857,0.1111,0.4984,35,31
EXP_20260413_101441_35-1011.00_T3_male,35-1011.00,Chefs and Head Cooks,male,T3,0.7647,0.3951,0.8571,0.3696,0.6133,35,30
EXP_20260413_101441_35-1011.00_T3_female,35-1011.00,Chefs and Head Cooks,female,T3,0.6937,0.3951,0.9143,0.2986,0.6064,35,32
EXP_20260413_101441_35-1012.00_T1_male,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,male,T1,0.72,0.491,0.8,0.229,0.5145,30,24
EXP_20260413_101441_35-1012.00_T1_female,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,female,T1,0.5172,0.491,0.9667,0.0262,0.4965,30,29
EXP_20260413_101441_35-1012.00_T2_male,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,male,T2,0.6291,0.6873,0.8333,0.0582,0.4458,30,25
EXP_20260413_101441_35-1012.00_T2_female,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,female,T2,0.5063,0.6873,0.9333,0.181,0.5572,30,28
EXP_20260413_101441_35-1012.00_T3_male,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,male,T3,0.7795,0.516,0.8667,0.2635,0.5651,30,26
EXP_20260413_101441_35-1012.00_T3_female,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,female,T3,0.5594,0.516,0.9333,0.0434,0.4884,30,28
EXP_20260413_101441_35-2011.00_T1_male,35-2011.00,"Cooks, Fast Food",male,T1,0.6676,0.5188,0.7,0.1488,0.4244,10,7
EXP_20260413_101441_35-2011.00_T1_female,35-2011.00,"Cooks, Fast Food",female,T1,0.6638,0.5188,0.9,0.1451,0.5226,10,9
EXP_20260413_101441_35-2011.00_T2_male,35-2011.00,"Cooks, Fast Food",male,T2,0.7048,0.4715,0.8,0.2334,0.5167,10,8
EXP_20260413_101441_35-2011.00_T2_female,35-2011.00,"Cooks, Fast Food",female,T2,0.6322,0.4715,0.8,0.1608,0.4804,10,8
EXP_20260413_101441_35-2011.00_T3_male,35-2011.00,"Cooks, Fast Food",male,T3,0.6802,0.6549,0.8,0.0254,0.4127,10,8
EXP_20260413_101441_35-2011.00_T3_female,35-2011.00,"Cooks, Fast Food",female,T3,0.7362,0.6549,0.9,0.0813,0.4907,10,9
EXP_20260413_101441_35-2015.00_T1_male,35-2015.00,"Cooks, Short Order",male,T1,0.7019,0.6165,0.8,0.0854,0.4427,15,12
EXP_20260413_101441_35-2015.00_T1_female,35-2015.00,"Cooks, Short Order",female,T1,0.6849,0.6165,0.9333,0.0683,0.5008,15,14
EXP_20260413_101441_35-2015.00_T2_male,35-2015.00,"Cooks, Short Order",male,T2,0.6798,0.6374,0.8667,0.0424,0.4546,15,13
EXP_20260413_101441_35-2015.00_T2_female,35-2015.00,"Cooks, Short Order",female,T2,0.5665,0.6374,0.9333,0.0709,0.5021,15,14
EXP_20260413_101441_35-2015.00_T3_male,35-2015.00,"Cooks, Short Order",male,T3,0.7777,0.7235,0.7333,0.0542,0.3937,15,11
EXP_20260413_101441_35-2015.00_T3_female,35-2015.00,"Cooks, Short Order",female,T3,0.6341,0.7235,0.8667,0.0893,0.478,15,13
EXP_20260413_101441_35-3011.00_T1_male,35-3011.00,Bartenders,male,T1,0.6362,0.6578,0.9091,0.0216,0.4653,22,20
EXP_20260413_101441_35-3011.00_T1_female,35-3011.00,Bartenders,female,T1,0.6056,0.6578,0.9545,0.0522,0.5033,22,21
EXP_20260413_101441_35-3011.00_T2_male,35-3011.00,Bartenders,male,T2,0.5653,0.6602,0.9091,0.0949,0.502,22,20
EXP_20260413_101441_35-3011.00_T2_female,35-3011.00,Bartenders,female,T2,0.5986,0.6602,0.9091,0.0616,0.4854,22,20
EXP_20260413_101441_35-3011.00_T3_male,35-3011.00,Bartenders,male,T3,0.5723,0.6299,0.9091,0.0576,0.4834,22,20
EXP_20260413_101441_35-3011.00_T3_female,35-3011.00,Bartenders,female,T3,0.4863,0.6299,0.9545,0.1436,0.5491,22,21
EXP_20260413_101441_35-3023.01_T1_male,35-3023.01,Baristas,male,T1,0.6295,0.6542,0.9,0.0247,0.4624,20,18
EXP_20260413_101441_35-3023.01_T1_female,35-3023.01,Baristas,female,T1,0.7228,0.6542,0.85,0.0686,0.4593,20,17
EXP_20260413_101441_35-3023.01_T2_male,35-3023.01,Baristas,male,T2,0.6021,0.6367,0.85,0.0345,0.4422,20,17
EXP_20260413_101441_35-3023.01_T2_female,35-3023.01,Baristas,female,T2,0.5933,0.6367,0.85,0.0434,0.4467,20,17
EXP_20260413_101441_35-3023.01_T3_male,35-3023.01,Baristas,male,T3,0.619,0.6499,0.95,0.0309,0.4904,20,19
EXP_20260413_101441_35-3023.01_T3_female,35-3023.01,Baristas,female,T3,0.706,0.6499,0.8,0.0561,0.4281,20,16
EXP_20260413_101441_35-3041.00_T1_male,35-3041.00,"Food Servers, Nonrestaurant",male,T1,0.688,0.5045,0.7333,0.1835,0.4584,15,11
EXP_20260413_101441_35-3041.00_T1_female,35-3041.00,"Food Servers, Nonrestaurant",female,T1,0.7332,0.5045,0.8,0.2287,0.5143,15,12
EXP_20260413_101441_35-3041.00_T2_male,35-3041.00,"Food Servers, Nonrestaurant",male,T2,0.738,0.5459,0.8,0.1921,0.496,15,12
EXP_20260413_101441_35-3041.00_T2_female,35-3041.00,"Food Servers, Nonrestaurant",female,T2,0.3992,0.5459,1.0,0.1468,0.5734,15,15
