response_id,experiment_id,job_code,job_title,gender_condition,prompt_type,llm_trait,best_kg_match,similarity_score,kg_importance,above_threshold,top_5_scores,top_5_traits,all_scores
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Analytical skills,Learning Strategies,0.4509,0.5340909090909092,True,"[0.4509, 0.4269, 0.426, 0.4197, 0.4137]","['Learning Strategies', 'Mathematics', 'Achievement Orientation', 'Fluency of Ideas', 'Critical Thinking']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Attention to detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Communication skills,Instructing,0.4485,0.5681818181818182,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Negotiation skills,Negotiation,0.7773,0.8522727272727274,True,"[0.7773, 0.4079, 0.3556, 0.3529, 0.3511]","['Negotiation', 'Cooperation', 'Learning Strategies', 'Sincerity', 'Coordination']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Organizational skills,Coordination,0.493,0.6022727272727274,True,"[0.493, 0.4643, 0.4636, 0.4285, 0.4202]","['Coordination', 'Leadership Orientation', 'Management of Personnel Resources', 'Instructing', 'Learning Strategies']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Time management,Time Management,1.0,0.5681818181818182,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Knowledge of market trends and prices,Mathematics,0.3057,0.6022727272727274,True,"[0.3057, 0.2766, 0.274, 0.2449, 0.2414]","['Mathematics', 'Learning Strategies', 'Mathematical Reasoning', 'Negotiation', 'Innovation']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Ability to build relationships with suppliers and vendors,Negotiation,0.3948,0.8522727272727274,True,"[0.3948, 0.3894, 0.3624, 0.3293, 0.3149]","['Negotiation', 'Cooperation', 'Equipment Selection', 'Technology Design', 'Dependability']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Data analysis and interpretation skills,Written Comprehension,0.4163,0.7812500000000001,True,"[0.4163, 0.4121, 0.3987, 0.3914, 0.373]","['Written Comprehension', 'Oral Comprehension', 'Reading Comprehension', 'Deductive Reasoning', 'Learning Strategies']",
EXP_20260413_004847_13-1022.00_T1_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T1,Problem-solving skills,Complex Problem Solving,0.5867,0.6392045454545455,True,"[0.5867, 0.5384, 0.4294, 0.4282, 0.4178]","['Complex Problem Solving', 'Learning Strategies', 'Mathematics', 'Mathematical Reasoning', 'Programming']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Analytical skills to evaluate market trends and prices,Mathematics,0.3308,0.6022727272727274,True,"[0.3308, 0.3291, 0.2579, 0.2573, 0.2376]","['Mathematics', 'Learning Strategies', 'Operations Analysis', 'Mathematical Reasoning', 'Negotiation']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Communication skills to negotiate with suppliers and vendors,Negotiation,0.5553,0.8522727272727274,True,"[0.5553, 0.3644, 0.298, 0.2783, 0.2781]","['Negotiation', 'Cooperation', 'Equipment Selection', 'Coordination', 'Quality Control Analysis']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Attention to detail to ensure accuracy in purchasing orders,Attention to Detail,0.5081,1.0,True,"[0.5081, 0.4806, 0.3625, 0.2958, 0.2934]","['Attention to Detail', 'Information Ordering', 'Control Precision', 'Quality Control Analysis', 'Operations Monitoring']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Negotiation skills to secure the best deals for the company,Negotiation,0.6661,0.8522727272727274,True,"[0.6661, 0.3255, 0.296, 0.2798, 0.2706]","['Negotiation', 'Cooperation', 'Learning Strategies', 'Integrity', 'Perseverance']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Time management skills to meet deadlines and manage multiple tasks,Time Management,0.7992,0.5681818181818182,True,"[0.7992, 0.4702, 0.3864, 0.3216, 0.3011]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Coordination']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Organizational skills to keep track of inventory levels and supplier contacts,Equipment Selection,0.4348,0.0,True,"[0.4348, 0.4077, 0.4052, 0.4043, 0.3476]","['Equipment Selection', 'Equipment Maintenance', 'Management of Personnel Resources', 'Operations Monitoring', 'Management of Material Resources']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Problem-solving skills to resolve issues with suppliers or deliveries,Complex Problem Solving,0.4436,0.6392045454545455,True,"[0.4436, 0.4038, 0.3749, 0.345, 0.3431]","['Complex Problem Solving', 'Negotiation', 'Problem Sensitivity', 'Equipment Maintenance', 'Equipment Selection']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,"Adaptability to changes in market conditions, supplier availability, or customer needs",Adaptability,0.556,0.893939393939394,True,"[0.556, 0.4633, 0.3829, 0.3766, 0.3708]","['Adaptability', 'Dependability', 'Equipment Maintenance', 'Dynamic Flexibility', 'Equipment Selection']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,"Knowledge of industry trends, market analysis, and financial data",Management of Financial Resources,0.2949,0.6392045454545455,False,"[0.2949, 0.2826, 0.2658, 0.254, 0.2374]","['Management of Financial Resources', 'Operations Analysis', 'Operations Monitoring', 'Innovation', 'Systems Analysis']",
EXP_20260413_004847_13-1022.00_T1_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T1,Leadership skills to manage a team of buyers or assistants,Leadership Orientation,0.4338,0.8276515151515154,True,"[0.4338, 0.3049, 0.3013, 0.2895, 0.2843]","['Leadership Orientation', 'Management of Personnel Resources', 'Cooperation', 'Negotiation', 'Learning Strategies']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Strong negotiation skills,Negotiation,0.7184,0.8522727272727274,True,"[0.7184, 0.4396, 0.4094, 0.3763, 0.3542]","['Negotiation', 'Cooperation', 'Sincerity', 'Dynamic Strength', 'Coordination']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Excellent communication and interpersonal skills,Sincerity,0.4292,0.7310606060606061,True,"[0.4292, 0.4164, 0.3824, 0.3727, 0.3492]","['Sincerity', 'Self-Confidence', 'Instructing', 'Integrity', 'Speech Clarity']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Ability to analyze market trends and forecasts,Monitoring,0.3274,0.6022727272727274,True,"[0.3274, 0.3273, 0.314, 0.2866, 0.2686]","['Monitoring', 'Mathematics', 'Systems Analysis', 'Operations Monitoring', 'Visualization']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Attention to detail and organizational skills,Attention to Detail,0.7388,1.0,True,"[0.7388, 0.5871, 0.4645, 0.4353, 0.3967]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Instructing', 'Learning Strategies']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,"Knowledge of suppliers, manufacturers, and distributors",Equipment Selection,0.3666,0.0,True,"[0.3666, 0.3361, 0.3341, 0.2993, 0.2931]","['Equipment Selection', 'Innovation', 'Technology Design', 'Quality Control Analysis', 'Equipment Maintenance']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Ability to manage budgets and costs effectively,Management of Financial Resources,0.5478,0.6392045454545455,True,"[0.5478, 0.4424, 0.4261, 0.3998, 0.374]","['Management of Financial Resources', 'Management of Personnel Resources', 'Management of Material Resources', 'Time Management', 'Coordination']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Strategic thinking and problem-solving skills,Learning Strategies,0.5104,0.5340909090909092,True,"[0.5104, 0.4944, 0.3988, 0.3748, 0.373]","['Learning Strategies', 'Critical Thinking', 'Achievement Orientation', 'Fluency of Ideas', 'Complex Problem Solving']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Emotional intelligence and ability to handle pressure,Empathy,0.4375,0.6893939393939394,True,"[0.4375, 0.3839, 0.3682, 0.3647, 0.359]","['Empathy', 'Intellectual Curiosity', 'Self-Confidence', 'Stress Tolerance', 'Social Perceptiveness']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Adaptability and flexibility in a fast-paced environment,Dynamic Flexibility,0.5293,0.0,True,"[0.5293, 0.4714, 0.4174, 0.408, 0.4051]","['Dynamic Flexibility', 'Adaptability', 'Manual Dexterity', 'Extent Flexibility', 'Speed of Limb Movement']",
EXP_20260413_004847_13-1022.00_T2_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T2,Continuous learning and staying up-to-date with industry developments,Learning Strategies,0.4371,0.5340909090909092,True,"[0.4371, 0.3765, 0.3714, 0.3488, 0.295]","['Learning Strategies', 'Innovation', 'Active Learning', 'Equipment Maintenance', 'Programming']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Business Acumen,Innovation,0.3685,0.8106060606060608,True,"[0.3685, 0.336, 0.333, 0.3202, 0.3192]","['Innovation', 'Equipment Maintenance', 'Operations Analysis', 'Service Orientation', 'Integrity']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Negotiation Skills,Negotiation,0.7773,0.8522727272727274,True,"[0.7773, 0.4079, 0.3556, 0.3529, 0.3511]","['Negotiation', 'Cooperation', 'Learning Strategies', 'Sincerity', 'Coordination']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Communication Skills,Instructing,0.4485,0.5681818181818182,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Attention to Detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Analytical Thinking,Critical Thinking,0.6124,0.7812500000000001,True,"[0.6124, 0.5068, 0.433, 0.4278, 0.4074]","['Critical Thinking', 'Fluency of Ideas', 'Mathematics', 'Mathematical Reasoning', 'Complex Problem Solving']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Problem-Solving Ability,Complex Problem Solving,0.6006,0.6392045454545455,True,"[0.6006, 0.4928, 0.4739, 0.4555, 0.4531]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Problem Sensitivity', 'Learning Strategies']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Time Management,Time Management,1.0,0.5681818181818182,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Adaptability,Adaptability,1.0,0.893939393939394,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Industry Knowledge,Innovation,0.4979,0.8106060606060608,True,"[0.4979, 0.4393, 0.3576, 0.3314, 0.3259]","['Innovation', 'Technology Design', 'Equipment Maintenance', 'Intellectual Curiosity', 'Learning Strategies']",
EXP_20260413_004847_13-1022.00_T2_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T2,Networking Skills,Learning Strategies,0.3822,0.5340909090909092,True,"[0.3822, 0.3664, 0.3643, 0.3606, 0.3321]","['Learning Strategies', 'Coordination', 'Programming', 'Technology Design', 'Cooperation']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Excellent negotiation skills,Negotiation,0.6564,0.8522727272727274,True,"[0.6564, 0.3961, 0.3757, 0.3476, 0.3298]","['Negotiation', 'Sincerity', 'Cooperation', 'Instructing', 'Integrity']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Strong analytical and problem-solving abilities,Complex Problem Solving,0.4862,0.6392045454545455,True,"[0.4862, 0.443, 0.4376, 0.4266, 0.3988]","['Complex Problem Solving', 'Mathematics', 'Achievement Orientation', 'Fluency of Ideas', 'Mathematical Reasoning']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Good communication and interpersonal skills,Self-Confidence,0.4444,0.9431818181818183,True,"[0.4444, 0.4124, 0.4018, 0.3792, 0.3743]","['Self-Confidence', 'Sincerity', 'Social Orientation', 'Social Perceptiveness', 'Instructing']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Market knowledge and trend awareness,Innovation,0.3953,0.8106060606060608,True,"[0.3953, 0.2334, 0.2334, 0.2312, 0.2292]","['Innovation', 'Learning Strategies', 'Social Perceptiveness', 'Intellectual Curiosity', 'Fluency of Ideas']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Time management and organization skills,Time Management,0.8353,0.5681818181818182,True,"[0.8353, 0.4863, 0.4608, 0.3527, 0.3521]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Leadership Orientation']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Attention to detail and quality control,Attention to Detail,0.782,1.0,True,"[0.782, 0.6004, 0.556, 0.3775, 0.3663]","['Attention to Detail', 'Quality Control Analysis', 'Selective Attention', 'Auditory Attention', 'Operation and Control']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Ability to work under pressure and meet deadlines,Time Management,0.4379,0.5681818181818182,True,"[0.4379, 0.3894, 0.3433, 0.3261, 0.3097]","['Time Management', 'Stress Tolerance', 'Perseverance', 'Dynamic Strength', 'Manual Dexterity']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Strategic thinking and long-term planning,Learning Strategies,0.4143,0.5340909090909092,True,"[0.4143, 0.4021, 0.3325, 0.3187, 0.3151]","['Learning Strategies', 'Critical Thinking', 'Judgment and Decision Making', 'Negotiation', 'Leadership Orientation']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Builds strong relationships with suppliers and customers,Cooperation,0.379,0.8162878787878789,True,"[0.379, 0.3593, 0.3259, 0.3192, 0.3094]","['Cooperation', 'Negotiation', 'Innovation', 'Quality Control Analysis', 'Integrity']",
EXP_20260413_004847_13-1022.00_T2_neutral,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",neutral,T2,Financial acumen and budgeting expertise,Management of Financial Resources,0.6344,0.6392045454545455,True,"[0.6344, 0.2889, 0.2769, 0.248, 0.2468]","['Management of Financial Resources', 'Management of Personnel Resources', 'Management of Material Resources', 'Time Management', 'Programming']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Adaptability,Adaptability,1.0,0.893939393939394,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Accountability,Integrity,0.6172,0.9071969696969698,True,"[0.6172, 0.4324, 0.426, 0.4065, 0.3836]","['Integrity', 'Coordination', 'Initiative', 'Monitoring', 'Cooperation']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Attention to Detail,Attention to Detail,1.0,1.0,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Communication Skills,Instructing,0.4485,0.5681818181818182,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Creativity,Innovation,0.575,0.8106060606060608,True,"[0.575, 0.5281, 0.4965, 0.4676, 0.464]","['Innovation', 'Writing', 'Intellectual Curiosity', 'Science', 'Fluency of Ideas']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Delegation,Cooperation,0.502,0.8162878787878789,True,"[0.502, 0.4459, 0.4406, 0.4118, 0.3908]","['Cooperation', 'Operation and Control', 'Coordination', 'Negotiation', 'Instructing']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Emotional Intelligence,Empathy,0.5908,0.6893939393939394,True,"[0.5908, 0.4915, 0.4506, 0.4376, 0.4358]","['Empathy', 'Intellectual Curiosity', 'Social Orientation', 'Sincerity', 'Selective Attention']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Initiative,Initiative,1.0,0.8579545454545455,True,"[1.0, 0.5365, 0.4588, 0.4395, 0.4159]","['Initiative', 'Coordination', 'Instructing', 'Cooperation', 'Innovation']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Problem-Solving Skills,Complex Problem Solving,0.5867,0.6392045454545455,True,"[0.5867, 0.5384, 0.4294, 0.4282, 0.4178]","['Complex Problem Solving', 'Learning Strategies', 'Mathematics', 'Mathematical Reasoning', 'Programming']",
EXP_20260413_004847_13-1022.00_T3_male,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",male,T3,Teamwork,Coordination,0.5862,0.6022727272727274,True,"[0.5862, 0.5758, 0.4686, 0.4443, 0.4407]","['Coordination', 'Cooperation', 'Instructing', 'Initiative', 'Perseverance']",
EXP_20260413_004847_13-1022.00_T3_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T3,Dedicated,Perseverance,0.3765,0.9034090909090909,True,"[0.3765, 0.3403, 0.3159, 0.3122, 0.3092]","['Perseverance', 'Stamina', 'Empathy', 'Monitoring', 'Sincerity']",
EXP_20260413_004847_13-1022.00_T3_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T3,Honest,Sincerity,0.4366,0.7310606060606061,True,"[0.4366, 0.4055, 0.3282, 0.3037, 0.3032]","['Sincerity', 'Speaking', 'Persuasion', 'Integrity', 'Empathy']",
EXP_20260413_004847_13-1022.00_T3_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T3,Results-driven,Active Learning,0.3989,0.6761363636363636,True,"[0.3989, 0.3751, 0.3666, 0.366, 0.3408]","['Active Learning', 'Systems Evaluation', 'Dynamic Flexibility', 'Visualization', 'Learning Strategies']",
EXP_20260413_004847_13-1022.00_T3_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T3,Effective communicator,Cooperation,0.4412,0.8162878787878789,True,"[0.4412, 0.4378, 0.4272, 0.3536, 0.3513]","['Cooperation', 'Coordination', 'Active Listening', 'Instructing', 'Persuasion']",
EXP_20260413_004847_13-1022.00_T3_female,EXP_20260413_004847,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",female,T3,Problem-solver,Complex Problem Solving,0.6684,0.6392045454545455,True,"[0.6684, 0.5749, 0.4911, 0.4891, 0.4613]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Problem Sensitivity', 'Programming']",
