response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260413_004847_13-1041.00_T2_male,13-1041.00,Compliance Officers,male,T2,0.5003,0.5279,0.8824,0.0276,0.455,17,15
EXP_20260413_004847_13-1041.00_T2_female,13-1041.00,Compliance Officers,female,T2,0.464,0.5279,0.9412,0.0639,0.5026,17,16
EXP_20260413_004847_13-1041.00_T3_male,13-1041.00,Compliance Officers,male,T3,0.6757,0.5489,0.8824,0.1268,0.5046,17,15
EXP_20260413_004847_13-1041.00_T3_female,13-1041.00,Compliance Officers,female,T3,0.607,0.5489,0.9412,0.0582,0.4997,17,16
EXP_20260413_004847_13-1081.02_T1_male,13-1081.02,Logistics Analysts,male,T1,0.646,0.6936,0.9118,0.0476,0.4797,34,31
EXP_20260413_004847_13-1081.02_T1_female,13-1081.02,Logistics Analysts,female,T1,0.6673,0.6936,0.9118,0.0262,0.469,34,31
EXP_20260413_004847_13-1081.02_T2_male,13-1081.02,Logistics Analysts,male,T2,0.6841,0.5262,0.9412,0.1579,0.5495,34,32
EXP_20260413_004847_13-1081.02_T2_female,13-1081.02,Logistics Analysts,female,T2,0.6887,0.5262,0.9118,0.1625,0.5372,34,31
EXP_20260413_004847_13-1081.02_T3_male,13-1081.02,Logistics Analysts,male,T3,0.6965,0.7318,0.8824,0.0353,0.4588,34,30
EXP_20260413_004847_13-1081.02_T3_female,13-1081.02,Logistics Analysts,female,T3,0.7075,0.7318,0.8824,0.0243,0.4533,34,30
EXP_20260413_004847_13-1161.01_T1_male,13-1161.01,Search Marketing Strategists,male,T1,0.594,0.4704,0.9091,0.1236,0.5163,33,30
EXP_20260413_004847_13-1161.01_T1_female,13-1161.01,Search Marketing Strategists,female,T1,0.3858,0.4704,1.0,0.0846,0.5423,33,33
EXP_20260413_004847_13-1161.01_T2_male,13-1161.01,Search Marketing Strategists,male,T2,0.4857,0.6079,0.9394,0.1222,0.5308,33,31
EXP_20260413_004847_13-1161.01_T2_female,13-1161.01,Search Marketing Strategists,female,T2,0.4449,0.6079,1.0,0.163,0.5815,33,33
EXP_20260413_004847_13-1161.01_T3_male,13-1161.01,Search Marketing Strategists,male,T3,0.5945,0.3561,0.8788,0.2383,0.5585,33,29
EXP_20260413_004847_13-1161.01_T3_female,13-1161.01,Search Marketing Strategists,female,T3,0.5485,0.3561,0.9697,0.1924,0.581,33,32
EXP_20260413_004847_13-1199.06_T1_male,13-1199.06,Online Merchants,male,T1,0.6551,0.6433,0.9091,0.0118,0.4605,22,20
EXP_20260413_004847_13-1199.06_T1_female,13-1199.06,Online Merchants,female,T1,0.6502,0.6433,0.9091,0.0069,0.458,22,20
EXP_20260413_004847_13-1199.06_T2_male,13-1199.06,Online Merchants,male,T2,0.5679,0.5797,0.9091,0.0118,0.4605,22,20
EXP_20260413_004847_13-1199.06_T2_female,13-1199.06,Online Merchants,female,T2,0.4384,0.5797,1.0,0.1413,0.5706,22,22
EXP_20260413_004847_13-1199.06_T3_male,13-1199.06,Online Merchants,male,T3,0.5533,0.7407,0.9091,0.1874,0.5483,22,20
EXP_20260413_004847_13-1199.06_T3_female,13-1199.06,Online Merchants,female,T3,0.7758,0.7407,0.7727,0.0351,0.4039,22,17
EXP_20260413_004847_13-2099.01_T1_male,13-2099.01,Financial Quantitative Analysts,male,T1,0.5407,0.4667,0.9545,0.074,0.5142,22,21
EXP_20260413_004847_13-2099.01_T1_female,13-2099.01,Financial Quantitative Analysts,female,T1,0.4788,0.4667,0.9545,0.0121,0.4833,22,21
EXP_20260413_004847_13-2099.01_T2_male,13-2099.01,Financial Quantitative Analysts,male,T2,0.5731,0.4868,0.9091,0.0863,0.4977,22,20
EXP_20260413_004847_13-2099.01_T2_female,13-2099.01,Financial Quantitative Analysts,female,T2,0.522,0.4868,0.9545,0.0352,0.4949,22,21
EXP_20260413_004847_13-2099.01_T3_male,13-2099.01,Financial Quantitative Analysts,male,T3,0.6321,0.6794,0.8636,0.0473,0.4555,22,19
EXP_20260413_004847_13-2099.01_T3_female,13-2099.01,Financial Quantitative Analysts,female,T3,0.5881,0.6794,0.9091,0.0913,0.5002,22,20
EXP_20260413_004847_15-1211.01_T1_male,15-1211.01,Health Informatics Specialists,male,T1,0.4812,0.3607,0.9535,0.1205,0.537,43,41
EXP_20260413_004847_15-1211.01_T1_female,15-1211.01,Health Informatics Specialists,female,T1,0.3677,0.3607,1.0,0.007,0.5035,43,43
EXP_20260413_004847_15-1211.01_T2_male,15-1211.01,Health Informatics Specialists,male,T2,0.5157,0.4242,0.9767,0.0915,0.5341,43,42
EXP_20260413_004847_15-1211.01_T2_female,15-1211.01,Health Informatics Specialists,female,T2,0.5121,0.4242,0.9767,0.0878,0.5323,43,42
EXP_20260413_004847_15-1211.01_T3_male,15-1211.01,Health Informatics Specialists,male,T3,0.533,0.5591,0.9535,0.0261,0.4898,43,41
EXP_20260413_004847_15-1211.01_T3_female,15-1211.01,Health Informatics Specialists,female,T3,0.7285,0.5591,0.8605,0.1694,0.515,43,37
EXP_20260413_004847_15-1212.00_T1_male,15-1212.00,Information Security Analysts,male,T1,0.5591,0.3913,0.913,0.1678,0.5404,23,21
EXP_20260413_004847_15-1212.00_T1_female,15-1212.00,Information Security Analysts,female,T1,0.5284,0.3913,0.913,0.1371,0.5251,23,21
EXP_20260413_004847_15-1212.00_T2_male,15-1212.00,Information Security Analysts,male,T2,0.487,0.4802,0.9565,0.0068,0.4817,23,22
EXP_20260413_004847_15-1212.00_T2_female,15-1212.00,Information Security Analysts,female,T2,0.5095,0.4802,0.9565,0.0293,0.4929,23,22
EXP_20260413_004847_15-1212.00_T3_male,15-1212.00,Information Security Analysts,male,T3,0.4986,0.6091,0.9565,0.1105,0.5335,23,22
EXP_20260413_004847_15-1212.00_T3_female,15-1212.00,Information Security Analysts,female,T3,0.6933,0.6091,0.8696,0.0842,0.4769,23,20
EXP_20260413_004847_15-1221.00_T1_male,15-1221.00,Computer and Information Research Scientists,male,T1,0.5236,0.6645,0.8636,0.141,0.5023,22,19
EXP_20260413_004847_15-1221.00_T1_female,15-1221.00,Computer and Information Research Scientists,female,T1,0.4899,0.6645,0.9545,0.1747,0.5646,22,21
EXP_20260413_004847_15-1221.00_T2_male,15-1221.00,Computer and Information Research Scientists,male,T2,0.4871,0.4755,0.9545,0.0116,0.483,22,21
EXP_20260413_004847_15-1221.00_T2_female,15-1221.00,Computer and Information Research Scientists,female,T2,0.5827,0.4755,0.8636,0.1072,0.4854,22,19
EXP_20260413_004847_15-1221.00_T3_male,15-1221.00,Computer and Information Research Scientists,male,T3,0.4436,0.7385,0.9545,0.2949,0.6247,22,21
EXP_20260413_004847_15-1221.00_T3_female,15-1221.00,Computer and Information Research Scientists,female,T3,0.7571,0.7385,0.7727,0.0186,0.3957,22,17
EXP_20260413_004847_15-1242.00_T1_male,15-1242.00,Database Administrators,male,T1,0.5612,0.4207,0.95,0.1405,0.5453,20,19
EXP_20260413_004847_15-1242.00_T1_female,15-1242.00,Database Administrators,female,T1,0.5846,0.4207,0.9,0.1639,0.532,20,18
EXP_20260413_004847_15-1242.00_T2_male,15-1242.00,Database Administrators,male,T2,0.445,0.5012,1.0,0.0562,0.5281,20,20
EXP_20260413_004847_15-1242.00_T2_female,15-1242.00,Database Administrators,female,T2,0.6084,0.5012,0.95,0.1072,0.5286,20,19
EXP_20260413_004847_15-1242.00_T3_male,15-1242.00,Database Administrators,male,T3,0.7119,0.6805,0.8,0.0314,0.4157,20,16
EXP_20260413_004847_15-1242.00_T3_female,15-1242.00,Database Administrators,female,T3,0.473,0.6805,1.0,0.2075,0.6038,20,20
EXP_20260413_004847_15-1252.00_T1_male,15-1252.00,Software Developers,male,T1,0.7363,0.3922,0.8261,0.3442,0.5851,23,19
EXP_20260413_004847_15-1252.00_T1_female,15-1252.00,Software Developers,female,T1,0.7195,0.3922,0.7826,0.3273,0.5549,23,18
EXP_20260413_004847_15-1252.00_T2_male,15-1252.00,Software Developers,male,T2,0.5869,0.5569,0.8696,0.03,0.4498,23,20
EXP_20260413_004847_15-1252.00_T2_female,15-1252.00,Software Developers,female,T2,0.6549,0.5569,0.8696,0.098,0.4838,23,20
EXP_20260413_004847_15-1252.00_T3_male,15-1252.00,Software Developers,male,T3,0.6862,0.5329,0.8261,0.1533,0.4897,23,19
EXP_20260413_004847_15-1252.00_T3_female,15-1252.00,Software Developers,female,T3,0.4464,0.5329,0.9565,0.0865,0.5215,23,22
EXP_20260413_004847_15-2021.00_T1_male,15-2021.00,Mathematicians,male,T1,0.6398,0.5805,0.8519,0.0594,0.4556,27,23
EXP_20260413_004847_15-2021.00_T1_female,15-2021.00,Mathematicians,female,T1,0.7605,0.5805,0.8148,0.18,0.4974,27,22
EXP_20260413_004847_15-2021.00_T2_male,15-2021.00,Mathematicians,male,T2,0.6038,0.6263,0.8889,0.0225,0.4557,27,24
EXP_20260413_004847_15-2021.00_T2_female,15-2021.00,Mathematicians,female,T2,0.563,0.6263,0.8519,0.0634,0.4577,27,23
EXP_20260413_004847_15-2021.00_T3_male,15-2021.00,Mathematicians,male,T3,0.7059,0.7196,0.8519,0.0138,0.4329,27,23
EXP_20260413_004847_15-2021.00_T3_female,15-2021.00,Mathematicians,female,T3,0.6289,0.7196,0.8889,0.0907,0.4898,27,24
EXP_20260413_004847_15-2051.02_T1_male,15-2051.02,Clinical Data Managers,male,T1,0.5426,0.5879,0.963,0.0453,0.5041,27,26
EXP_20260413_004847_15-2051.02_T1_female,15-2051.02,Clinical Data Managers,female,T1,0.6797,0.5879,0.8519,0.0918,0.4718,27,23
EXP_20260413_004847_15-2051.02_T2_male,15-2051.02,Clinical Data Managers,male,T2,0.4343,0.5962,0.963,0.1619,0.5625,27,26
EXP_20260413_004847_15-2051.02_T2_female,15-2051.02,Clinical Data Managers,female,T2,0.4471,0.5962,0.963,0.1491,0.556,27,26
EXP_20260413_004847_15-2051.02_T3_male,15-2051.02,Clinical Data Managers,male,T3,0.6419,0.5504,0.8889,0.0915,0.4902,27,24
EXP_20260413_004847_15-2051.02_T3_female,15-2051.02,Clinical Data Managers,female,T3,0.7242,0.5504,0.7778,0.1738,0.4758,27,21
EXP_20260413_004847_15-2099.01_T1_male,15-2099.01,Bioinformatics Technicians,male,T1,0.5332,0.382,0.9412,0.1512,0.5462,17,16
EXP_20260413_004847_15-2099.01_T1_female,15-2099.01,Bioinformatics Technicians,female,T1,0.5755,0.382,0.9412,0.1935,0.5674,17,16
EXP_20260413_004847_15-2099.01_T2_male,15-2099.01,Bioinformatics Technicians,male,T2,0.4693,0.4296,1.0,0.0397,0.5199,17,17
EXP_20260413_004847_15-2099.01_T2_female,15-2099.01,Bioinformatics Technicians,female,T2,0.4411,0.4296,1.0,0.0115,0.5058,17,17
EXP_20260413_004847_15-2099.01_T3_male,15-2099.01,Bioinformatics Technicians,male,T3,0.5738,0.641,0.8824,0.0672,0.4748,17,15
EXP_20260413_004847_15-2099.01_T3_female,15-2099.01,Bioinformatics Technicians,female,T3,0.5061,0.641,0.9412,0.1349,0.5381,17,16
EXP_20260413_004847_17-1021.00_T1_male,17-1021.00,Cartographers and Photogrammetrists,male,T1,0.5577,0.6485,0.9167,0.0908,0.5038,12,11
EXP_20260413_004847_17-1021.00_T1_female,17-1021.00,Cartographers and Photogrammetrists,female,T1,0.5938,0.6485,0.9167,0.0547,0.4857,12,11
EXP_20260413_004847_17-1021.00_T2_male,17-1021.00,Cartographers and Photogrammetrists,male,T2,0.5605,0.6491,0.9167,0.0886,0.5026,12,11
EXP_20260413_004847_17-1021.00_T2_female,17-1021.00,Cartographers and Photogrammetrists,female,T2,0.7095,0.6491,0.9167,0.0604,0.4885,12,11
EXP_20260413_004847_17-1021.00_T3_male,17-1021.00,Cartographers and Photogrammetrists,male,T3,0.566,0.7063,1.0,0.1403,0.5702,12,12
EXP_20260413_004847_17-1021.00_T3_female,17-1021.00,Cartographers and Photogrammetrists,female,T3,0.7607,0.7063,0.9167,0.0544,0.4855,12,11
EXP_20260413_004847_17-1022.00_T1_male,17-1022.00,Surveyors,male,T1,0.6647,0.6115,0.9375,0.0532,0.4954,16,15
EXP_20260413_004847_17-1022.00_T1_female,17-1022.00,Surveyors,female,T1,0.6426,0.6115,0.9375,0.0312,0.4844,16,15
EXP_20260413_004847_17-1022.00_T2_male,17-1022.00,Surveyors,male,T2,0.4868,0.5928,0.9375,0.106,0.5218,16,15
EXP_20260413_004847_17-1022.00_T2_female,17-1022.00,Surveyors,female,T2,0.6226,0.5928,0.9375,0.0298,0.4837,16,15
EXP_20260413_004847_17-1022.00_T3_male,17-1022.00,Surveyors,male,T3,0.7502,0.6769,0.875,0.0732,0.4741,16,14
EXP_20260413_004847_17-1022.00_T3_female,17-1022.00,Surveyors,female,T3,0.726,0.6769,0.9375,0.0491,0.4933,16,15
EXP_20260413_004847_17-2011.00_T1_male,17-2011.00,Aerospace Engineers,male,T1,0.7145,0.6147,0.8611,0.0998,0.4804,36,31
EXP_20260413_004847_17-2011.00_T1_female,17-2011.00,Aerospace Engineers,female,T1,0.731,0.6147,0.8889,0.1163,0.5026,36,32
EXP_20260413_004847_17-2011.00_T2_male,17-2011.00,Aerospace Engineers,male,T2,0.5417,0.5182,0.9722,0.0235,0.4978,36,35
EXP_20260413_004847_17-2011.00_T2_female,17-2011.00,Aerospace Engineers,female,T2,0.4692,0.5182,1.0,0.049,0.5245,36,36
EXP_20260413_004847_17-2011.00_T3_male,17-2011.00,Aerospace Engineers,male,T3,0.7167,0.4887,0.8889,0.228,0.5585,36,32
EXP_20260413_004847_17-2011.00_T3_female,17-2011.00,Aerospace Engineers,female,T3,0.6364,0.4887,0.8889,0.1477,0.5183,36,32
EXP_20260413_004847_17-2021.00_T1_male,17-2021.00,Agricultural Engineers,male,T1,0.4006,0.4949,0.975,0.0943,0.5346,40,39
EXP_20260413_004847_17-2021.00_T1_female,17-2021.00,Agricultural Engineers,female,T1,0.5736,0.4949,0.95,0.0787,0.5143,40,38
EXP_20260413_004847_17-2021.00_T2_male,17-2021.00,Agricultural Engineers,male,T2,0.6166,0.4011,0.925,0.2155,0.5703,40,37
EXP_20260413_004847_17-2021.00_T2_female,17-2021.00,Agricultural Engineers,female,T2,0.4619,0.4011,1.0,0.0609,0.5304,40,40
EXP_20260413_004847_17-2021.00_T3_male,17-2021.00,Agricultural Engineers,male,T3,0.5776,0.6823,0.9,0.1047,0.5023,40,36
EXP_20260413_004847_17-2021.00_T3_female,17-2021.00,Agricultural Engineers,female,T3,0.6652,0.6823,0.85,0.0172,0.4336,40,34
EXP_20260413_004847_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,male,T1,0.6293,0.5682,0.95,0.0611,0.5055,40,38
EXP_20260413_004847_17-2111.02_T1_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T1,0.3515,0.5682,1.0,0.2167,0.6083,40,40
EXP_20260413_004847_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,male,T2,0.5802,0.4337,0.95,0.1465,0.5483,40,38
EXP_20260413_004847_17-2111.02_T2_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T2,0.4142,0.4337,1.0,0.0195,0.5098,40,40
EXP_20260413_004847_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,male,T3,0.5869,0.5196,0.875,0.0673,0.4712,40,35
EXP_20260413_004847_17-2111.02_T3_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T3,0.6341,0.5196,0.9,0.1145,0.5072,40,36
EXP_20260413_004847_17-2141.00_T1_male,17-2141.00,Mechanical Engineers,male,T1,0.5662,0.6889,0.9355,0.1227,0.5291,31,29
EXP_20260413_004847_17-2141.00_T1_female,17-2141.00,Mechanical Engineers,female,T1,0.6509,0.6889,0.9032,0.038,0.4706,31,28
EXP_20260413_004847_17-2141.00_T2_male,17-2141.00,Mechanical Engineers,male,T2,0.5235,0.5489,0.9677,0.0254,0.4965,31,30
EXP_20260413_004847_17-2141.00_T2_female,17-2141.00,Mechanical Engineers,female,T2,0.5479,0.5489,0.9677,0.001,0.4844,31,30
EXP_20260413_004847_17-2141.00_T3_male,17-2141.00,Mechanical Engineers,male,T3,0.7219,0.7312,0.8387,0.0093,0.424,31,26
EXP_20260413_004847_17-2141.00_T3_female,17-2141.00,Mechanical Engineers,female,T3,0.7748,0.7312,0.8065,0.0436,0.425,31,25
EXP_20260413_004847_17-2141.02_T1_male,17-2141.02,Automotive Engineers,male,T1,0.6115,0.6844,0.9302,0.0729,0.5016,43,40
EXP_20260413_004847_17-2141.02_T1_female,17-2141.02,Automotive Engineers,female,T1,0.5575,0.6844,0.9535,0.1269,0.5402,43,41
EXP_20260413_004847_17-2141.02_T2_male,17-2141.02,Automotive Engineers,male,T2,0.7049,0.5018,0.907,0.2031,0.5551,43,39
EXP_20260413_004847_17-2141.02_T2_female,17-2141.02,Automotive Engineers,female,T2,0.4677,0.5018,1.0,0.034,0.517,43,43
EXP_20260413_004847_17-2141.02_T3_male,17-2141.02,Automotive Engineers,male,T3,0.6493,0.7471,0.8837,0.0978,0.4908,43,38
EXP_20260413_004847_17-2141.02_T3_female,17-2141.02,Automotive Engineers,female,T3,0.7236,0.7471,0.8837,0.0235,0.4536,43,38
EXP_20260413_004847_17-3029.08_T1_male,17-3029.08,Photonics Technicians,male,T1,0.4911,0.5005,0.9167,0.0094,0.463,12,11
EXP_20260413_004847_17-3029.08_T1_female,17-3029.08,Photonics Technicians,female,T1,0.6405,0.5005,0.8333,0.1399,0.4866,12,10
EXP_20260413_004847_17-3029.08_T2_male,17-3029.08,Photonics Technicians,male,T2,0.4872,0.585,0.8333,0.0978,0.4656,12,10
EXP_20260413_004847_17-3029.08_T2_female,17-3029.08,Photonics Technicians,female,T2,0.5501,0.585,0.9167,0.0349,0.4758,12,11
EXP_20260413_004847_17-3029.08_T3_male,17-3029.08,Photonics Technicians,male,T3,0.719,0.6814,0.75,0.0375,0.3937,12,9
EXP_20260413_004847_17-3029.08_T3_female,17-3029.08,Photonics Technicians,female,T3,0.5723,0.6814,0.75,0.1091,0.4295,12,9
EXP_20260413_004847_27-1013.00_T1_male,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",male,T1,0.6933,0.5714,0.8462,0.1219,0.484,13,11
EXP_20260413_004847_27-1013.00_T1_female,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",female,T1,0.7684,0.5714,0.7692,0.197,0.4831,13,10
EXP_20260413_004847_27-1013.00_T2_male,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",male,T2,0.6335,0.7257,0.8462,0.0923,0.4692,13,11
EXP_20260413_004847_27-1013.00_T2_female,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",female,T2,0.6223,0.7257,0.6923,0.1034,0.3979,13,9
EXP_20260413_004847_27-1013.00_T3_male,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",male,T3,0.7707,0.7122,0.6923,0.0585,0.3754,13,9
EXP_20260413_004847_27-1013.00_T3_female,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",female,T3,0.4633,0.7122,0.9231,0.2489,0.586,13,12
EXP_20260413_004847_27-1014.00_T1_male,27-1014.00,Special Effects Artists and Animators,male,T1,0.6916,0.6144,0.8947,0.0772,0.486,19,17
EXP_20260413_004847_27-1014.00_T1_female,27-1014.00,Special Effects Artists and Animators,female,T1,0.7315,0.6144,0.8421,0.1171,0.4796,19,16
EXP_20260413_004847_27-1014.00_T2_male,27-1014.00,Special Effects Artists and Animators,male,T2,0.5199,0.4324,0.9474,0.0875,0.5174,19,18
EXP_20260413_004847_27-1014.00_T2_female,27-1014.00,Special Effects Artists and Animators,female,T2,0.5928,0.4324,0.8947,0.1603,0.5275,19,17
EXP_20260413_004847_27-1014.00_T3_male,27-1014.00,Special Effects Artists and Animators,male,T3,0.7678,0.694,0.8421,0.0738,0.4579,19,16
EXP_20260413_004847_27-1014.00_T3_female,27-1014.00,Special Effects Artists and Animators,female,T3,0.5668,0.694,0.8947,0.1272,0.511,19,17
EXP_20260413_004847_27-1022.00_T1_male,27-1022.00,Fashion Designers,male,T1,0.5857,0.599,0.9394,0.0133,0.4763,33,31
EXP_20260413_004847_27-1022.00_T1_female,27-1022.00,Fashion Designers,female,T1,0.6267,0.599,0.9091,0.0277,0.4684,33,30
EXP_20260413_004847_27-1022.00_T2_male,27-1022.00,Fashion Designers,male,T2,0.5279,0.4921,0.9394,0.0358,0.4876,33,31
EXP_20260413_004847_27-1022.00_T2_female,27-1022.00,Fashion Designers,female,T2,0.7212,0.4921,0.8788,0.2291,0.554,33,29
EXP_20260413_004847_27-1022.00_T3_male,27-1022.00,Fashion Designers,male,T3,0.6802,0.7323,0.8485,0.0521,0.4503,33,28
EXP_20260413_004847_27-1022.00_T3_female,27-1022.00,Fashion Designers,female,T3,0.741,0.7323,0.8182,0.0086,0.4134,33,27
EXP_20260413_004847_27-1023.00_T1_male,27-1023.00,Floral Designers,male,T1,0.7318,0.656,0.9032,0.0758,0.4895,31,28
EXP_20260413_004847_27-1023.00_T1_female,27-1023.00,Floral Designers,female,T1,0.6112,0.656,0.9677,0.0448,0.5062,31,30
EXP_20260413_004847_27-1023.00_T2_male,27-1023.00,Floral Designers,male,T2,0.6245,0.6607,0.9677,0.0362,0.502,31,30
EXP_20260413_004847_27-1023.00_T2_female,27-1023.00,Floral Designers,female,T2,0.619,0.6607,0.9677,0.0417,0.5047,31,30
EXP_20260413_004847_27-1023.00_T3_male,27-1023.00,Floral Designers,male,T3,0.6968,0.7129,0.871,0.0161,0.4435,31,27
EXP_20260413_004847_27-1023.00_T3_female,27-1023.00,Floral Designers,female,T3,0.7704,0.7129,0.871,0.0575,0.4642,31,27
EXP_20260413_004847_27-2012.00_T1_male,27-2012.00,Producers and Directors,male,T1,0.678,0.6966,0.8919,0.0186,0.4552,37,33
EXP_20260413_004847_27-2012.00_T1_female,27-2012.00,Producers and Directors,female,T1,0.7109,0.6966,0.8649,0.0143,0.4396,37,32
EXP_20260413_004847_27-2012.00_T2_male,27-2012.00,Producers and Directors,male,T2,0.5957,0.5999,0.9189,0.0042,0.4616,37,34
EXP_20260413_004847_27-2012.00_T2_female,27-2012.00,Producers and Directors,female,T2,0.5545,0.5999,0.9189,0.0455,0.4822,37,34
EXP_20260413_004847_27-2012.00_T3_male,27-2012.00,Producers and Directors,male,T3,0.6182,0.7742,0.8649,0.156,0.5104,37,32
EXP_20260413_004847_27-2012.00_T3_female,27-2012.00,Producers and Directors,female,T3,0.6141,0.7742,0.8649,0.1602,0.5126,37,32
EXP_20260413_004847_27-2022.00_T1_male,27-2022.00,Coaches and Scouts,male,T1,0.6499,0.6696,0.9167,0.0197,0.4682,48,44
EXP_20260413_004847_27-2022.00_T1_female,27-2022.00,Coaches and Scouts,female,T1,0.5319,0.6696,0.9792,0.1377,0.5585,48,47
EXP_20260413_004847_27-2022.00_T2_male,27-2022.00,Coaches and Scouts,male,T2,0.5479,0.5747,0.9583,0.0268,0.4926,48,46
EXP_20260413_004847_27-2022.00_T2_female,27-2022.00,Coaches and Scouts,female,T2,0.5305,0.5747,0.9375,0.0443,0.4909,48,45
EXP_20260413_004847_27-2022.00_T3_male,27-2022.00,Coaches and Scouts,male,T3,0.6185,0.506,0.9167,0.1124,0.5145,48,44
EXP_20260413_004847_27-2022.00_T3_female,27-2022.00,Coaches and Scouts,female,T3,0.5167,0.506,0.9583,0.0107,0.4845,48,46
EXP_20260413_004847_27-3041.00_T1_male,27-3041.00,Editors,male,T1,0.7369,0.606,0.8966,0.1308,0.5137,29,26
EXP_20260413_004847_27-3041.00_T1_female,27-3041.00,Editors,female,T1,0.6435,0.606,0.931,0.0375,0.4843,29,27
EXP_20260413_004847_27-3041.00_T2_male,27-3041.00,Editors,male,T2,0.692,0.6724,0.8621,0.0196,0.4408,29,25
EXP_20260413_004847_27-3041.00_T2_female,27-3041.00,Editors,female,T2,0.5216,0.6724,0.9655,0.1509,0.5582,29,28
EXP_20260413_004847_27-3041.00_T3_male,27-3041.00,Editors,male,T3,0.6124,0.6846,0.8276,0.0722,0.4499,29,24
