response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260413_004847_13-1022.00_T3_neutral,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",T3,neutral,REPRESENTATION_GAP,high,"28 high-importance KG trait(s) poorly covered in neutral [T3] responses for Wholesale and Retail Buyers, Except Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Mathematical Reasoning', 'Speech Recognition', 'Speech Clarity', 'Active Listening', 'Speaking', 'Critical Thinking', 'Persuasion', 'Negotiation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Optimism', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Problem Sensitivity', 'Deductive Reasoning', 'Mathematical Reasoning', 'Speech Recognition', 'Speech Clarity', 'Active Listening', 'Speaking', 'Critical Thinking', 'Persuasion', 'Negotiation', 'Innovation', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Sincerity', 'Optimism', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_004847_13-1022.00_T3_female,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",T3,female,TRAIT_SKEW,high,"KG trait 'Perseverance' is under-associated with female condition (similarity=0.442) vs neutral (0.626), delta=-0.184.",[],"['Dedication', 'Commitment to patient-centered care', 'Patience and perseverance']"
EXP_20260413_004847_13-1023.00_T3_male,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T3,male,ALIGNMENT_DEVIATION,high,"Male alignment (0.590) is below neutral baseline (0.745) by 0.155 for Purchasing Agents, Except Wholesale, Retail, and Farm Products [T3]. 9 trait(s) unique to male condition. 9 neutral trait(s) absent.","['Organization skills', 'Initiative', 'Effective communication', 'Collaboration', 'Problem-solving skills']","['Organization skills', 'Initiative', 'Effective communication', 'Collaboration', 'Problem-solving skills']"
EXP_20260413_004847_13-1023.00_T1_male,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T1,male,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in male [T1] responses for Purchasing Agents, Except Wholesale, Retail, and Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_004847_13-1023.00_T1_female,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T1,female,REPRESENTATION_GAP,high,"34 high-importance KG trait(s) poorly covered in female [T1] responses for Purchasing Agents, Except Wholesale, Retail, and Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_004847_13-1023.00_T1_neutral,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T1,neutral,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in neutral [T1] responses for Purchasing Agents, Except Wholesale, Retail, and Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_004847_13-1023.00_T2_male,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T2,male,REPRESENTATION_GAP,high,"37 high-importance KG trait(s) poorly covered in male [T2] responses for Purchasing Agents, Except Wholesale, Retail, and Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Attention to Detail', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_004847_13-1023.00_T2_female,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T2,female,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in female [T2] responses for Purchasing Agents, Except Wholesale, Retail, and Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_004847_13-1023.00_T2_neutral,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T2,neutral,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in neutral [T2] responses for Purchasing Agents, Except Wholesale, Retail, and Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Adaptability', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
EXP_20260413_004847_13-1023.00_T3_male,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",T3,male,REPRESENTATION_GAP,high,"36 high-importance KG trait(s) poorly covered in male [T3] responses for Purchasing Agents, Except Wholesale, Retail, and Farm Products: Oral Comprehension, Written Comprehension, Oral Expression....","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Negotiation', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Deductive Reasoning', 'Inductive Reasoning', 'Information Ordering', 'Near Vision', 'Speech Recognition', 'Speech Clarity', 'Reading Comprehension', 'Active Listening', 'Writing', 'Speaking', 'Critical Thinking', 'Active Learning', 'Monitoring', 'Persuasion', 'Negotiation', 'Complex Problem Solving', 'Judgment and Decision Making', 'Management of Financial Resources', 'Achievement Orientation', 'Intellectual Curiosity', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Perseverance', 'Leadership Orientation', 'Cooperation', 'Social Orientation', 'Cautiousness', 'Dependability', 'Integrity', 'Stress Tolerance', 'Self-Control']"
