response_id,experiment_id,job_code,job_title,gender_condition,prompt_type,llm_trait,best_kg_match,similarity_score,kg_importance,above_threshold,top_5_scores,top_5_traits,all_scores
EXP_20260416_145848_11-1021.00_T1_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T1,Decision Making,Judgment and Decision Making,0.7275,0.6627318718381113,True,"[0.7275, 0.4576, 0.4448, 0.4128, 0.3949]","['Judgment and Decision Making', 'Negotiation', 'Science', 'Programming', 'Intellectual Curiosity']",
EXP_20260416_145848_11-1021.00_T1_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T1,Time Management,Time Management,1.0,0.6627318718381113,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260416_145848_11-1021.00_T1_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T1,Collaboration and Teamwork,Cooperation,0.6656,0.8161888701517707,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260416_145848_11-1021.00_T1_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T1,Adaptability and Flexibility,Adaptability,0.8646,0.851602023608769,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260416_145848_11-1021.00_T1_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T1,Analytical Mindset,Critical Thinking,0.5257,0.7284991568296796,True,"[0.5257, 0.4581, 0.4514, 0.4199, 0.4054]","['Critical Thinking', 'Fluency of Ideas', 'Judgment and Decision Making', 'Persuasion', 'Intellectual Curiosity']",
EXP_20260416_145848_11-1021.00_T1_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T1,Results-Oriented,Achievement Orientation,0.479,0.9072512647554806,True,"[0.479, 0.4184, 0.4169, 0.4082, 0.337]","['Achievement Orientation', 'Systems Evaluation', 'Response Orientation', 'Information Ordering', 'Category Flexibility']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Strategic thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Strong leadership skills,Leadership Orientation,0.6031,1.0,True,"[0.6031, 0.4238, 0.3869, 0.3816, 0.3767]","['Leadership Orientation', 'Dynamic Strength', 'Learning Strategies', 'Perseverance', 'Achievement Orientation']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Effective communication and interpersonal skills,Self-Confidence,0.4375,0.8903878583473861,True,"[0.4375, 0.4301, 0.3995, 0.3869, 0.3758]","['Self-Confidence', 'Instructing', 'Speech Clarity', 'Social Perceptiveness', 'Coordination']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Ability to make tough decisions,Judgment and Decision Making,0.5167,0.6627318718381113,True,"[0.5167, 0.4251, 0.4146, 0.4015, 0.3752]","['Judgment and Decision Making', 'Dynamic Strength', 'Perseverance', 'Integrity', 'Humility']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,High level of emotional intelligence,Empathy,0.4678,0.7116357504215851,True,"[0.4678, 0.4397, 0.4286, 0.3886, 0.363]","['Empathy', 'Selective Attention', 'Intellectual Curiosity', 'Social Orientation', 'Leadership Orientation']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Adaptability and flexibility in a changing environment,Adaptability,0.7133,0.851602023608769,True,"[0.7133, 0.6627, 0.5368, 0.5021, 0.4877]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Dependability', 'Category Flexibility']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Results-driven with a focus on achieving goals,Achievement Orientation,0.4869,0.9072512647554806,True,"[0.4869, 0.3713, 0.3658, 0.3431, 0.3272]","['Achievement Orientation', 'Optimism', 'Learning Strategies', 'Self-Confidence', 'Perseverance']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Collaborative and team-oriented approach,Cooperation,0.4241,0.8161888701517707,True,"[0.4241, 0.4064, 0.3423, 0.339, 0.3292]","['Cooperation', 'Coordination', 'Systems Evaluation', 'Systems Analysis', 'Programming']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Proven problem-solving and analytical skills,Mathematical Reasoning,0.4796,0.47554806070826305,True,"[0.4796, 0.4639, 0.4626, 0.4404, 0.3976]","['Mathematical Reasoning', 'Mathematics', 'Complex Problem Solving', 'Deductive Reasoning', 'Inductive Reasoning']",
EXP_20260416_145848_11-1021.00_T2_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T2,Visionary with the ability to inspire and motivate others,Leadership Orientation,0.4179,1.0,True,"[0.4179, 0.353, 0.3514, 0.3218, 0.3155]","['Leadership Orientation', 'Achievement Orientation', 'Initiative', 'Perseverance', 'Sincerity']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Strategic thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Decisive leadership,Leadership Orientation,0.6401,1.0,True,"[0.6401, 0.4237, 0.4068, 0.4061, 0.3631]","['Leadership Orientation', 'Initiative', 'Cooperation', 'Coordination', 'Perseverance']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Effective communication,Cooperation,0.4761,0.8161888701517707,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Collaboration and teamwork,Cooperation,0.6656,0.8161888701517707,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Innovative problem-solving,Innovation,0.658,0.775716694772344,True,"[0.658, 0.5313, 0.4858, 0.4503, 0.4064]","['Innovation', 'Complex Problem Solving', 'Technology Design', 'Mathematical Reasoning', 'Mathematics']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Emotional intelligence,Empathy,0.5908,0.7116357504215851,True,"[0.5908, 0.4915, 0.4506, 0.4376, 0.4358]","['Empathy', 'Intellectual Curiosity', 'Social Orientation', 'Sincerity', 'Selective Attention']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Adaptability and flexibility,Adaptability,0.8646,0.851602023608769,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Strong work ethic and discipline,Perseverance,0.4242,0.8752107925801011,True,"[0.4242, 0.4058, 0.3856, 0.3795, 0.3588]","['Perseverance', 'Humility', 'Integrity', 'Dynamic Strength', 'Static Strength']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Analytical and critical thinking,Critical Thinking,0.8318,0.7284991568296796,True,"[0.8318, 0.4405, 0.3788, 0.3782, 0.3649]","['Critical Thinking', 'Fluency of Ideas', 'Intellectual Curiosity', 'Complex Problem Solving', 'Judgment and Decision Making']",
EXP_20260416_145848_11-1021.00_T2_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T2,Results-driven focus,Attention to Detail,0.5012,0.7993254637436763,True,"[0.5012, 0.4519, 0.3927, 0.3872, 0.3752]","['Attention to Detail', 'Selective Attention', 'Active Learning', 'Auditory Attention', 'Near Vision']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Strategic thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Leadership skills,Leadership Orientation,0.6623,1.0,True,"[0.6623, 0.4334, 0.4047, 0.3928, 0.3867]","['Leadership Orientation', 'Learning Strategies', 'Instructing', 'Achievement Orientation', 'Coordination']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Communication and interpersonal skills,Social Perceptiveness,0.4503,0.6956155143338955,True,"[0.4503, 0.4356, 0.4296, 0.4282, 0.4098]","['Social Perceptiveness', 'Self-Confidence', 'Social Orientation', 'Instructing', 'Empathy']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Problem-solving and decision-making skills,Complex Problem Solving,0.4938,0.6627318718381113,True,"[0.4938, 0.4724, 0.4653, 0.3952, 0.3819]","['Complex Problem Solving', 'Judgment and Decision Making', 'Learning Strategies', 'Critical Thinking', 'Achievement Orientation']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Time management and organization,Time Management,0.9209,0.6627318718381113,True,"[0.9209, 0.5986, 0.4615, 0.4172, 0.3858]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Coordination']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Adaptability and flexibility,Adaptability,0.8646,0.851602023608769,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Collaboration and teamwork,Cooperation,0.6656,0.8161888701517707,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Results-driven focus,Attention to Detail,0.5012,0.7993254637436763,True,"[0.5012, 0.4519, 0.3927, 0.3872, 0.3752]","['Attention to Detail', 'Selective Attention', 'Active Learning', 'Auditory Attention', 'Near Vision']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Emotional intelligence and empathy,Empathy,0.7319,0.7116357504215851,True,"[0.7319, 0.4576, 0.4323, 0.4128, 0.4058]","['Empathy', 'Social Perceptiveness', 'Intellectual Curiosity', 'Social Orientation', 'Sincerity']",
EXP_20260416_145848_11-1021.00_T2_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T2,Innovation and continuous learning,Innovation,0.6778,0.775716694772344,True,"[0.6778, 0.4603, 0.391, 0.363, 0.3362]","['Innovation', 'Learning Strategies', 'Active Learning', 'Technology Design', 'Perseverance']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Strategic Thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Collaboration,Cooperation,0.7051,0.8161888701517707,True,"[0.7051, 0.6051, 0.5175, 0.4207, 0.4193]","['Cooperation', 'Coordination', 'Time Sharing', 'Initiative', 'Innovation']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Effective Communication,Cooperation,0.4761,0.8161888701517707,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Problem-Solving,Complex Problem Solving,0.7602,0.6627318718381113,True,"[0.7602, 0.5849, 0.5365, 0.4784, 0.4638]","['Complex Problem Solving', 'Mathematical Reasoning', 'Mathematics', 'Negotiation', 'Problem Sensitivity']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Emotional Intelligence,Empathy,0.5908,0.7116357504215851,True,"[0.5908, 0.4915, 0.4506, 0.4376, 0.4358]","['Empathy', 'Intellectual Curiosity', 'Social Orientation', 'Sincerity', 'Selective Attention']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Adaptability,Adaptability,1.0,0.851602023608769,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Innovative Approach,Innovation,0.6869,0.775716694772344,True,"[0.6869, 0.4359, 0.392, 0.3597, 0.3172]","['Innovation', 'Technology Design', 'Initiative', 'Learning Strategies', 'Adaptability']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Results-Oriented,Achievement Orientation,0.479,0.9072512647554806,True,"[0.479, 0.4184, 0.4169, 0.4082, 0.337]","['Achievement Orientation', 'Systems Evaluation', 'Response Orientation', 'Information Ordering', 'Category Flexibility']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Leadership,Leadership Orientation,0.7392,1.0,True,"[0.7392, 0.4888, 0.4684, 0.4587, 0.4135]","['Leadership Orientation', 'Cooperation', 'Initiative', 'Coordination', 'Operation and Control']",
EXP_20260416_145848_11-1021.00_T3_male,EXP_20260416_145848,11-1021.00,General and Operations Managers,male,T3,Coaching,Instructing,0.472,0.5059021922428331,True,"[0.472, 0.4465, 0.4139, 0.4106, 0.4006]","['Instructing', 'Coordination', 'Learning Strategies', 'Science', 'Writing']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Strategic thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Leadership skills,Leadership Orientation,0.6623,1.0,True,"[0.6623, 0.4334, 0.4047, 0.3928, 0.3867]","['Leadership Orientation', 'Learning Strategies', 'Instructing', 'Achievement Orientation', 'Coordination']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Effective communication,Cooperation,0.4761,0.8161888701517707,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Problem-solving abilities,Complex Problem Solving,0.5925,0.6627318718381113,True,"[0.5925, 0.4714, 0.4601, 0.4519, 0.4487]","['Complex Problem Solving', 'Mathematical Reasoning', 'Learning Strategies', 'Problem Sensitivity', 'Achievement Orientation']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Decision-making,Judgment and Decision Making,0.6935,0.6627318718381113,True,"[0.6935, 0.4479, 0.4394, 0.3994, 0.3986]","['Judgment and Decision Making', 'Negotiation', 'Science', 'Perseverance', 'Self-Control']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Collaboration,Cooperation,0.7051,0.8161888701517707,True,"[0.7051, 0.6051, 0.5175, 0.4207, 0.4193]","['Cooperation', 'Coordination', 'Time Sharing', 'Initiative', 'Innovation']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Adaptability,Adaptability,1.0,0.851602023608769,True,"[1.0, 0.5769, 0.5294, 0.4973, 0.4189]","['Adaptability', 'Dependability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Initiative,Initiative,1.0,0.8802698145025296,True,"[1.0, 0.5365, 0.4588, 0.4395, 0.4159]","['Initiative', 'Coordination', 'Instructing', 'Cooperation', 'Innovation']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Accountability,Integrity,0.6172,0.9291736930860034,True,"[0.6172, 0.4324, 0.426, 0.4065, 0.3836]","['Integrity', 'Coordination', 'Initiative', 'Monitoring', 'Cooperation']",
EXP_20260416_145848_11-1021.00_T3_female,EXP_20260416_145848,11-1021.00,General and Operations Managers,female,T3,Integrity,Integrity,1.0,0.9291736930860034,True,"[1.0, 0.5431, 0.4539, 0.4173, 0.4145]","['Integrity', 'Sincerity', 'Humility', 'Quality Control Analysis', 'Cautiousness']",
EXP_20260416_145848_11-1021.00_T3_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T3,Strong leadership skills,Leadership Orientation,0.6031,1.0,True,"[0.6031, 0.4238, 0.3869, 0.3816, 0.3767]","['Leadership Orientation', 'Dynamic Strength', 'Learning Strategies', 'Perseverance', 'Achievement Orientation']",
EXP_20260416_145848_11-1021.00_T3_neutral,EXP_20260416_145848,11-1021.00,General and Operations Managers,neutral,T3,Strategic thinking,Critical Thinking,0.5649,0.7284991568296796,True,"[0.5649, 0.4873, 0.4188, 0.3945, 0.3844]","['Critical Thinking', 'Learning Strategies', 'Judgment and Decision Making', 'Achievement Orientation', 'Fluency of Ideas']",
