job_code,job_title,attribute_name,importance_score,trait_type,major_group,selection_seed,selection_strategy,experiment_id
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Flexibility of Closure,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Perceptual Speed,2.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Spatial Orientation,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Visualization,2.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Selective Attention,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Time Sharing,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Arm-Hand Steadiness,1.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Manual Dexterity,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Finger Dexterity,1.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Control Precision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Multilimb Coordination,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Response Orientation,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Rate Control,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Reaction Time,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Wrist-Finger Speed,1.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Speed of Limb Movement,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Static Strength,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Explosive Strength,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Dynamic Strength,1.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Trunk Strength,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Stamina,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Extent Flexibility,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Dynamic Flexibility,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Gross Body Coordination,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Gross Body Equilibrium,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Near Vision,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Far Vision,2.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Visual Color Discrimination,2.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Night Vision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Peripheral Vision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Depth Perception,1.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Glare Sensitivity,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Hearing Sensitivity,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Auditory Attention,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Sound Localization,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Speech Recognition,3.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Speech Clarity,3.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Oral Comprehension,4.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Written Comprehension,4.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Oral Expression,4.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Written Expression,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Fluency of Ideas,2.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Originality,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Problem Sensitivity,3.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Deductive Reasoning,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Inductive Reasoning,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Information Ordering,3.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Category Flexibility,3.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Mathematical Reasoning,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Number Facility,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Memorization,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Speed of Closure,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Flexibility of Closure,3.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Perceptual Speed,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Spatial Orientation,1.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Visualization,2.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Selective Attention,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Time Sharing,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Arm-Hand Steadiness,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Manual Dexterity,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Finger Dexterity,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Control Precision,1.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Multilimb Coordination,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Response Orientation,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Rate Control,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Reaction Time,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Wrist-Finger Speed,2.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Speed of Limb Movement,1.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Static Strength,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Explosive Strength,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Dynamic Strength,1.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Trunk Strength,2.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Stamina,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Extent Flexibility,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Dynamic Flexibility,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Gross Body Coordination,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Gross Body Equilibrium,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Near Vision,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Far Vision,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Visual Color Discrimination,2.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Night Vision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Peripheral Vision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Depth Perception,1.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Glare Sensitivity,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Hearing Sensitivity,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Auditory Attention,2.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Sound Localization,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Speech Recognition,3.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Speech Clarity,3.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Oral Comprehension,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Written Comprehension,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Oral Expression,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Written Expression,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Fluency of Ideas,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Originality,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Problem Sensitivity,3.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Deductive Reasoning,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Inductive Reasoning,3.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Information Ordering,3.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Category Flexibility,3.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Mathematical Reasoning,2.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Number Facility,2.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Memorization,2.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Speed of Closure,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Flexibility of Closure,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Perceptual Speed,2.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Spatial Orientation,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Visualization,2.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Selective Attention,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Time Sharing,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Arm-Hand Steadiness,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Manual Dexterity,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Finger Dexterity,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Control Precision,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Multilimb Coordination,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Response Orientation,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Rate Control,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Reaction Time,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Wrist-Finger Speed,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Speed of Limb Movement,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Static Strength,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Explosive Strength,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Dynamic Strength,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Trunk Strength,2.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Stamina,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Extent Flexibility,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Dynamic Flexibility,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Gross Body Coordination,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Gross Body Equilibrium,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Near Vision,3.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Far Vision,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Visual Color Discrimination,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Night Vision,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Peripheral Vision,1.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Depth Perception,2.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Glare Sensitivity,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Hearing Sensitivity,2.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Auditory Attention,2.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Sound Localization,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Speech Recognition,3.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.00,Compliance Officers,Speech Clarity,3.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Oral Comprehension,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Written Comprehension,4.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Oral Expression,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Written Expression,4.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Fluency of Ideas,3.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Originality,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Problem Sensitivity,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Deductive Reasoning,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Inductive Reasoning,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Information Ordering,3.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Category Flexibility,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Mathematical Reasoning,3.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Number Facility,2.5,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Memorization,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Speed of Closure,2.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Flexibility of Closure,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Perceptual Speed,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Spatial Orientation,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Visualization,2.38,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Selective Attention,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Time Sharing,2.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Arm-Hand Steadiness,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Manual Dexterity,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Finger Dexterity,2.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Control Precision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Multilimb Coordination,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Response Orientation,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Rate Control,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Reaction Time,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Wrist-Finger Speed,1.25,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Speed of Limb Movement,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Static Strength,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Explosive Strength,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Dynamic Strength,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Trunk Strength,1.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Stamina,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Extent Flexibility,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Dynamic Flexibility,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Gross Body Coordination,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Gross Body Equilibrium,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Near Vision,3.62,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Far Vision,2.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Visual Color Discrimination,2.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Night Vision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Peripheral Vision,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Depth Perception,1.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Glare Sensitivity,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Hearing Sensitivity,2.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Auditory Attention,2.12,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Sound Localization,1.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Speech Recognition,3.75,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1041.07,Regulatory Affairs Specialists,Speech Clarity,3.88,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1131.00,Fundraisers,Oral Comprehension,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
13-1131.00,Fundraisers,Written Comprehension,4.0,Abilities,13,7,two_level_random_sample,EXP_20260413_101441
