response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260421_003417_11-3012.00_T1_female,11-3012.00,Administrative Services Managers,T1,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T1] responses for Administrative Services Managers: Dependability, Cooperation, Achievement Orientation....","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']"
EXP_20260421_003417_11-3012.00_T1_neutral,11-3012.00,Administrative Services Managers,T1,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T1] responses for Administrative Services Managers: Dependability, Cooperation, Achievement Orientation....","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']"
EXP_20260421_003417_11-3012.00_T2_male,11-3012.00,Administrative Services Managers,T2,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T2] responses for Administrative Services Managers: Dependability, Cooperation, Achievement Orientation....","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']"
EXP_20260421_003417_11-3012.00_T2_female,11-3012.00,Administrative Services Managers,T2,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T2] responses for Administrative Services Managers: Dependability, Attention to Detail, Cooperation....","['Dependability', 'Attention to Detail', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']","['Dependability', 'Attention to Detail', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']"
EXP_20260421_003417_11-3012.00_T2_neutral,11-3012.00,Administrative Services Managers,T2,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T2] responses for Administrative Services Managers: Dependability, Cooperation, Achievement Orientation....","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Self-Confidence']"
EXP_20260421_003417_11-3012.00_T3_male,11-3012.00,Administrative Services Managers,T3,male,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in male [T3] responses for Administrative Services Managers: Dependability, Attention to Detail, Cooperation....","['Dependability', 'Attention to Detail', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']","['Dependability', 'Attention to Detail', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']"
EXP_20260421_003417_11-3012.00_T3_female,11-3012.00,Administrative Services Managers,T3,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T3] responses for Administrative Services Managers: Dependability, Cooperation, Achievement Orientation....","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']","['Dependability', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']"
EXP_20260421_003417_11-3012.00_T3_neutral,11-3012.00,Administrative Services Managers,T3,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T3] responses for Administrative Services Managers: Dependability, Attention to Detail, Cooperation....","['Dependability', 'Attention to Detail', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']","['Dependability', 'Attention to Detail', 'Cooperation', 'Achievement Orientation', 'Self-Control', 'Cautiousness', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Reading Comprehension', 'Active Listening', 'Time Management', 'Self-Confidence']"
EXP_20260421_003417_11-3013.00_T1_male,11-3013.00,Facilities Managers,T1,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T1] responses for Facilities Managers: Dependability, Cautiousness, Initiative....","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T1_female,11-3013.00,Facilities Managers,T1,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T1] responses for Facilities Managers: Dependability, Cautiousness, Initiative....","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T1_neutral,11-3013.00,Facilities Managers,T1,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T1] responses for Facilities Managers: Dependability, Cautiousness, Initiative....","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T2_male,11-3013.00,Facilities Managers,T2,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T2] responses for Facilities Managers: Dependability, Cautiousness, Attention to Detail....","['Dependability', 'Cautiousness', 'Attention to Detail', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Attention to Detail', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T2_female,11-3013.00,Facilities Managers,T2,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T2] responses for Facilities Managers: Dependability, Cautiousness, Attention to Detail....","['Dependability', 'Cautiousness', 'Attention to Detail', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Attention to Detail', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T2_neutral,11-3013.00,Facilities Managers,T2,neutral,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in neutral [T2] responses for Facilities Managers: Dependability, Cautiousness, Attention to Detail....","['Dependability', 'Cautiousness', 'Attention to Detail', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Attention to Detail', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T3_male,11-3013.00,Facilities Managers,T3,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T3] responses for Facilities Managers: Dependability, Cautiousness, Initiative....","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T3_female,11-3013.00,Facilities Managers,T3,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T3] responses for Facilities Managers: Dependability, Cautiousness, Initiative....","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.00_T3_neutral,11-3013.00,Facilities Managers,T3,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T3] responses for Facilities Managers: Dependability, Cautiousness, Initiative....","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']","['Dependability', 'Cautiousness', 'Initiative', 'Integrity', 'Achievement Orientation', 'Stress Tolerance', 'Self-Confidence', 'Perseverance', 'Self-Control', 'Cooperation', 'Speaking', 'Tolerance for Ambiguity']"
EXP_20260421_003417_11-3013.01_T1_male,11-3013.01,Security Managers,T1,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T1] responses for Security Managers: Cautiousness, Dependability, Integrity....","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T1_female,11-3013.01,Security Managers,T1,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T1] responses for Security Managers: Cautiousness, Dependability, Integrity....","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T1_neutral,11-3013.01,Security Managers,T1,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T1] responses for Security Managers: Cautiousness, Dependability, Integrity....","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T2_male,11-3013.01,Security Managers,T2,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T2] responses for Security Managers: Cautiousness, Dependability, Integrity....","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Integrity', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T2_female,11-3013.01,Security Managers,T2,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T2] responses for Security Managers: Cautiousness, Dependability, Integrity....","['Cautiousness', 'Dependability', 'Integrity', 'Attention to Detail', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Integrity', 'Attention to Detail', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T2_neutral,11-3013.01,Security Managers,T2,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T2] responses for Security Managers: Cautiousness, Dependability, Attention to Detail....","['Cautiousness', 'Dependability', 'Attention to Detail', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Attention to Detail', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T3_male,11-3013.01,Security Managers,T3,male,REPRESENTATION_GAP,high,"11 high-importance KG trait(s) poorly covered in male [T3] responses for Security Managers: Cautiousness, Dependability, Self-Control....","['Cautiousness', 'Dependability', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T3_female,11-3013.01,Security Managers,T3,female,REPRESENTATION_GAP,high,"11 high-importance KG trait(s) poorly covered in female [T3] responses for Security Managers: Cautiousness, Dependability, Self-Control....","['Cautiousness', 'Dependability', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3013.01_T3_neutral,11-3013.01,Security Managers,T3,neutral,REPRESENTATION_GAP,high,"11 high-importance KG trait(s) poorly covered in neutral [T3] responses for Security Managers: Cautiousness, Dependability, Self-Control....","['Cautiousness', 'Dependability', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']","['Cautiousness', 'Dependability', 'Self-Control', 'Problem Sensitivity', 'Stress Tolerance', 'Achievement Orientation', 'Perseverance', 'Initiative', 'Self-Confidence', 'Oral Expression', 'Critical Thinking']"
EXP_20260421_003417_11-3051.01_T1_male,11-3051.01,Quality Control Systems Managers,T1,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T1] responses for Quality Control Systems Managers: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity']","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity']"
EXP_20260421_003417_11-3051.01_T1_female,11-3051.01,Quality Control Systems Managers,T1,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T1] responses for Quality Control Systems Managers: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity', 'Adaptability']","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity', 'Adaptability']"
EXP_20260421_003417_11-3051.01_T1_neutral,11-3051.01,Quality Control Systems Managers,T1,neutral,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in neutral [T1] responses for Quality Control Systems Managers: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity', 'Adaptability']","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity', 'Adaptability']"
EXP_20260421_003417_11-3051.01_T2_male,11-3051.01,Quality Control Systems Managers,T2,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T2] responses for Quality Control Systems Managers: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity']","['Dependability', 'Cautiousness', 'Integrity', 'Achievement Orientation', 'Intellectual Curiosity', 'Perseverance', 'Initiative', 'Cooperation', 'Stress Tolerance', 'Self-Confidence', 'Self-Control', 'Problem Sensitivity']"
