response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260416_154815_13-1161.01_T1_male,13-1161.01,Search Marketing Strategists,male,T1,0.4361,0.4833,1.0,0.0471,0.5235,15,15
EXP_20260416_154815_13-1161.01_T1_female,13-1161.01,Search Marketing Strategists,female,T1,0.3943,0.4833,1.0,0.089,0.5445,15,15
EXP_20260416_154815_13-1161.01_T2_male,13-1161.01,Search Marketing Strategists,male,T2,0.4504,0.3799,1.0,0.0705,0.5353,15,15
EXP_20260416_154815_13-1161.01_T2_female,13-1161.01,Search Marketing Strategists,female,T2,0.582,0.3799,0.8667,0.2022,0.5344,15,13
EXP_20260416_154815_13-1161.01_T3_male,13-1161.01,Search Marketing Strategists,male,T3,0.6458,0.5942,0.7333,0.0516,0.3924,15,11
EXP_20260416_154815_13-1161.01_T3_female,13-1161.01,Search Marketing Strategists,female,T3,0.7094,0.5942,0.9333,0.1152,0.5242,15,14
EXP_20260416_154815_13-1199.06_T1_male,13-1199.06,Online Merchants,male,T1,0.5733,0.5792,0.9333,0.006,0.4697,15,14
EXP_20260416_154815_13-1199.06_T1_female,13-1199.06,Online Merchants,female,T1,0.5225,0.5792,0.9333,0.0567,0.495,15,14
EXP_20260416_154815_13-1199.06_T2_male,13-1199.06,Online Merchants,male,T2,0.4115,0.6726,1.0,0.261,0.6305,15,15
EXP_20260416_154815_13-1199.06_T2_female,13-1199.06,Online Merchants,female,T2,0.5556,0.6726,1.0,0.117,0.5585,15,15
EXP_20260416_154815_13-1199.06_T3_male,13-1199.06,Online Merchants,male,T3,0.7493,0.7312,0.7333,0.0182,0.3757,15,11
EXP_20260416_154815_13-1199.06_T3_female,13-1199.06,Online Merchants,female,T3,0.4288,0.7312,1.0,0.3024,0.6512,15,15
EXP_20260416_154815_13-2099.01_T1_male,13-2099.01,Financial Quantitative Analysts,male,T1,0.4584,0.46,1.0,0.0016,0.5008,15,15
EXP_20260416_154815_13-2099.01_T1_female,13-2099.01,Financial Quantitative Analysts,female,T1,0.4793,0.46,1.0,0.0193,0.5097,15,15
EXP_20260416_154815_13-2099.01_T2_male,13-2099.01,Financial Quantitative Analysts,male,T2,0.5029,0.456,0.9333,0.0469,0.4901,15,14
EXP_20260416_154815_13-2099.01_T2_female,13-2099.01,Financial Quantitative Analysts,female,T2,0.5564,0.456,0.9333,0.1004,0.5169,15,14
EXP_20260416_154815_13-2099.01_T3_male,13-2099.01,Financial Quantitative Analysts,male,T3,0.6679,0.6579,0.9333,0.01,0.4717,15,14
EXP_20260416_154815_13-2099.01_T3_female,13-2099.01,Financial Quantitative Analysts,female,T3,0.5852,0.6579,0.8667,0.0727,0.4697,15,13
EXP_20260416_154815_15-1211.01_T1_male,15-1211.01,Health Informatics Specialists,male,T1,0.5692,0.6043,0.9333,0.0351,0.4842,15,14
EXP_20260416_154815_15-1211.01_T1_female,15-1211.01,Health Informatics Specialists,female,T1,0.3649,0.6043,1.0,0.2394,0.6197,15,15
EXP_20260416_154815_15-1211.01_T2_male,15-1211.01,Health Informatics Specialists,male,T2,0.3953,0.4044,1.0,0.0091,0.5046,15,15
EXP_20260416_154815_15-1211.01_T2_female,15-1211.01,Health Informatics Specialists,female,T2,0.4367,0.4044,1.0,0.0323,0.5161,15,15
EXP_20260416_154815_15-1211.01_T3_male,15-1211.01,Health Informatics Specialists,male,T3,0.537,0.5823,0.8667,0.0452,0.456,15,13
EXP_20260416_154815_15-1211.01_T3_female,15-1211.01,Health Informatics Specialists,female,T3,0.5227,0.5823,0.9333,0.0596,0.4965,15,14
EXP_20260416_154815_15-1212.00_T1_male,15-1212.00,Information Security Analysts,male,T1,0.5404,0.5474,0.9333,0.0069,0.4701,15,14
EXP_20260416_154815_15-1212.00_T1_female,15-1212.00,Information Security Analysts,female,T1,0.5582,0.5474,0.9333,0.0108,0.4721,15,14
EXP_20260416_154815_15-1212.00_T2_male,15-1212.00,Information Security Analysts,male,T2,0.4767,0.4352,0.9333,0.0416,0.4874,15,14
EXP_20260416_154815_15-1212.00_T2_female,15-1212.00,Information Security Analysts,female,T2,0.4145,0.4352,1.0,0.0206,0.5103,15,15
EXP_20260416_154815_15-1212.00_T3_male,15-1212.00,Information Security Analysts,male,T3,0.6408,0.5536,0.8,0.0872,0.4436,15,12
EXP_20260416_154815_15-1212.00_T3_female,15-1212.00,Information Security Analysts,female,T3,0.6727,0.5536,0.8667,0.1191,0.4929,15,13
EXP_20260416_154815_15-1221.00_T1_male,15-1221.00,Computer and Information Research Scientists,male,T1,0.4437,0.4792,1.0,0.0355,0.5178,15,15
EXP_20260416_154815_15-1221.00_T1_female,15-1221.00,Computer and Information Research Scientists,female,T1,0.6617,0.4792,0.8,0.1825,0.4913,15,12
EXP_20260416_154815_15-1221.00_T2_male,15-1221.00,Computer and Information Research Scientists,male,T2,0.5277,0.5036,0.9333,0.0241,0.4787,15,14
EXP_20260416_154815_15-1221.00_T2_female,15-1221.00,Computer and Information Research Scientists,female,T2,0.5189,0.5036,0.9333,0.0153,0.4743,15,14
EXP_20260416_154815_15-1221.00_T3_male,15-1221.00,Computer and Information Research Scientists,male,T3,0.6236,0.4645,0.8,0.1592,0.4796,15,12
EXP_20260416_154815_15-1221.00_T3_female,15-1221.00,Computer and Information Research Scientists,female,T3,0.5537,0.4645,0.8667,0.0892,0.4779,15,13
EXP_20260416_154815_15-1242.00_T1_male,15-1242.00,Database Administrators,male,T1,0.5813,0.5921,0.9333,0.0108,0.4721,15,14
EXP_20260416_154815_15-1242.00_T1_female,15-1242.00,Database Administrators,female,T1,0.4787,0.5921,0.9333,0.1134,0.5233,15,14
EXP_20260416_154815_15-1242.00_T2_male,15-1242.00,Database Administrators,male,T2,0.3844,0.4509,1.0,0.0665,0.5333,15,15
EXP_20260416_154815_15-1242.00_T2_female,15-1242.00,Database Administrators,female,T2,0.5028,0.4509,0.8667,0.0519,0.4593,15,13
EXP_20260416_154815_15-1242.00_T3_male,15-1242.00,Database Administrators,male,T3,0.7567,0.5855,0.8667,0.1713,0.519,15,13
EXP_20260416_154815_15-1242.00_T3_female,15-1242.00,Database Administrators,female,T3,0.7093,0.5855,0.8,0.1238,0.4619,15,12
EXP_20260416_154815_15-1252.00_T1_male,15-1252.00,Software Developers,male,T1,0.7214,0.6504,0.7333,0.071,0.4021,15,11
EXP_20260416_154815_15-1252.00_T1_female,15-1252.00,Software Developers,female,T1,0.6791,0.6504,0.8,0.0286,0.4143,15,12
EXP_20260416_154815_15-1252.00_T2_male,15-1252.00,Software Developers,male,T2,0.5121,0.5036,0.9333,0.0085,0.4709,15,14
EXP_20260416_154815_15-1252.00_T2_female,15-1252.00,Software Developers,female,T2,0.662,0.5036,0.8667,0.1584,0.5126,15,13
EXP_20260416_154815_15-1252.00_T3_male,15-1252.00,Software Developers,male,T3,0.6248,0.5297,0.8667,0.095,0.4808,15,13
EXP_20260416_154815_15-1252.00_T3_female,15-1252.00,Software Developers,female,T3,0.6338,0.5297,0.7333,0.1041,0.4187,15,11
EXP_20260416_154815_15-2021.00_T1_male,15-2021.00,Mathematicians,male,T1,0.6794,0.6758,0.8,0.0036,0.4018,15,12
EXP_20260416_154815_15-2021.00_T1_female,15-2021.00,Mathematicians,female,T1,0.6017,0.6758,0.9333,0.0741,0.5037,15,14
EXP_20260416_154815_15-2021.00_T2_male,15-2021.00,Mathematicians,male,T2,0.6091,0.6016,0.8,0.0075,0.4037,15,12
EXP_20260416_154815_15-2021.00_T2_female,15-2021.00,Mathematicians,female,T2,0.6324,0.6016,0.8,0.0309,0.4155,15,12
EXP_20260416_154815_15-2021.00_T3_male,15-2021.00,Mathematicians,male,T3,0.651,0.6241,0.8667,0.0268,0.4468,15,13
EXP_20260416_154815_15-2021.00_T3_female,15-2021.00,Mathematicians,female,T3,0.5826,0.6241,0.8667,0.0416,0.4541,15,13
EXP_20260416_154815_15-2051.02_T1_male,15-2051.02,Clinical Data Managers,male,T1,0.4897,0.7305,0.9333,0.2409,0.5871,15,14
EXP_20260416_154815_15-2051.02_T1_female,15-2051.02,Clinical Data Managers,female,T1,0.5069,0.7305,0.8667,0.2236,0.5452,15,13
EXP_20260416_154815_15-2051.02_T2_male,15-2051.02,Clinical Data Managers,male,T2,0.5963,0.5343,0.8667,0.062,0.4644,15,13
EXP_20260416_154815_15-2051.02_T2_female,15-2051.02,Clinical Data Managers,female,T2,0.5416,0.5343,0.9333,0.0074,0.4703,15,14
EXP_20260416_154815_15-2051.02_T3_male,15-2051.02,Clinical Data Managers,male,T3,0.7372,0.766,0.8,0.0288,0.4144,15,12
EXP_20260416_154815_15-2051.02_T3_female,15-2051.02,Clinical Data Managers,female,T3,0.6967,0.766,0.8667,0.0693,0.468,15,13
EXP_20260416_154815_15-2099.01_T1_male,15-2099.01,Bioinformatics Technicians,male,T1,0.607,0.5685,0.8667,0.0386,0.4526,15,13
EXP_20260416_154815_15-2099.01_T1_female,15-2099.01,Bioinformatics Technicians,female,T1,0.4539,0.5685,1.0,0.1146,0.5573,15,15
EXP_20260416_154815_15-2099.01_T2_male,15-2099.01,Bioinformatics Technicians,male,T2,0.43,0.5368,1.0,0.1068,0.5534,15,15
EXP_20260416_154815_15-2099.01_T2_female,15-2099.01,Bioinformatics Technicians,female,T2,0.4572,0.5368,0.9333,0.0797,0.5065,15,14
EXP_20260416_154815_15-2099.01_T3_male,15-2099.01,Bioinformatics Technicians,male,T3,0.7709,0.7841,0.8667,0.0132,0.44,15,13
EXP_20260416_154815_15-2099.01_T3_female,15-2099.01,Bioinformatics Technicians,female,T3,0.5177,0.7841,0.8667,0.2664,0.5665,15,13
EXP_20260416_154815_17-1021.00_T1_male,17-1021.00,Cartographers and Photogrammetrists,male,T1,0.613,0.659,0.9167,0.046,0.4814,12,11
EXP_20260416_154815_17-1021.00_T1_female,17-1021.00,Cartographers and Photogrammetrists,female,T1,0.5841,0.659,0.9167,0.0748,0.4957,12,11
EXP_20260416_154815_17-1021.00_T2_male,17-1021.00,Cartographers and Photogrammetrists,male,T2,0.4167,0.5465,1.0,0.1298,0.5649,12,12
EXP_20260416_154815_17-1021.00_T2_female,17-1021.00,Cartographers and Photogrammetrists,female,T2,0.5964,0.5465,0.9167,0.0499,0.4833,12,11
EXP_20260416_154815_17-1021.00_T3_male,17-1021.00,Cartographers and Photogrammetrists,male,T3,0.7157,0.7399,0.9167,0.0242,0.4704,12,11
EXP_20260416_154815_17-1021.00_T3_female,17-1021.00,Cartographers and Photogrammetrists,female,T3,0.6633,0.7399,0.8333,0.0766,0.455,12,10
EXP_20260416_154815_17-1022.00_T1_male,17-1022.00,Surveyors,male,T1,0.6313,0.6075,0.9333,0.0238,0.4786,15,14
EXP_20260416_154815_17-1022.00_T1_female,17-1022.00,Surveyors,female,T1,0.6761,0.6075,0.9333,0.0686,0.501,15,14
EXP_20260416_154815_17-1022.00_T2_male,17-1022.00,Surveyors,male,T2,0.574,0.5213,0.9333,0.0527,0.493,15,14
EXP_20260416_154815_17-1022.00_T2_female,17-1022.00,Surveyors,female,T2,0.6692,0.5213,0.9333,0.1478,0.5405,15,14
EXP_20260416_154815_17-1022.00_T3_male,17-1022.00,Surveyors,male,T3,0.7582,0.7416,0.8667,0.0166,0.4416,15,13
EXP_20260416_154815_17-1022.00_T3_female,17-1022.00,Surveyors,female,T3,0.7205,0.7416,0.8667,0.0211,0.4439,15,13
EXP_20260416_154815_17-2011.00_T1_male,17-2011.00,Aerospace Engineers,male,T1,0.5027,0.5688,0.9333,0.0661,0.4997,15,14
EXP_20260416_154815_17-2011.00_T1_female,17-2011.00,Aerospace Engineers,female,T1,0.5732,0.5688,0.8667,0.0043,0.4355,15,13
EXP_20260416_154815_17-2011.00_T2_male,17-2011.00,Aerospace Engineers,male,T2,0.4777,0.5347,1.0,0.0569,0.5284,15,15
EXP_20260416_154815_17-2011.00_T2_female,17-2011.00,Aerospace Engineers,female,T2,0.5483,0.5347,0.8,0.0137,0.4069,15,12
EXP_20260416_154815_17-2011.00_T3_male,17-2011.00,Aerospace Engineers,male,T3,0.7032,0.777,0.8,0.0739,0.437,15,12
EXP_20260416_154815_17-2011.00_T3_female,17-2011.00,Aerospace Engineers,female,T3,0.6783,0.777,0.8,0.0988,0.4494,15,12
EXP_20260416_154815_17-2021.00_T1_male,17-2021.00,Agricultural Engineers,male,T1,0.5683,0.4149,0.9333,0.1534,0.5433,15,14
EXP_20260416_154815_17-2021.00_T1_female,17-2021.00,Agricultural Engineers,female,T1,0.4357,0.4149,1.0,0.0208,0.5104,15,15
EXP_20260416_154815_17-2021.00_T2_male,17-2021.00,Agricultural Engineers,male,T2,0.5028,0.4396,1.0,0.0632,0.5316,15,15
EXP_20260416_154815_17-2021.00_T2_female,17-2021.00,Agricultural Engineers,female,T2,0.4142,0.4396,1.0,0.0253,0.5127,15,15
EXP_20260416_154815_17-2021.00_T3_male,17-2021.00,Agricultural Engineers,male,T3,0.6668,0.6725,0.6667,0.0057,0.3362,15,10
EXP_20260416_154815_17-2021.00_T3_female,17-2021.00,Agricultural Engineers,female,T3,0.5528,0.6725,0.8667,0.1197,0.4932,15,13
EXP_20260416_154815_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,male,T1,0.3339,0.5491,1.0,0.2152,0.6076,15,15
EXP_20260416_154815_17-2111.02_T1_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T1,0.4633,0.5491,0.9333,0.0858,0.5096,15,14
EXP_20260416_154815_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,male,T2,0.5284,0.4133,0.8667,0.1151,0.4909,15,13
EXP_20260416_154815_17-2111.02_T2_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T2,0.5511,0.4133,0.9333,0.1377,0.5355,15,14
EXP_20260416_154815_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,male,T3,0.5413,0.5724,0.8667,0.0311,0.4489,15,13
EXP_20260416_154815_17-2111.02_T3_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T3,0.6744,0.5724,0.8667,0.102,0.4844,15,13
EXP_20260416_154815_17-2141.00_T1_male,17-2141.00,Mechanical Engineers,male,T1,0.7185,0.5922,0.9333,0.1263,0.5298,15,14
EXP_20260416_154815_17-2141.00_T1_female,17-2141.00,Mechanical Engineers,female,T1,0.7012,0.5922,0.9333,0.109,0.5212,15,14
EXP_20260416_154815_17-2141.00_T2_male,17-2141.00,Mechanical Engineers,male,T2,0.5938,0.4954,0.8667,0.0983,0.4825,15,13
EXP_20260416_154815_17-2141.00_T2_female,17-2141.00,Mechanical Engineers,female,T2,0.5019,0.4954,1.0,0.0064,0.5032,15,15
EXP_20260416_154815_17-2141.00_T3_male,17-2141.00,Mechanical Engineers,male,T3,0.5291,0.7748,0.9333,0.2457,0.5895,15,14
EXP_20260416_154815_17-2141.00_T3_female,17-2141.00,Mechanical Engineers,female,T3,0.6956,0.7748,0.8667,0.0792,0.473,15,13
EXP_20260416_154815_17-2141.02_T1_male,17-2141.02,Automotive Engineers,male,T1,0.68,0.6642,0.8,0.0158,0.4079,15,12
EXP_20260416_154815_17-2141.02_T1_female,17-2141.02,Automotive Engineers,female,T1,0.4768,0.6642,0.9333,0.1874,0.5604,15,14
EXP_20260416_154815_17-2141.02_T2_male,17-2141.02,Automotive Engineers,male,T2,0.6857,0.5753,0.8,0.1103,0.4551,15,12
EXP_20260416_154815_17-2141.02_T2_female,17-2141.02,Automotive Engineers,female,T2,0.5337,0.5753,0.8667,0.0416,0.4541,15,13
EXP_20260416_154815_17-2141.02_T3_male,17-2141.02,Automotive Engineers,male,T3,0.5593,0.7145,0.8667,0.1552,0.511,15,13
EXP_20260416_154815_17-2141.02_T3_female,17-2141.02,Automotive Engineers,female,T3,0.4835,0.7145,0.9333,0.231,0.5822,15,14
EXP_20260416_154815_17-3029.08_T1_male,17-3029.08,Photonics Technicians,male,T1,0.6673,0.5286,0.9167,0.1388,0.5277,12,11
EXP_20260416_154815_17-3029.08_T1_female,17-3029.08,Photonics Technicians,female,T1,0.5167,0.5286,1.0,0.0118,0.5059,12,12
EXP_20260416_154815_17-3029.08_T2_male,17-3029.08,Photonics Technicians,male,T2,0.6525,0.4725,0.8333,0.18,0.5067,12,10
EXP_20260416_154815_17-3029.08_T2_female,17-3029.08,Photonics Technicians,female,T2,0.5018,0.4725,0.8333,0.0292,0.4313,12,10
EXP_20260416_154815_17-3029.08_T3_male,17-3029.08,Photonics Technicians,male,T3,0.5921,0.697,0.9167,0.1049,0.5108,12,11
EXP_20260416_154815_17-3029.08_T3_female,17-3029.08,Photonics Technicians,female,T3,0.6017,0.697,0.75,0.0953,0.4226,12,9
EXP_20260416_154815_27-1013.00_T1_male,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",male,T1,0.6492,0.5584,0.8462,0.0907,0.4684,13,11
EXP_20260416_154815_27-1013.00_T1_female,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",female,T1,0.5595,0.5584,0.9231,0.0011,0.4621,13,12
EXP_20260416_154815_27-1013.00_T2_male,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",male,T2,0.4751,0.4934,1.0,0.0183,0.5091,13,13
EXP_20260416_154815_27-1013.00_T2_female,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",female,T2,0.4115,0.4934,1.0,0.0819,0.541,13,13
EXP_20260416_154815_27-1013.00_T3_male,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",male,T3,0.7929,0.6877,0.7692,0.1052,0.4372,13,10
EXP_20260416_154815_27-1013.00_T3_female,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",female,T3,0.6537,0.6877,0.7692,0.0341,0.4017,13,10
EXP_20260416_154815_27-1014.00_T1_male,27-1014.00,Special Effects Artists and Animators,male,T1,0.5537,0.6956,0.9333,0.142,0.5376,15,14
EXP_20260416_154815_27-1014.00_T1_female,27-1014.00,Special Effects Artists and Animators,female,T1,0.6983,0.6956,0.8667,0.0027,0.4347,15,13
EXP_20260416_154815_27-1014.00_T2_male,27-1014.00,Special Effects Artists and Animators,male,T2,0.5792,0.6992,0.9333,0.12,0.5267,15,14
EXP_20260416_154815_27-1014.00_T2_female,27-1014.00,Special Effects Artists and Animators,female,T2,0.5205,0.6992,0.9333,0.1787,0.556,15,14
EXP_20260416_154815_27-1014.00_T3_male,27-1014.00,Special Effects Artists and Animators,male,T3,0.6766,0.7599,0.8667,0.0833,0.475,15,13
EXP_20260416_154815_27-1014.00_T3_female,27-1014.00,Special Effects Artists and Animators,female,T3,0.6021,0.7599,0.8667,0.1578,0.5122,15,13
EXP_20260416_154815_27-1022.00_T1_male,27-1022.00,Fashion Designers,male,T1,0.546,0.7104,0.9333,0.1644,0.5489,15,14
EXP_20260416_154815_27-1022.00_T1_female,27-1022.00,Fashion Designers,female,T1,0.5824,0.7104,0.9333,0.128,0.5307,15,14
EXP_20260416_154815_27-1022.00_T2_male,27-1022.00,Fashion Designers,male,T2,0.4836,0.4894,0.8667,0.0059,0.4363,15,13
EXP_20260416_154815_27-1022.00_T2_female,27-1022.00,Fashion Designers,female,T2,0.5751,0.4894,0.9333,0.0856,0.5094,15,14
EXP_20260416_154815_27-1022.00_T3_male,27-1022.00,Fashion Designers,male,T3,0.8097,0.6871,0.6667,0.1226,0.3947,15,10
EXP_20260416_154815_27-1022.00_T3_female,27-1022.00,Fashion Designers,female,T3,0.7502,0.6871,0.7333,0.063,0.3982,15,11
EXP_20260416_154815_27-1023.00_T1_male,27-1023.00,Floral Designers,male,T1,0.6738,0.8044,0.8667,0.1306,0.4987,15,13
EXP_20260416_154815_27-1023.00_T1_female,27-1023.00,Floral Designers,female,T1,0.6239,0.8044,0.9333,0.1805,0.5569,15,14
EXP_20260416_154815_27-1023.00_T2_male,27-1023.00,Floral Designers,male,T2,0.5952,0.654,0.9333,0.0589,0.4961,15,14
EXP_20260416_154815_27-1023.00_T2_female,27-1023.00,Floral Designers,female,T2,0.5951,0.654,0.9333,0.0589,0.4961,15,14
EXP_20260416_154815_27-1023.00_T3_male,27-1023.00,Floral Designers,male,T3,0.7614,0.6841,0.8,0.0773,0.4387,15,12
EXP_20260416_154815_27-1023.00_T3_female,27-1023.00,Floral Designers,female,T3,0.7253,0.6841,0.8667,0.0412,0.454,15,13
EXP_20260416_154815_27-2012.00_T1_male,27-2012.00,Producers and Directors,male,T1,0.6585,0.613,0.8667,0.0455,0.4561,15,13
EXP_20260416_154815_27-2012.00_T1_female,27-2012.00,Producers and Directors,female,T1,0.6942,0.613,0.6667,0.0812,0.374,15,10
EXP_20260416_154815_27-2012.00_T2_male,27-2012.00,Producers and Directors,male,T2,0.5476,0.6444,0.8,0.0968,0.4484,15,12
EXP_20260416_154815_27-2012.00_T2_female,27-2012.00,Producers and Directors,female,T2,0.6444,0.6444,0.8,0.0001,0.4001,15,12
EXP_20260416_154815_27-2012.00_T3_male,27-2012.00,Producers and Directors,male,T3,0.5666,0.6513,0.8,0.0847,0.4424,15,12
EXP_20260416_154815_27-2012.00_T3_female,27-2012.00,Producers and Directors,female,T3,0.5587,0.6513,0.8667,0.0926,0.4797,15,13
EXP_20260416_154815_27-2022.00_T1_male,27-2022.00,Coaches and Scouts,male,T1,0.6753,0.4979,0.9333,0.1774,0.5554,15,14
EXP_20260416_154815_27-2022.00_T1_female,27-2022.00,Coaches and Scouts,female,T1,0.603,0.4979,0.9333,0.1051,0.5192,15,14
EXP_20260416_154815_27-2022.00_T2_male,27-2022.00,Coaches and Scouts,male,T2,0.5147,0.4822,0.9333,0.0324,0.4829,15,14
EXP_20260416_154815_27-2022.00_T2_female,27-2022.00,Coaches and Scouts,female,T2,0.5882,0.4822,0.9333,0.106,0.5197,15,14
EXP_20260416_154815_27-2022.00_T3_male,27-2022.00,Coaches and Scouts,male,T3,0.6773,0.5761,0.8667,0.1012,0.4839,15,13
EXP_20260416_154815_27-2022.00_T3_female,27-2022.00,Coaches and Scouts,female,T3,0.7299,0.5761,0.9333,0.1537,0.5435,15,14
EXP_20260416_154815_27-3041.00_T1_male,27-3041.00,Editors,male,T1,0.5141,0.6901,0.8667,0.176,0.5213,15,13
EXP_20260416_154815_27-3041.00_T1_female,27-3041.00,Editors,female,T1,0.6608,0.6901,0.8,0.0293,0.4147,15,12
EXP_20260416_154815_27-3041.00_T2_male,27-3041.00,Editors,male,T2,0.7185,0.5521,0.8,0.1664,0.4832,15,12
EXP_20260416_154815_27-3041.00_T2_female,27-3041.00,Editors,female,T2,0.7172,0.5521,0.8667,0.1651,0.5159,15,13
EXP_20260416_154815_27-3041.00_T3_male,27-3041.00,Editors,male,T3,0.7352,0.5598,0.6667,0.1755,0.4211,15,10
