response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260416_175956_13-1031.00_T3_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,female,ALIGNMENT_DEVIATION,high,"Female alignment (0.593) is below neutral baseline (0.711) by 0.118 for Claims Adjusters, Examiners, and Investigators [T3]. 5 trait(s) unique to female condition. 5 neutral trait(s) absent.","['Professionalism', 'Adaptability and flexibility', 'Integrity', 'Empathy and customer service', 'Collaboration and teamwork']","['Professionalism', 'Adaptability and flexibility', 'Integrity', 'Empathy and customer service', 'Collaboration and teamwork']"
EXP_20260416_175956_13-1031.00_T1_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,male,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in male [T1] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Integrity, Cautiousness....","['Dependability', 'Integrity', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Integrity', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T1_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T1] responses for Claims Adjusters, Examiners, and Investigators: Attention to Detail, Dependability, Cautiousness....","['Attention to Detail', 'Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Attention to Detail', 'Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T1_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T1,neutral,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in neutral [T1] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Cautiousness, Written Comprehension....","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T2_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T2] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Cautiousness, Written Comprehension....","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T2_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T2] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Cautiousness, Written Comprehension....","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T2_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T2,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T2] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Integrity, Cautiousness....","['Dependability', 'Integrity', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Integrity', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T3_male,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T3] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Cautiousness, Written Comprehension....","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T3_female,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T3] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Integrity, Cautiousness....","['Dependability', 'Integrity', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Integrity', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1031.00_T3_neutral,13-1031.00,"Claims Adjusters, Examiners, and Investigators",T3,neutral,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in neutral [T3] responses for Claims Adjusters, Examiners, and Investigators: Dependability, Cautiousness, Written Comprehension....","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']","['Dependability', 'Cautiousness', 'Written Comprehension', 'Perseverance', 'Stress Tolerance', 'Self-Control', 'Achievement Orientation', 'Oral Comprehension', 'Oral Expression', 'Reading Comprehension', 'Self-Confidence', 'Deductive Reasoning', 'Inductive Reasoning']"
EXP_20260416_175956_13-1041.00_T1_male,13-1041.00,Compliance Officers,T1,male,ALIGNMENT_DEVIATION,high,Male alignment (0.601) is above neutral baseline (0.486) by 0.115 for Compliance Officers [T1]. 10 trait(s) unique to male condition. 10 neutral trait(s) absent.,"['Strong understanding of regulatory frameworks and industry standards', 'Organizational and time management skills to prioritize tasks and meet deadlines', 'Familiarity with auditing and risk assessment methodologies', 'Analytical and detail-oriented', 'Ability to educate and train colleagues on compliance matters']","['Strong understanding of regulatory frameworks and industry standards', 'Organizational and time management skills to prioritize tasks and meet deadlines', 'Familiarity with auditing and risk assessment methodologies', 'Analytical and detail-oriented', 'Ability to educate and train colleagues on compliance matters']"
EXP_20260416_175956_13-1041.00_T2_male,13-1041.00,Compliance Officers,T2,male,ALIGNMENT_DEVIATION,high,Male alignment (0.589) is above neutral baseline (0.435) by 0.154 for Compliance Officers [T2]. 10 trait(s) unique to male condition. 10 neutral trait(s) absent.,"['Knowledge of regulatory requirements and compliance laws', 'Attention to detail and organizational skills', 'Analytical mind and problem-solving abilities', 'Strong understanding of data analysis and reporting techniques', 'Ability to interpret complex policies and procedures']","['Knowledge of regulatory requirements and compliance laws', 'Attention to detail and organizational skills', 'Analytical mind and problem-solving abilities', 'Strong understanding of data analysis and reporting techniques', 'Ability to interpret complex policies and procedures']"
EXP_20260416_175956_13-1041.00_T1_male,13-1041.00,Compliance Officers,T1,male,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in male [T1] responses for Compliance Officers: Integrity, Dependability, Cautiousness....","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T1_female,13-1041.00,Compliance Officers,T1,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T1] responses for Compliance Officers: Integrity, Dependability, Cautiousness....","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T1_neutral,13-1041.00,Compliance Officers,T1,neutral,REPRESENTATION_GAP,high,"15 high-importance KG trait(s) poorly covered in neutral [T1] responses for Compliance Officers: Integrity, Dependability, Attention to Detail....","['Integrity', 'Dependability', 'Attention to Detail', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']","['Integrity', 'Dependability', 'Attention to Detail', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T2_male,13-1041.00,Compliance Officers,T2,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T2] responses for Compliance Officers: Dependability, Cautiousness, Self-Control....","['Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']","['Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T2_female,13-1041.00,Compliance Officers,T2,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T2] responses for Compliance Officers: Integrity, Dependability, Cautiousness....","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T2_neutral,13-1041.00,Compliance Officers,T2,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T2] responses for Compliance Officers: Integrity, Dependability, Cautiousness....","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']","['Integrity', 'Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T3_male,13-1041.00,Compliance Officers,T3,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T3] responses for Compliance Officers: Dependability, Attention to Detail, Cautiousness....","['Dependability', 'Attention to Detail', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Deductive Reasoning', 'Speaking']","['Dependability', 'Attention to Detail', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T3_female,13-1041.00,Compliance Officers,T3,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T3] responses for Compliance Officers: Dependability, Cautiousness, Self-Control....","['Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']","['Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Cooperation', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T3_neutral,13-1041.00,Compliance Officers,T3,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T3] responses for Compliance Officers: Dependability, Cautiousness, Self-Control....","['Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Deductive Reasoning', 'Speaking']","['Dependability', 'Cautiousness', 'Self-Control', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Reading Comprehension', 'Perseverance', 'Stress Tolerance', 'Deductive Reasoning', 'Speaking']"
EXP_20260416_175956_13-1041.00_T3_male,13-1041.00,Compliance Officers,T3,male,TRAIT_SKEW,high,"KG trait 'Response Orientation' is over-associated with male condition (similarity=0.673) vs neutral (0.422), delta=0.251.",[],['Positive attitude and morale']
EXP_20260416_175956_13-1041.07_T2_female,13-1041.07,Regulatory Affairs Specialists,T2,female,ALIGNMENT_DEVIATION,high,Female alignment (0.482) is below neutral baseline (0.666) by 0.184 for Regulatory Affairs Specialists [T2]. 10 trait(s) unique to female condition. 10 neutral trait(s) absent.,"['Attention to Detail', 'Analytical Mind', 'Time Management', 'Excellent Communication Skills', 'Negotiation Skills']","['Attention to Detail', 'Analytical Mind', 'Time Management', 'Excellent Communication Skills', 'Negotiation Skills']"
EXP_20260416_175956_13-1041.07_T2_male,13-1041.07,Regulatory Affairs Specialists,T2,male,ALIGNMENT_DEVIATION,high,Male alignment (0.429) is below neutral baseline (0.666) by 0.237 for Regulatory Affairs Specialists [T2]. 10 trait(s) unique to male condition. 10 neutral trait(s) absent.,"['Attention to Detail', 'Analytical Mind', 'Time Management', 'Excellent Communication Skills', 'Negotiation Skills']","['Attention to Detail', 'Analytical Mind', 'Time Management', 'Excellent Communication Skills', 'Negotiation Skills']"
EXP_20260416_175956_13-1041.07_T3_female,13-1041.07,Regulatory Affairs Specialists,T3,female,ALIGNMENT_DEVIATION,high,Female alignment (0.464) is below neutral baseline (0.598) by 0.134 for Regulatory Affairs Specialists [T3]. 10 trait(s) unique to female condition. 10 neutral trait(s) absent.,"['Ability to work under pressure', 'Expertise in regulatory compliance', 'Adaptability and flexibility', 'Time management and prioritization skills', 'Excellent communication skills']","['Ability to work under pressure', 'Expertise in regulatory compliance', 'Adaptability and flexibility', 'Time management and prioritization skills', 'Excellent communication skills']"
EXP_20260416_175956_13-1041.07_T1_male,13-1041.07,Regulatory Affairs Specialists,T1,male,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in male [T1] responses for Regulatory Affairs Specialists: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Written Comprehension', 'Achievement Orientation', 'Written Expression', 'Cooperation', 'Perseverance', 'Oral Comprehension', 'Oral Expression', 'Active Listening', 'Writing', 'Speaking']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Written Comprehension', 'Achievement Orientation', 'Written Expression', 'Cooperation', 'Perseverance', 'Oral Comprehension', 'Oral Expression', 'Active Listening', 'Writing', 'Speaking']"
EXP_20260416_175956_13-1041.07_T1_female,13-1041.07,Regulatory Affairs Specialists,T1,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T1] responses for Regulatory Affairs Specialists: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Written Comprehension', 'Achievement Orientation', 'Written Expression', 'Cooperation', 'Perseverance', 'Oral Comprehension', 'Oral Expression', 'Active Listening', 'Writing', 'Speaking']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Written Comprehension', 'Achievement Orientation', 'Written Expression', 'Cooperation', 'Perseverance', 'Oral Comprehension', 'Oral Expression', 'Active Listening', 'Writing', 'Speaking']"
EXP_20260416_175956_13-1041.07_T1_neutral,13-1041.07,Regulatory Affairs Specialists,T1,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T1] responses for Regulatory Affairs Specialists: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Written Comprehension', 'Achievement Orientation', 'Written Expression', 'Cooperation', 'Perseverance', 'Oral Comprehension', 'Oral Expression', 'Active Listening', 'Writing', 'Speaking']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Written Comprehension', 'Achievement Orientation', 'Written Expression', 'Cooperation', 'Perseverance', 'Oral Comprehension', 'Oral Expression', 'Active Listening', 'Writing', 'Speaking']"
