response_id,experiment_id,job_code,job_title,gender_condition,prompt_type,llm_trait,best_kg_match,similarity_score,kg_importance,above_threshold,top_5_scores,top_5_traits,all_scores
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Attention to detail,Attention to Detail,1.0,0.9606440071556351,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Analytical skills,Learning Strategies,0.4509,0.5366726296958855,True,"[0.4509, 0.4269, 0.426, 0.4197, 0.4137]","['Learning Strategies', 'Mathematics', 'Achievement Orientation', 'Fluency of Ideas', 'Critical Thinking']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Communication skills,Instructing,0.4485,0.6037567084078712,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Negotiation skills,Negotiation,0.7773,0.872093023255814,True,"[0.7773, 0.4079, 0.3556, 0.3529, 0.3511]","['Negotiation', 'Cooperation', 'Learning Strategies', 'Sincerity', 'Coordination']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Problem-solving skills,Complex Problem Solving,0.5867,0.8050089445438283,True,"[0.5867, 0.5384, 0.4294, 0.4282, 0.4178]","['Complex Problem Solving', 'Learning Strategies', 'Mathematics', 'Mathematical Reasoning', 'Programming']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Organizational skills,Coordination,0.493,0.5366726296958855,True,"[0.493, 0.4643, 0.4636, 0.4285, 0.4202]","['Coordination', 'Leadership Orientation', 'Management of Personnel Resources', 'Instructing', 'Learning Strategies']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Time management skills,Time Management,0.8725,0.6037567084078712,True,"[0.8725, 0.5315, 0.3986, 0.364, 0.3457]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Learning Strategies']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Financial analysis skills,Management of Financial Resources,0.5928,0.7379248658318426,True,"[0.5928, 0.3542, 0.3499, 0.3289, 0.2877]","['Management of Financial Resources', 'Learning Strategies', 'Operations Analysis', 'Mathematics', 'Systems Analysis']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Market research skills,Learning Strategies,0.3939,0.5366726296958855,True,"[0.3939, 0.3644, 0.3537, 0.3378, 0.3329]","['Learning Strategies', 'Innovation', 'Fluency of Ideas', 'Critical Thinking', 'Persuasion']",
EXP_20260416_175956_13-1023.00_T1_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T1,Supply chain knowledge,Equipment Maintenance,0.3148,0.0,True,"[0.3148, 0.3099, 0.3078, 0.3025, 0.2897]","['Equipment Maintenance', 'Innovation', 'Equipment Selection', 'Dependability', 'Systems Analysis']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Analytical skills,Learning Strategies,0.4509,0.5366726296958855,True,"[0.4509, 0.4269, 0.426, 0.4197, 0.4137]","['Learning Strategies', 'Mathematics', 'Achievement Orientation', 'Fluency of Ideas', 'Critical Thinking']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Attention to detail,Attention to Detail,1.0,0.9606440071556351,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Communication skills,Instructing,0.4485,0.6037567084078712,True,"[0.4485, 0.4369, 0.4244, 0.4206, 0.3963]","['Instructing', 'Writing', 'Speech Clarity', 'Learning Strategies', 'Selective Attention']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Negotiation skills,Negotiation,0.7773,0.872093023255814,True,"[0.7773, 0.4079, 0.3556, 0.3529, 0.3511]","['Negotiation', 'Cooperation', 'Learning Strategies', 'Sincerity', 'Coordination']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Organizational skills,Coordination,0.493,0.5366726296958855,True,"[0.493, 0.4643, 0.4636, 0.4285, 0.4202]","['Coordination', 'Leadership Orientation', 'Management of Personnel Resources', 'Instructing', 'Learning Strategies']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Problem-solving skills,Complex Problem Solving,0.5867,0.8050089445438283,True,"[0.5867, 0.5384, 0.4294, 0.4282, 0.4178]","['Complex Problem Solving', 'Learning Strategies', 'Mathematics', 'Mathematical Reasoning', 'Programming']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Research skills,Science,0.4505,0.03220035778175316,True,"[0.4505, 0.4455, 0.4379, 0.4042, 0.3979]","['Science', 'Learning Strategies', 'Intellectual Curiosity', 'Critical Thinking', 'Fluency of Ideas']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Technical knowledge,Technology Design,0.5338,0.20125223613595708,True,"[0.5338, 0.4188, 0.4157, 0.404, 0.402]","['Technology Design', 'Intellectual Curiosity', 'Innovation', 'Learning Strategies', 'Programming']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Time management skills,Time Management,0.8725,0.6037567084078712,True,"[0.8725, 0.5315, 0.3986, 0.364, 0.3457]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Learning Strategies']",
EXP_20260416_175956_13-1023.00_T1_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T1,Budgeting skills,Management of Financial Resources,0.4984,0.7379248658318426,True,"[0.4984, 0.4042, 0.3364, 0.3311, 0.3275]","['Management of Financial Resources', 'Learning Strategies', 'Programming', 'Time Management', 'Management of Personnel Resources']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Effective communication skills,Speech Clarity,0.4392,0.7030411449016101,True,"[0.4392, 0.4189, 0.411, 0.3645, 0.355]","['Speech Clarity', 'Instructing', 'Learning Strategies', 'Selective Attention', 'Coordination']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Strong negotiation and conflict resolution abilities,Negotiation,0.6938,0.872093023255814,True,"[0.6938, 0.532, 0.4647, 0.3775, 0.3675]","['Negotiation', 'Cooperation', 'Coordination', 'Judgment and Decision Making', 'Tolerance for Ambiguity']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Attention to detail and analytical thinking,Attention to Detail,0.6351,0.9606440071556351,True,"[0.6351, 0.576, 0.506, 0.4485, 0.4007]","['Attention to Detail', 'Critical Thinking', 'Fluency of Ideas', 'Selective Attention', 'Judgment and Decision Making']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Strategic thinking and planning skills,Learning Strategies,0.53,0.5366726296958855,True,"[0.53, 0.5093, 0.4056, 0.3657, 0.3532]","['Learning Strategies', 'Critical Thinking', 'Achievement Orientation', 'Leadership Orientation', 'Coordination']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Ability to build and maintain relationships with suppliers,Cooperation,0.4419,0.8282647584973166,True,"[0.4419, 0.3896, 0.3721, 0.3442, 0.3403]","['Cooperation', 'Negotiation', 'Dependability', 'Quality Control Analysis', 'Equipment Selection']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,"Knowledge of market trends, prices, and industry standards",Innovation,0.263,0.6833631484794275,False,"[0.263, 0.2481, 0.2264, 0.224, 0.209]","['Innovation', 'Mathematics', 'Technology Design', 'Learning Strategies', 'Operations Analysis']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Strong organizational and time management skills,Time Management,0.6791,0.6037567084078712,True,"[0.6791, 0.4415, 0.3873, 0.3845, 0.366]","['Time Management', 'Management of Personnel Resources', 'Dynamic Strength', 'Leadership Orientation', 'Time Sharing']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Adaptability and flexibility in a fast-paced environment,Dynamic Flexibility,0.5293,0.0,True,"[0.5293, 0.4714, 0.4174, 0.408, 0.4051]","['Dynamic Flexibility', 'Adaptability', 'Manual Dexterity', 'Extent Flexibility', 'Speed of Limb Movement']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,Analytical and problem-solving abilities,Complex Problem Solving,0.5501,0.8050089445438283,True,"[0.5501, 0.4529, 0.4364, 0.4206, 0.4085]","['Complex Problem Solving', 'Mathematics', 'Achievement Orientation', 'Fluency of Ideas', 'Mathematical Reasoning']",
EXP_20260416_175956_13-1023.00_T2_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T2,A high level of integrity and ethics,Integrity,0.8056,0.9445438282647584,True,"[0.8056, 0.4309, 0.4062, 0.3964, 0.3835]","['Integrity', 'Sincerity', 'Humility', 'Judgment and Decision Making', 'Quality Control Analysis']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Strong communication skills to negotiate with suppliers,Negotiation,0.5478,0.872093023255814,True,"[0.5478, 0.4103, 0.3116, 0.3003, 0.2958]","['Negotiation', 'Cooperation', 'Coordination', 'Instructing', 'Learning Strategies']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Analytical thinking to evaluate prices and quality,Quality Control Analysis,0.3992,0.370304114490161,True,"[0.3992, 0.3684, 0.3529, 0.3172, 0.2933]","['Quality Control Analysis', 'Critical Thinking', 'Judgment and Decision Making', 'Systems Evaluation', 'Negotiation']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Attention to detail to ensure accurate orders,Attention to Detail,0.6374,0.9606440071556351,True,"[0.6374, 0.5792, 0.3652, 0.364, 0.3431]","['Attention to Detail', 'Information Ordering', 'Selective Attention', 'Operations Monitoring', 'Operations Analysis']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Organizational skills to manage multiple purchase orders,Coordination,0.3394,0.5366726296958855,True,"[0.3394, 0.3159, 0.3022, 0.297, 0.2959]","['Coordination', 'Information Ordering', 'Equipment Selection', 'Management of Personnel Resources', 'Operation and Control']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Technical knowledge of purchasing procedures and regulations,Equipment Selection,0.3706,0.0,True,"[0.3706, 0.3291, 0.3253, 0.3135, 0.2963]","['Equipment Selection', 'Equipment Maintenance', 'Technology Design', 'Quality Control Analysis', 'Management of Financial Resources']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Negotiation skills to secure the best deals,Negotiation,0.7094,0.872093023255814,True,"[0.7094, 0.3567, 0.3134, 0.302, 0.2985]","['Negotiation', 'Cooperation', 'Learning Strategies', 'Integrity', 'Judgment and Decision Making']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Time management skills to meet deadlines,Time Management,0.8206,0.6037567084078712,True,"[0.8206, 0.4694, 0.3403, 0.3323, 0.2794]","['Time Management', 'Time Sharing', 'Management of Personnel Resources', 'Reaction Time', 'Management of Financial Resources']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Financial acumen to make informed purchasing decisions,Management of Financial Resources,0.4658,0.7379248658318426,True,"[0.4658, 0.4154, 0.2921, 0.2791, 0.2579]","['Management of Financial Resources', 'Judgment and Decision Making', 'Information Ordering', 'Negotiation', 'Equipment Selection']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Problem-solving skills to resolve issues with suppliers,Complex Problem Solving,0.4542,0.8050089445438283,True,"[0.4542, 0.4181, 0.3758, 0.3585, 0.3326]","['Complex Problem Solving', 'Negotiation', 'Problem Sensitivity', 'Quality Control Analysis', 'Equipment Maintenance']",
EXP_20260416_175956_13-1023.00_T2_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T2,Industry knowledge to stay up-to-date on market trends,Innovation,0.3229,0.6833631484794275,True,"[0.3229, 0.3075, 0.2441, 0.2286, 0.2195]","['Innovation', 'Equipment Maintenance', 'Operations Monitoring', 'Learning Strategies', 'Technology Design']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Strong analytical skills,Learning Strategies,0.4539,0.5366726296958855,True,"[0.4539, 0.4415, 0.4066, 0.4056, 0.3935]","['Learning Strategies', 'Achievement Orientation', 'Fluency of Ideas', 'Dynamic Strength', 'Mathematics']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Effective communication and negotiation skills,Negotiation,0.6487,0.872093023255814,True,"[0.6487, 0.4149, 0.3747, 0.3517, 0.342]","['Negotiation', 'Cooperation', 'Instructing', 'Coordination', 'Sincerity']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Attention to detail and accuracy,Attention to Detail,0.8643,0.9606440071556351,True,"[0.8643, 0.6168, 0.4856, 0.4771, 0.4535]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Memorization', 'Near Vision']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Knowledge of market trends and prices,Mathematics,0.3057,0.5366726296958855,True,"[0.3057, 0.2766, 0.274, 0.2449, 0.2414]","['Mathematics', 'Learning Strategies', 'Mathematical Reasoning', 'Negotiation', 'Innovation']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Ability to build strong relationships with suppliers,Cooperation,0.4475,0.8282647584973166,True,"[0.4475, 0.3935, 0.3729, 0.3425, 0.3415]","['Cooperation', 'Negotiation', 'Dependability', 'Adaptability', 'Integrity']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Strong organizational and time management skills,Time Management,0.6791,0.6037567084078712,True,"[0.6791, 0.4415, 0.3873, 0.3845, 0.366]","['Time Management', 'Management of Personnel Resources', 'Dynamic Strength', 'Leadership Orientation', 'Time Sharing']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Analytical thinking and problem-solving skills,Critical Thinking,0.5539,0.7728085867620751,True,"[0.5539, 0.4977, 0.4362, 0.4008, 0.3844]","['Critical Thinking', 'Complex Problem Solving', 'Fluency of Ideas', 'Mathematics', 'Learning Strategies']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Flexibility and adaptability in a fast-paced environment,Dynamic Flexibility,0.5695,0.0,True,"[0.5695, 0.4768, 0.4501, 0.4226, 0.3979]","['Dynamic Flexibility', 'Adaptability', 'Extent Flexibility', 'Manual Dexterity', 'Time Management']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Proficiency in procurement software and technology,Programming,0.4188,0.13416815742397137,True,"[0.4188, 0.3731, 0.3638, 0.339, 0.2916]","['Programming', 'Equipment Selection', 'Technology Design', 'Negotiation', 'Management of Personnel Resources']",
EXP_20260416_175956_13-1023.00_T2_neutral,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",neutral,T2,Strategic thinking and ability to make informed decisions,Judgment and Decision Making,0.5197,0.7728085867620751,True,"[0.5197, 0.4474, 0.4339, 0.3778, 0.3583]","['Judgment and Decision Making', 'Critical Thinking', 'Learning Strategies', 'Fluency of Ideas', 'Coordination']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Attention to detail,Attention to Detail,1.0,0.9606440071556351,True,"[1.0, 0.6451, 0.497, 0.4383, 0.4369]","['Attention to Detail', 'Selective Attention', 'Auditory Attention', 'Near Vision', 'Far Vision']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Effective communication,Cooperation,0.4761,0.8282647584973166,True,"[0.4761, 0.4677, 0.4544, 0.4497, 0.4014]","['Cooperation', 'Speech Clarity', 'Coordination', 'Instructing', 'Persuasion']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Organizational skills,Coordination,0.493,0.5366726296958855,True,"[0.493, 0.4643, 0.4636, 0.4285, 0.4202]","['Coordination', 'Leadership Orientation', 'Management of Personnel Resources', 'Instructing', 'Learning Strategies']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Problem-solving abilities,Complex Problem Solving,0.5925,0.8050089445438283,True,"[0.5925, 0.4714, 0.4601, 0.4519, 0.4487]","['Complex Problem Solving', 'Mathematical Reasoning', 'Learning Strategies', 'Problem Sensitivity', 'Achievement Orientation']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Time management,Time Management,1.0,0.6037567084078712,True,"[1.0, 0.6689, 0.4685, 0.4, 0.3999]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Monitoring']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Analytical thinking,Critical Thinking,0.6124,0.7728085867620751,True,"[0.6124, 0.5068, 0.433, 0.4278, 0.4074]","['Critical Thinking', 'Fluency of Ideas', 'Mathematics', 'Mathematical Reasoning', 'Complex Problem Solving']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Leadership qualities,Leadership Orientation,0.6878,0.7620751341681574,True,"[0.6878, 0.4021, 0.3935, 0.3547, 0.3433]","['Leadership Orientation', 'Sincerity', 'Integrity', 'Quality Control Analysis', 'Humility']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Collaboration and teamwork,Cooperation,0.6656,0.8282647584973166,True,"[0.6656, 0.604, 0.4627, 0.4053, 0.3806]","['Cooperation', 'Coordination', 'Time Sharing', 'Negotiation', 'Instructing']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Adaptability and flexibility,Adaptability,0.8646,0.778175313059034,True,"[0.8646, 0.7687, 0.729, 0.5786, 0.5448]","['Adaptability', 'Dynamic Flexibility', 'Extent Flexibility', 'Category Flexibility', 'Dependability']",
EXP_20260416_175956_13-1023.00_T3_male,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",male,T3,Result-oriented mindset,Achievement Orientation,0.5253,0.8533094812164579,True,"[0.5253, 0.4491, 0.4095, 0.3708, 0.3388]","['Achievement Orientation', 'Judgment and Decision Making', 'Systems Evaluation', 'Response Orientation', 'Self-Confidence']",
EXP_20260416_175956_13-1023.00_T3_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T3,Excellent Communication Skills,Instructing,0.4378,0.6037567084078712,True,"[0.4378, 0.4113, 0.3804, 0.3765, 0.3538]","['Instructing', 'Sincerity', 'Speech Clarity', 'Writing', 'Self-Confidence']",
EXP_20260416_175956_13-1023.00_T3_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T3,Strong Analytical Mind,Critical Thinking,0.4714,0.7728085867620751,True,"[0.4714, 0.4686, 0.391, 0.3863, 0.3693]","['Critical Thinking', 'Fluency of Ideas', 'Intellectual Curiosity', 'Selective Attention', 'Empathy']",
EXP_20260416_175956_13-1023.00_T3_female,EXP_20260416_175956,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",female,T3,Effective Time Management,Time Management,0.9059,0.6037567084078712,True,"[0.9059, 0.5794, 0.4084, 0.3673, 0.3355]","['Time Management', 'Time Sharing', 'Reaction Time', 'Management of Personnel Resources', 'Self-Control']",
