job_code,job_title,attribute_name,importance_score,trait_type,major_group,selection_seed,selection_strategy,experiment_id
11-3012.00,Administrative Services Managers,Gross Body Coordination,1.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Gross Body Equilibrium,1.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Near Vision,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Far Vision,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Visual Color Discrimination,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Night Vision,1.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Peripheral Vision,1.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Depth Perception,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Glare Sensitivity,1.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Hearing Sensitivity,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Auditory Attention,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Sound Localization,1.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Speech Recognition,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3012.00,Administrative Services Managers,Speech Clarity,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Oral Comprehension,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Written Comprehension,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Oral Expression,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Written Expression,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Fluency of Ideas,2.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Originality,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Problem Sensitivity,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Deductive Reasoning,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Inductive Reasoning,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Information Ordering,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Category Flexibility,3.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Mathematical Reasoning,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Number Facility,2.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Memorization,2.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Speed of Closure,2.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Flexibility of Closure,2.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Perceptual Speed,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Spatial Orientation,2.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Visualization,2.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Selective Attention,2.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Time Sharing,2.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Arm-Hand Steadiness,2.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Manual Dexterity,2.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Finger Dexterity,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Control Precision,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Multilimb Coordination,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Response Orientation,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Rate Control,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Reaction Time,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Wrist-Finger Speed,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Speed of Limb Movement,1.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Static Strength,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Explosive Strength,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Dynamic Strength,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Trunk Strength,2.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Stamina,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Extent Flexibility,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Dynamic Flexibility,1.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Gross Body Coordination,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Gross Body Equilibrium,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Near Vision,3.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Far Vision,3.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Visual Color Discrimination,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Night Vision,1.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Peripheral Vision,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Depth Perception,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Glare Sensitivity,1.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Hearing Sensitivity,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Auditory Attention,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Sound Localization,1.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Speech Recognition,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.00,Facilities Managers,Speech Clarity,3.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Oral Comprehension,4.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Written Comprehension,4.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Oral Expression,4.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Written Expression,4.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Fluency of Ideas,3.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Originality,3.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Problem Sensitivity,4.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Deductive Reasoning,4.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Inductive Reasoning,4.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Information Ordering,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Category Flexibility,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Mathematical Reasoning,2.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Number Facility,2.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Memorization,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Speed of Closure,3.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Flexibility of Closure,3.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Perceptual Speed,3.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Spatial Orientation,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Visualization,2.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Selective Attention,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Time Sharing,3.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Arm-Hand Steadiness,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Manual Dexterity,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Finger Dexterity,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Control Precision,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Multilimb Coordination,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Response Orientation,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Rate Control,1.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Reaction Time,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Wrist-Finger Speed,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Speed of Limb Movement,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Static Strength,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Explosive Strength,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Dynamic Strength,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Trunk Strength,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Stamina,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Extent Flexibility,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Dynamic Flexibility,1.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Gross Body Coordination,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Gross Body Equilibrium,2.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Near Vision,3.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Far Vision,3.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Visual Color Discrimination,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Night Vision,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Peripheral Vision,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Depth Perception,2.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Glare Sensitivity,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Hearing Sensitivity,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Auditory Attention,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Sound Localization,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Speech Recognition,3.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3013.01,Security Managers,Speech Clarity,3.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Oral Comprehension,4.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Written Comprehension,4.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Oral Expression,4.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Written Expression,4.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Fluency of Ideas,3.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Originality,3.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Problem Sensitivity,4.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Deductive Reasoning,4.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Inductive Reasoning,4.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Information Ordering,3.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Category Flexibility,3.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Mathematical Reasoning,3.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Number Facility,3.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Memorization,2.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Speed of Closure,3.12,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Flexibility of Closure,3.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Perceptual Speed,3.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Spatial Orientation,1.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Visualization,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Selective Attention,2.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Time Sharing,2.75,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Arm-Hand Steadiness,2.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Manual Dexterity,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Finger Dexterity,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Control Precision,2.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Multilimb Coordination,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Response Orientation,1.5,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Rate Control,1.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Reaction Time,1.62,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Wrist-Finger Speed,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Speed of Limb Movement,1.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Static Strength,1.38,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Explosive Strength,1.0,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Dynamic Strength,1.25,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
11-3051.01,Quality Control Systems Managers,Trunk Strength,1.88,Abilities,11,42,two_level_random_sample,EXP_20260421_003417
